 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.02351693	0.037112672	0.09353161	0.1246307	0.1292488	0.13931853	0.13298017	0.020588886	0.11954582	0.12063483	0.058891032
a17	0.058713514	0.07379202	0.12129525	0.11680713	0.13119195	0.13186847	0.12833188	0.004527357	0.09959409	0.10978162	0.024096712
a31	0.055218928	0.07859933	0.12958731	0.12832452	0.1351616	0.13534692	0.12580705	0.0052145952	0.09262307	0.09598413	0.018132517
a17	0.04613542	0.05934556	0.09677104	0.12844016	0.1682984	0.17068405	0.1513187	0.0024086325	0.08370202	0.0839136	0.008982426
a20	0.05021592	0.06453406	0.12732509	0.13798162	0.15977383	0.16058819	0.14578615	0.0019899358	0.06796533	0.07429041	0.009549501
a8	0.053254228	0.069624215	0.13654578	0.13514408	0.15571027	0.15627854	0.14252958	0.0020454943	0.06436477	0.075344145	0.009158911
a20	0.0402049	0.057377633	0.12445367	0.119993806	0.19062121	0.19431908	0.15927117	0.0029226092	0.03854366	0.063055225	0.009236967
a31	0.061776713	0.08861179	0.12730281	0.11291454	0.15565799	0.15850984	0.1419827	0.0033201068	0.059161883	0.08077477	0.00998683
a46	0.02828949	0.04492126	0.09216729	0.115024775	0.22924542	0.23732068	0.19436325	0.0024163714	0.020784589	0.030563105	0.0049036955
a31	0.02617377	0.039953973	0.09045467	0.10531605	0.23392324	0.24998903	0.19351414	0.0025499319	0.02099136	0.030560836	0.006572971
a35	0.022857692	0.035718605	0.070790425	0.07441569	0.25614008	0.30155143	0.19924286	0.003149166	0.013382146	0.018858222	0.0038937367
a33	0.019490212	0.027249014	0.055555545	0.065533355	0.2594028	0.3134322	0.21953246	0.0032532057	0.014523094	0.017111836	0.004916304
a8	0.01584774	0.021872932	0.05213944	0.07001381	0.20899698	0.30234754	0.26666847	0.0055006365	0.02320636	0.023035891	0.010370218
a24	0.01914281	0.029432489	0.0734313	0.080957435	0.20358421	0.26496333	0.25328907	0.004800949	0.02836865	0.030577019	0.0114527345
a27	0.015860165	0.025851803	0.073803455	0.08745234	0.23315272	0.2827684	0.23552716	0.0036296877	0.015067331	0.018570982	0.008315976
a31	0.011640465	0.019624026	0.061855838	0.078715146	0.24414106	0.30403602	0.23721483	0.0040140543	0.014431428	0.016710559	0.00761653
a10	0.005790641	0.009229846	0.028307486	0.043052454	0.23755795	0.37953958	0.2552014	0.005715618	0.013681721	0.015015459	0.0069078
a11	0.00672456	0.009653437	0.026067115	0.035383966	0.2145637	0.42951941	0.23026381	0.008127945	0.015272751	0.016116148	0.008307094
a24	0.004919469	0.0074007236	0.024723044	0.04065513	0.21143027	0.4197861	0.24247555	0.0068851965	0.015988242	0.017098956	0.008637396
a28	0.005533515	0.008260692	0.024457188	0.03960537	0.20190196	0.4243367	0.24544545	0.0072201244	0.016842827	0.017951258	0.008444963
a31	0.00574605	0.008273704	0.031733066	0.051628236	0.18785167	0.4345803	0.20746592	0.009145481	0.023881232	0.024430739	0.015263549
a46	0.009254876	0.011659001	0.030612601	0.04309763	0.16467972	0.4651767	0.16527732	0.017607726	0.03636328	0.035262924	0.021008143
a31	0.019037176	0.023125004	0.046132565	0.0555197	0.15123431	0.38052374	0.12886815	0.037112545	0.062476333	0.057111003	0.038859468
a26	0.021971965	0.026779449	0.048966393	0.055793356	0.13909072	0.37314075	0.12452153	0.04181089	0.06580543	0.059256222	0.04286329
a31	0.040539805	0.04951354	0.072119944	0.07920599	0.12076709	0.21155715	0.10239599	0.072721854	0.09370008	0.08517305	0.07230542
a46	0.036515873	0.04484004	0.06866382	0.07247583	0.11740956	0.27178967	0.107408255	0.06460646	0.07917629	0.07312797	0.063986175
a20	0.050870307	0.061898544	0.08016595	0.08571486	0.10812651	0.15618914	0.10003805	0.08338497	0.09883308	0.091817304	0.08296126
a35	0.05211055	0.062154483	0.075260594	0.07991782	0.11258583	0.16529532	0.10219746	0.076154076	0.10354964	0.09300407	0.07777024
</S>	0.045304418	0.053806968	0.06727077	0.072328515	0.12163121	0.20609368	0.10909329	0.06424875	0.101317994	0.09057309	0.06833137
