 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.05462753	0.041720793	0.023609947	0.08233823	0.08714415	0.051792026	0.0872168	0.09898299	0.060614727	0.10321327	0.11089573	0.11634789	0.08149591
a31	0.12778716	0.058285378	0.048530225	0.076353155	0.060459904	0.08373539	0.08706792	0.0873274	0.06564101	0.08095032	0.084445685	0.087418	0.051998526
a7	0.17607674	0.045782506	0.020295113	0.06092878	0.049715117	0.040896777	0.0961112	0.11038611	0.020639407	0.10822569	0.11873344	0.11760496	0.034604114
a20	0.14075351	0.06051273	0.026229048	0.07757451	0.06738244	0.051974747	0.09777049	0.096810155	0.04744878	0.092508115	0.099230684	0.09655631	0.04524836
a17	0.11622012	0.0587991	0.023737026	0.082824245	0.06923788	0.055870496	0.10658879	0.10982369	0.023831848	0.10546016	0.11177982	0.11290885	0.022917992
a39	0.12464689	0.057744928	0.019380739	0.080821976	0.060757827	0.056262914	0.1093797	0.11055062	0.020122575	0.10073573	0.11553844	0.12374715	0.02031048
a31	0.13916647	0.06386345	0.026061589	0.08179293	0.06259041	0.06489755	0.102591164	0.10088443	0.029323094	0.092057146	0.10397944	0.1091868	0.023605531
a13	0.17562068	0.035183225	0.008828971	0.050376717	0.027940044	0.042444676	0.09595056	0.12230612	0.008167729	0.09021797	0.13874292	0.18572038	0.018499967
a17	0.18031	0.041405953	0.01621161	0.061791603	0.04083429	0.05632711	0.10784452	0.12148866	0.009403441	0.098302945	0.11727375	0.13444273	0.014363428
a3	0.16411838	0.04527454	0.012008646	0.06355524	0.03909886	0.057517022	0.11793718	0.12845126	0.008841674	0.0861359	0.11346979	0.15034129	0.013250086
a18	0.15041319	0.05303957	0.016028304	0.070895866	0.047865696	0.065267585	0.11333563	0.11730203	0.012721594	0.08721386	0.11097719	0.14029105	0.014648415
a31	0.14587818	0.054061998	0.015879864	0.072262116	0.048143443	0.06371618	0.11379566	0.11607555	0.01347383	0.08935991	0.113955036	0.13870344	0.014694749
a37	0.16937612	0.018976094	0.0037432762	0.027303968	0.013306834	0.0248868	0.08801603	0.15855308	0.006517822	0.0545806	0.12992665	0.2879469	0.016865738
a41	0.19932182	0.028531494	0.0061897137	0.03684667	0.017945224	0.037680957	0.109496005	0.15641388	0.0052177487	0.069456905	0.119820796	0.2014028	0.011675956
a35	0.1886791	0.02190846	0.004856546	0.030696834	0.015475071	0.02650892	0.102591656	0.16831203	0.0073111677	0.051911496	0.110011265	0.25592342	0.015814014
a31	0.17474766	0.024748182	0.0066097854	0.03736524	0.020985205	0.035245392	0.11200142	0.16122063	0.008610011	0.057508968	0.109668806	0.23550127	0.015787426
a24	0.19723067	0.011980723	0.00617429	0.017705875	0.013738649	0.017142313	0.046016265	0.15763105	0.01266941	0.041623276	0.10670638	0.3419525	0.029428607
a37	0.22654541	0.016431766	0.0074653574	0.019515311	0.0129716555	0.016962498	0.05058148	0.14142306	0.011733312	0.037229147	0.10616333	0.32806337	0.02491422
a29	0.2066142	0.014261276	0.008105149	0.021409132	0.018164683	0.017126035	0.04641546	0.14959848	0.017403666	0.0462945	0.10868891	0.30587026	0.040048286
a24	0.18330504	0.013745502	0.006374779	0.023291055	0.01890661	0.016865019	0.058696177	0.1775964	0.014577153	0.0486067	0.10898785	0.29586536	0.033182386
a46	0.16510992	0.01463316	0.007715229	0.021339975	0.019193258	0.01802443	0.046896696	0.1547754	0.016226143	0.05061383	0.12248288	0.32626337	0.036725696
a31	0.16896114	0.019374616	0.014320222	0.035199814	0.03139922	0.027933093	0.046893064	0.11652421	0.027139213	0.07160527	0.1406927	0.24276961	0.057187833
a20	0.11579022	0.02601511	0.028359978	0.04547726	0.047820855	0.045896962	0.048309825	0.076850004	0.04892191	0.08004806	0.14388315	0.21358298	0.07904369
a31	0.09389928	0.03157832	0.034753703	0.053918183	0.057088215	0.055388574	0.054320104	0.069996886	0.05905283	0.07304707	0.13549651	0.20833398	0.07312644
a0	0.09025696	0.037370224	0.043347012	0.05914469	0.060300026	0.059536263	0.059449304	0.070796624	0.061028376	0.07062281	0.12457095	0.1938756	0.06970118
a31	0.075912856	0.041781597	0.04909879	0.06714007	0.069749914	0.06879303	0.06620098	0.071260564	0.07140069	0.07605553	0.113043785	0.15263386	0.076928295
a46	0.07263163	0.043358367	0.05086023	0.069274895	0.07117245	0.07044628	0.06848754	0.07655858	0.072602786	0.07383385	0.09957921	0.15635455	0.074839614
a33	0.06749077	0.04712348	0.055742413	0.07403514	0.07655183	0.07573584	0.072661355	0.07604545	0.07824504	0.07815007	0.0949724	0.12346143	0.07978477
</S>	0.07127374	0.048662636	0.05500122	0.06444986	0.064615026	0.06421306	0.06478058	0.07190005	0.06480972	0.074179985	0.11859592	0.16439712	0.07312112
