 	voglio	che	Maria	venga	domani	</S>
a20	0.107920215	0.10488837	0.1308137	0.40842888	0.1211363	0.1268125
a21	0.2149188	0.20857559	0.15098576	0.33056593	0.052308034	0.042645734
a31	0.22313812	0.21104567	0.128309	0.36445022	0.040296078	0.032760855
a37	0.22428384	0.2117259	0.11144632	0.3829387	0.040721755	0.028883452
a31	0.25682777	0.24471383	0.14056475	0.30294874	0.0318946	0.023050286
a35	0.21593274	0.2077384	0.0831517	0.4191432	0.043265972	0.030768
a31	0.20160337	0.18708499	0.07834724	0.46107212	0.045065723	0.026826594
a20	0.13664442	0.13530128	0.057163127	0.54888755	0.06947712	0.05252644
a31	0.13434261	0.13343112	0.07181114	0.53672373	0.073312566	0.050378818
a18	0.092158474	0.0933395	0.05980733	0.5562751	0.10845892	0.089960605
a31	0.120619714	0.12372357	0.0844159	0.47872287	0.11189101	0.08062698
a3	0.08652656	0.087784946	0.0731517	0.45699283	0.15501752	0.14052638
a13	0.106726445	0.1106278	0.08871561	0.41471586	0.15668821	0.122525975
a37	0.08324625	0.084667854	0.07818955	0.42744234	0.16633382	0.16012014
a46	0.07605427	0.07676467	0.07523471	0.45970568	0.15664743	0.15559322
a31	0.077149965	0.07827042	0.09654642	0.4368628	0.15493931	0.15623108
a18	0.09265885	0.09557536	0.13758604	0.27327412	0.20051691	0.20038867
a46	0.091352195	0.092108905	0.10366312	0.29479706	0.20969543	0.20838328
</S>	0.10086595	0.10717765	0.16131026	0.24312489	0.19353335	0.19398792
