 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.054443985	0.058006175	0.13078591	0.15468079	0.23599607	0.27369913	0.09238792
a0	0.089031085	0.025578493	0.16946483	0.0985662	0.28324676	0.29996336	0.034149278
a31	0.077689774	0.028010542	0.15323019	0.14080918	0.2896135	0.27712086	0.033525947
a13	0.09237669	0.015174499	0.12537095	0.034738295	0.31968045	0.39481333	0.01784579
a31	0.063689165	0.00932644	0.08329076	0.021490797	0.34095153	0.4660173	0.015233998
a8	0.089154065	0.014043087	0.09695589	0.02323248	0.3040474	0.44480312	0.027763957
a31	0.09302471	0.028160704	0.086890385	0.036966525	0.25870326	0.44378754	0.052466933
a13	0.11996564	0.02772636	0.09764826	0.034152817	0.2531101	0.41618496	0.051211834
a31	0.09222328	0.02301801	0.074735545	0.03320988	0.2795392	0.45466754	0.0426065
a17	0.09213418	0.025779339	0.08045176	0.038633317	0.26585582	0.44027522	0.0568703
a31	0.091131695	0.02888325	0.07312068	0.039797332	0.26525146	0.44796088	0.053854685
a13	0.08950942	0.03325518	0.07759255	0.05209784	0.25928235	0.41680783	0.071454816
a31	0.092981376	0.03671278	0.07537259	0.05014012	0.2523362	0.42261928	0.06983764
a28	0.089526676	0.040753823	0.078097954	0.06436912	0.25224292	0.39148432	0.08352518
a10	0.096220076	0.045532744	0.078737415	0.061187815	0.2374294	0.39328092	0.08761166
a31	0.051700585	0.024775486	0.053951215	0.04917694	0.3127229	0.45973772	0.047935244
a30	0.08344969	0.047307182	0.080715954	0.07445837	0.25341862	0.37369108	0.08695899
a31	0.09353429	0.04734184	0.08000857	0.06501103	0.23876084	0.383626	0.09171738
a20	0.08355203	0.0603799	0.082640864	0.093800865	0.23932466	0.33113736	0.10916433
a28	0.08272778	0.061776485	0.08016489	0.08746985	0.2203809	0.34638643	0.121093646
a31	0.058432866	0.06306722	0.07834726	0.09605425	0.25521395	0.35466665	0.09421784
a35	0.07893117	0.07594651	0.09131241	0.10913104	0.22946842	0.29655486	0.118655615
a31	0.068864845	0.0668621	0.077464126	0.10599109	0.2224083	0.33296216	0.1254474
a46	0.076401405	0.08937808	0.099804096	0.12016464	0.21796054	0.26941186	0.12687936
a31	0.07512689	0.08336203	0.08824411	0.12793855	0.19479719	0.27984738	0.15068384
a10	0.07409754	0.093364835	0.09926596	0.13148117	0.19827552	0.2616962	0.14181875
a8	0.07099072	0.07718787	0.088659085	0.11819175	0.21102785	0.30077863	0.13316403
a31	0.07924078	0.10761033	0.11387324	0.12509301	0.18642299	0.26149166	0.126268
</S>	0.077278666	0.105612434	0.11042644	0.1352093	0.18551211	0.24501023	0.1409508
