 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.030159375	0.030014416	0.030571971	0.122923635	0.15261027	0.16159701	0.18688825	0.19811346	0.08712155
a20	0.09461117	0.0814513	0.08017072	0.1153604	0.15666814	0.10447009	0.15935001	0.1588441	0.04907411
a31	0.09935925	0.09369945	0.09108238	0.12335056	0.14619179	0.104703866	0.14777058	0.14454758	0.04929451
a8	0.061321322	0.05491679	0.04866499	0.17286214	0.16471359	0.119980924	0.17988162	0.16504222	0.032616407
a20	0.0706293	0.062742986	0.058391783	0.14951721	0.16232422	0.11722874	0.16899082	0.16761409	0.042560812
a31	0.08010551	0.07624389	0.07347916	0.14576988	0.15311489	0.120428436	0.15501077	0.15104549	0.04480197
a24	0.062414125	0.053891707	0.0464911	0.18518463	0.14019017	0.09739718	0.21334994	0.18288115	0.018199926
a46	0.06869318	0.05829066	0.047331233	0.1856725	0.16666278	0.09817618	0.19727024	0.15793239	0.019970685
a10	0.052850306	0.03402339	0.028972255	0.16613574	0.17641999	0.056189246	0.23326604	0.23727795	0.014865004
a8	0.06493908	0.043139238	0.03716111	0.15649296	0.19136289	0.07462717	0.21243665	0.20531718	0.014523682
a31	0.035283767	0.022140019	0.019605149	0.11848098	0.17237164	0.048421595	0.26091874	0.29997987	0.022798212
a46	0.03323228	0.018513815	0.014595328	0.1375749	0.15673386	0.03209407	0.2841713	0.30790332	0.015181194
a3	0.037744727	0.023205426	0.019219633	0.13660273	0.1668434	0.038821068	0.28465068	0.27754366	0.015368674
a18	0.03538681	0.02312265	0.018610384	0.14269027	0.18586788	0.045278676	0.28031698	0.25232017	0.016406175
a31	0.035053004	0.021561272	0.016806554	0.13937193	0.1889566	0.043286346	0.2626011	0.27440128	0.0179619
a10	0.023522193	0.014334549	0.011485931	0.114090376	0.11803918	0.025944512	0.36348432	0.30660936	0.022489605
a20	0.03247909	0.020592283	0.016120814	0.14584808	0.14511763	0.031686135	0.33730078	0.2529693	0.017885856
a35	0.026271304	0.017021954	0.012634675	0.14074172	0.15540452	0.036366526	0.30305576	0.2815786	0.026924947
a8	0.029965077	0.019698251	0.014815204	0.12342046	0.17021064	0.043469485	0.27822214	0.2943358	0.025862915
a31	0.03149365	0.025423542	0.020819202	0.11458225	0.14020278	0.07730935	0.2611995	0.27742442	0.051545314
a24	0.024730891	0.019701218	0.018156948	0.115816034	0.09423149	0.049299113	0.3394791	0.27932754	0.0592577
a8	0.028869096	0.02247586	0.019209815	0.13950092	0.10091621	0.038607035	0.3272444	0.28098506	0.042191606
a0	0.029494984	0.02419424	0.020476926	0.122092284	0.11085106	0.07037904	0.28817958	0.2697535	0.06457836
a31	0.02921982	0.022823408	0.018556913	0.14022294	0.12300006	0.057813328	0.26738968	0.27734742	0.063626446
a18	0.032195322	0.030563457	0.03150862	0.10789597	0.08763682	0.073474355	0.30807087	0.25085044	0.07780418
a31	0.042778946	0.04077543	0.04007255	0.1018751	0.07473305	0.06754288	0.26797426	0.27012768	0.09412019
a17	0.05239756	0.051120665	0.052431405	0.09972691	0.09661108	0.09155946	0.23618215	0.210135	0.10983574
a8	0.066190265	0.06617567	0.06736956	0.089635186	0.09358891	0.10354169	0.17816728	0.19260184	0.14272967
a31	0.043515865	0.04500903	0.050197255	0.11460899	0.09758854	0.09234833	0.25196257	0.20990433	0.09486506
</S>	0.05997218	0.060667932	0.06512728	0.09440583	0.10739643	0.114084475	0.18972881	0.17842406	0.13019305
