 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.06205472	0.096456	0.091464676	0.049353786	0.0932589	0.08523404	0.10544953	0.11033135	0.17797919	0.12841783
a31	0.07377112	0.11941288	0.077584356	0.105890565	0.08290354	0.1210766	0.111308314	0.118669026	0.12586568	0.06351786
a39	0.04457487	0.13452515	0.07474023	0.056791164	0.09062425	0.09422467	0.16147538	0.14647995	0.15474889	0.041815482
a31	0.07978135	0.15005095	0.08716418	0.07227574	0.09225545	0.107249066	0.1501732	0.10914231	0.11076646	0.041141257
a27	0.047177874	0.12949994	0.06282424	0.056559913	0.07883955	0.085111864	0.20256823	0.14320642	0.15983216	0.034379814
a11	0.07878053	0.13804877	0.08732064	0.08090966	0.094204426	0.109813884	0.13723843	0.11498213	0.11663503	0.042066514
a37	0.08604742	0.14160526	0.08545504	0.08892663	0.09075093	0.11048028	0.13952737	0.10875242	0.11031315	0.038141552
a31	0.08652275	0.14313494	0.08411895	0.09084275	0.08894656	0.11101613	0.14046517	0.10777706	0.10953584	0.037639834
a3	0.03177043	0.13194323	0.04495533	0.057769444	0.060828976	0.097095676	0.21065809	0.1510031	0.18608867	0.02788704
a20	0.06585045	0.13597813	0.08213992	0.081269175	0.09109826	0.113877825	0.13404024	0.12892334	0.1339374	0.03288531
a31	0.075214736	0.1313355	0.08112768	0.09677863	0.0872214	0.12065671	0.1252894	0.12223268	0.12746586	0.032677453
a11	0.027829483	0.12278732	0.03667501	0.059877936	0.05245884	0.10275461	0.20962286	0.15024208	0.2124	0.025351843
a31	0.05535581	0.13757926	0.07603157	0.07832351	0.08853275	0.11252347	0.13715291	0.13880001	0.14948635	0.02621439
a29	0.027854713	0.11695598	0.036023453	0.06601216	0.05237015	0.10961377	0.18693997	0.1475007	0.23337239	0.023356715
a39	0.047891095	0.13363995	0.069243036	0.07633237	0.08612748	0.10691927	0.14187385	0.14802839	0.16547242	0.024472203
a21	0.06489094	0.13447487	0.07956911	0.085349485	0.08780638	0.120979354	0.1268634	0.13103285	0.14180093	0.027232708
a31	0.073467694	0.13840148	0.07856338	0.093906745	0.08482568	0.12113518	0.13061666	0.1221449	0.12954722	0.02739106
a37	0.024129461	0.12079546	0.031387474	0.062274233	0.048538428	0.10709588	0.20344026	0.1541421	0.22507922	0.023117501
a31	0.04803741	0.13709381	0.067688644	0.07800936	0.08491888	0.115300916	0.13604535	0.14434256	0.16672197	0.021841157
a7	0.019618932	0.11065533	0.025566392	0.062876366	0.042066805	0.118347734	0.18349868	0.14683935	0.2714713	0.019059103
a31	0.041781045	0.13268937	0.05976633	0.07627441	0.08182681	0.11174107	0.14074664	0.15165047	0.18353833	0.0199855
a23	0.017149761	0.10493661	0.021997934	0.0610074	0.037302837	0.12162295	0.18191457	0.14292936	0.2942816	0.01685691
a13	0.0286984	0.1286246	0.041939393	0.0691629	0.06581799	0.115587756	0.15500966	0.16018611	0.2179166	0.017056605
a3	0.047714632	0.1348145	0.06669596	0.077496596	0.086011164	0.11987381	0.13121238	0.14293413	0.17364562	0.019601185
a20	0.05524814	0.1397593	0.06841612	0.08210949	0.08331398	0.126138	0.12990622	0.13359913	0.16126165	0.020247987
a31	0.06491861	0.13623665	0.07183928	0.092280336	0.08317173	0.12943903	0.12341539	0.12704675	0.15032583	0.021326374
a46	0.012609701	0.10019591	0.01763133	0.046494044	0.029838044	0.114831164	0.21241617	0.14937238	0.29495353	0.0216578
a31	0.020257587	0.115490526	0.030835822	0.055470087	0.046328817	0.117855504	0.17732024	0.16319877	0.25523022	0.01801236
a17	0.01184086	0.07011605	0.014821053	0.03756975	0.022359133	0.11250707	0.22541276	0.12589672	0.3609389	0.01853775
a31	0.017007077	0.104405485	0.025675064	0.05159931	0.04187994	0.11139763	0.19059752	0.16769768	0.2718251	0.01791521
a20	0.013146898	0.06591936	0.015414625	0.037313975	0.022000255	0.11639555	0.24090381	0.11429854	0.3561973	0.018409647
a8	0.016493868	0.096453905	0.024515066	0.047866296	0.039168265	0.1086021	0.1996201	0.16864997	0.28099138	0.017639073
a31	0.01652943	0.068989664	0.024125163	0.03203039	0.032503594	0.10246996	0.24854918	0.14825979	0.305443	0.02109981
a10	0.0144202355	0.05324949	0.016089296	0.031660512	0.020945875	0.1096491	0.26527625	0.09993957	0.36759096	0.021178706
a11	0.013705393	0.089776106	0.020881955	0.042421956	0.03397277	0.10826186	0.21620663	0.16299348	0.29367006	0.01810971
a37	0.018490769	0.12941732	0.031496737	0.050633933	0.050890118	0.118014306	0.18748325	0.1536799	0.24132931	0.018564345
a29	0.025758687	0.13931772	0.038902227	0.060004674	0.059580572	0.12761508	0.16462655	0.14529966	0.22039525	0.018499624
a24	0.029942805	0.13872282	0.04154755	0.06595131	0.062261663	0.13349067	0.15549701	0.14114709	0.21267699	0.018762132
a6	0.034540877	0.13309665	0.044759206	0.07211466	0.06579409	0.13760144	0.14534971	0.14073375	0.20780899	0.018200643
a8	0.03297938	0.13426173	0.044157173	0.06949996	0.06470084	0.13827397	0.14945748	0.14397198	0.2063698	0.016327666
a31	0.014204553	0.063229844	0.024712337	0.025195377	0.03348192	0.09519319	0.29962328	0.12727049	0.28654855	0.030540485
a0	0.02120433	0.03392925	0.025760153	0.023154091	0.030144114	0.050465986	0.36317137	0.078583	0.28291532	0.09067241
