 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.16136605	0.1358845	0.09947444	0.16164148	0.04932676	0.033111297	0.1693105	0.14251263	0.047372367
a24	0.21828943	0.2075791	0.0808826	0.17425135	0.032567166	0.0075193127	0.17690538	0.0924558	0.009549908
a28	0.21970032	0.19818823	0.06955101	0.22314192	0.020206146	0.0055321506	0.2086666	0.049486376	0.005527307
a31	0.28543988	0.24925593	0.033398096	0.19799618	0.010368274	0.0058152536	0.17310436	0.036783647	0.007838331
a8	0.3485968	0.2956548	0.02713374	0.122989036	0.016206067	0.0099786855	0.12884472	0.03745957	0.013136539
a0	0.39441347	0.2965196	0.02455294	0.07724741	0.017128741	0.01267338	0.11114689	0.043971203	0.022346407
a31	0.39947933	0.27756885	0.018745601	0.08883976	0.0127285775	0.011331486	0.12266237	0.04744717	0.021196902
a39	0.35736734	0.22893713	0.03595563	0.07950134	0.026975445	0.023841893	0.12620243	0.07737233	0.043846518
a31	0.30975983	0.21776144	0.039082315	0.083953544	0.030807681	0.028055916	0.14400828	0.09112454	0.055446435
a8	0.21147494	0.14201437	0.07406667	0.10179044	0.06167372	0.055625502	0.12598832	0.14115699	0.08620903
a31	0.16366982	0.118139975	0.08141966	0.104810014	0.070451766	0.06435642	0.13819219	0.16626552	0.09269468
a24	0.13616249	0.10364825	0.09721539	0.10454178	0.089357756	0.083741404	0.11660764	0.16372664	0.104998596
a46	0.1282698	0.10109194	0.099626504	0.120884374	0.08555792	0.077930085	0.11763153	0.1564511	0.11255669
a31	0.12105664	0.109356314	0.10285107	0.11042215	0.10101499	0.09961663	0.11474363	0.13712892	0.10380963
a1	0.114719406	0.1086686	0.10682799	0.10997557	0.10578605	0.10493117	0.11082137	0.13084295	0.10742696
a31	0.11624353	0.109782025	0.10691779	0.11040649	0.105848946	0.104983	0.11207141	0.12622818	0.107518554
</S>	0.11323395	0.10959663	0.10840747	0.110241145	0.10782814	0.10734404	0.1109083	0.12367713	0.1087632
