 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.03919049	0.030746397	0.036156572	0.055372063	0.07173737	0.06951497	0.08773705	0.072403625	0.07873772	0.07534815	0.07203346	0.09683064	0.12146801	0.09272339
a15	0.003135296	0.04839844	0.04406846	0.048679247	0.08933422	0.100073375	0.06350169	0.07430279	0.10601857	0.10964456	0.11156661	0.10915281	0.06734046	0.02478337
a20	0.0031893065	0.0415292	0.038719755	0.043544047	0.070777684	0.08110319	0.05441785	0.10492905	0.12746568	0.12472413	0.11740982	0.10603804	0.06257135	0.023580909
a31	0.0027849497	0.043936975	0.041768514	0.04735987	0.07586152	0.08419823	0.0504076	0.101713866	0.12967576	0.12681954	0.11892318	0.106197625	0.052287444	0.018064901
a39	0.0019590561	0.046354566	0.039128125	0.04061376	0.05806769	0.07497704	0.04576566	0.10293541	0.1389992	0.13636194	0.13101062	0.11868836	0.0480826	0.017055977
a31	0.003461976	0.052603792	0.052179832	0.058690384	0.093029074	0.0987445	0.059688147	0.07463179	0.104754575	0.106685385	0.107113756	0.10461145	0.0632735	0.020531917
a15	0.001988799	0.04600257	0.03740516	0.03783305	0.055222433	0.06504124	0.03974148	0.10313532	0.14347534	0.14294986	0.13958561	0.12655212	0.046189766	0.014877281
a31	0.002428556	0.05011898	0.044922937	0.047585215	0.08367035	0.096823975	0.06065414	0.077730455	0.10969883	0.11635354	0.12036094	0.11544546	0.056887414	0.017319163
a18	0.0021510012	0.043453485	0.033186525	0.031757943	0.05192912	0.06377855	0.03160855	0.1037685	0.14792173	0.15228146	0.15362263	0.13085203	0.04137828	0.012310264
a8	0.0021976535	0.048764806	0.041294426	0.04317948	0.0753105	0.089983836	0.058041885	0.08321734	0.11471772	0.12381526	0.13014504	0.12111443	0.052164618	0.016052984
a31	0.0023813478	0.0477956	0.03445544	0.03637909	0.06453506	0.083041176	0.053883955	0.08803951	0.12242495	0.13220094	0.1389354	0.13094342	0.05167582	0.013308345
a3	0.0024028954	0.04043534	0.0290875	0.027219554	0.047335092	0.061610125	0.032761626	0.10601078	0.14608206	0.15691839	0.16668493	0.13105032	0.04131368	0.011087744
a31	0.00226688	0.049114946	0.042020123	0.043829005	0.078124195	0.09248232	0.05710158	0.08271952	0.112932466	0.122634865	0.12977362	0.11958009	0.05114323	0.016277056
