 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.09874807	0.07829655	0.12014482	0.17868967	0.20445623	0.23190281	0.08776191
a23	0.19884516	0.16571665	0.1301407	0.123368226	0.14823142	0.19178863	0.04190918
a31	0.21881625	0.16307111	0.12871599	0.11324385	0.15194134	0.17387661	0.050334886
a17	0.25863543	0.11905618	0.12606947	0.12705222	0.15894566	0.1852883	0.024952762
a31	0.24334109	0.15471062	0.13652691	0.1160158	0.14717565	0.1564398	0.045790076
a10	0.2314099	0.113814704	0.10967002	0.14427277	0.16894925	0.21054007	0.021343185
a20	0.26004386	0.12970427	0.13117178	0.12473874	0.15444347	0.17394167	0.025956212
a8	0.24484551	0.14438221	0.13247658	0.1296587	0.14197813	0.18770945	0.018949302
a17	0.319271	0.111187115	0.08015624	0.09604376	0.085267685	0.28222975	0.02584443
a13	0.26440892	0.15763779	0.1148659	0.116496086	0.10249255	0.22646563	0.017633019
a20	0.32310963	0.13680546	0.09886768	0.10357546	0.0869614	0.23198001	0.018700296
a31	0.34889904	0.13080491	0.0905647	0.10004461	0.07262476	0.2385061	0.018555852
a37	0.37475112	0.074237324	0.03918139	0.08436471	0.05712798	0.3396665	0.030670993
a31	0.4055844	0.08886609	0.06574322	0.10241267	0.06442711	0.24728264	0.025683848
a0	0.31851888	0.06086701	0.037925575	0.09918788	0.064036526	0.37485087	0.044613265
a31	0.3097221	0.0879386	0.065162174	0.12818554	0.07411202	0.29920354	0.035676062
a10	0.23691899	0.06363204	0.042330366	0.094511226	0.05990434	0.44477502	0.057927985
a39	0.2705087	0.08404268	0.055888046	0.11367522	0.05568469	0.36973557	0.050465178
a46	0.20351717	0.062072888	0.048019025	0.12480453	0.08598444	0.3999143	0.07568765
a8	0.15736349	0.06542207	0.05898592	0.14742975	0.11879521	0.37559164	0.076412
a20	0.13591889	0.064564265	0.0650085	0.15571904	0.12485324	0.37467754	0.07925857
a8	0.16256726	0.06578769	0.058971774	0.13893633	0.10545753	0.3831459	0.08513355
a46	0.1165821	0.059400268	0.0606647	0.17536634	0.12857084	0.3810267	0.07838903
a8	0.13418096	0.06252828	0.06255004	0.15532611	0.11915073	0.3833501	0.082913816
a31	0.114680514	0.05870668	0.064571224	0.17637148	0.12799299	0.3787217	0.07895538
a20	0.083785586	0.05236939	0.0664285	0.17613855	0.14447817	0.36999884	0.10680084
a31	0.1194924	0.055813722	0.050264455	0.14992003	0.11924453	0.4130321	0.09223275
a28	0.07510938	0.060632892	0.08213694	0.1704654	0.13742237	0.3668855	0.10734754
a46	0.07486278	0.05245947	0.063476786	0.15820186	0.13357307	0.41063032	0.1067958
a23	0.07609714	0.054513417	0.07054641	0.1709476	0.13243611	0.39485985	0.10059953
a39	0.08206114	0.052049976	0.06214022	0.17455344	0.13196188	0.40125036	0.09598298
a31	0.06775148	0.051196523	0.07075554	0.18041405	0.14997879	0.3689812	0.110922374
</S>	0.082030915	0.08397145	0.104279116	0.16009133	0.13584971	0.31787395	0.11590347
