 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.113038965	0.2203252	0.14844632	0.06747634	0.083619915	0.26847544	0.09861785
a33	0.16336475	0.23001847	0.17620714	0.042186625	0.0653719	0.30252376	0.020327317
a31	0.20050673	0.25462297	0.18733352	0.042214926	0.06488476	0.23411538	0.0163217
a41	0.22127451	0.2863802	0.19449866	0.04766696	0.058773767	0.17738889	0.0140170185
a18	0.23750828	0.29970905	0.20800221	0.032501068	0.034488983	0.17410639	0.013684003
a11	0.22791716	0.30040246	0.20851468	0.022476431	0.02309397	0.19987115	0.017724138
a17	0.19884263	0.30171496	0.20516673	0.018545104	0.018758537	0.23435484	0.022617219
a11	0.17015654	0.33942252	0.2305596	0.018270591	0.018809423	0.19537619	0.027405111
a31	0.16649394	0.34250432	0.22219451	0.016576676	0.018091252	0.20512581	0.029013522
a21	0.10677374	0.30419058	0.20487021	0.07956633	0.079871684	0.1559686	0.06875888
a31	0.13291211	0.28781676	0.1820273	0.058834027	0.060939558	0.2031243	0.074345864
a15	0.09051938	0.17307377	0.16243738	0.1326224	0.13472696	0.17540088	0.13121924
a31	0.10710886	0.1858989	0.15951072	0.103650205	0.10689074	0.20338528	0.1335553
a11	0.096053116	0.1506003	0.15320385	0.14415367	0.14515023	0.16186711	0.14897172
a31	0.08837687	0.13993494	0.15203398	0.13370326	0.13595925	0.1839645	0.16602708
a11	0.10731904	0.14640938	0.149676	0.14659503	0.14701249	0.15330191	0.1496861
a46	0.08590823	0.13322422	0.15214776	0.14536366	0.1467005	0.16998401	0.16667151
a31	0.12512809	0.14723329	0.14561354	0.14365946	0.14379762	0.14855176	0.1460163
</S>	0.13306929	0.14414604	0.14451121	0.14398775	0.14405093	0.14549364	0.1447411
