 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.03748954	0.026581546	0.073304504	0.096188985	0.093783215	0.07719896	0.07514393	0.05673917	0.09331949	0.11189939	0.15231918	0.10603209
a31	0.05447604	0.0055521945	0.062374517	0.09377141	0.100870654	0.112090334	0.11690398	0.06073448	0.117691636	0.11053999	0.11445537	0.05053932
a28	0.033785045	0.004106844	0.038070835	0.067318395	0.089867175	0.11136348	0.09465355	0.029148886	0.16222507	0.16205347	0.1674746	0.039932635
a31	0.044794902	0.0040536183	0.073367305	0.10108185	0.11324153	0.119153	0.10320283	0.03893543	0.1246452	0.11815078	0.12127295	0.038100645
a20	0.041890755	0.003533456	0.047569424	0.07403739	0.08932994	0.10125569	0.08658476	0.027638221	0.15715523	0.16171756	0.16698408	0.042303514
a31	0.047832806	0.004206178	0.075939335	0.100319274	0.109980695	0.1142036	0.104476646	0.050048884	0.119002394	0.1163076	0.11779882	0.039883766
a21	0.04253116	0.0029770893	0.045020375	0.07649424	0.08879334	0.09856638	0.08801353	0.024574708	0.15623434	0.16571657	0.17329615	0.037782136
a31	0.04392151	0.002876235	0.060921088	0.09454952	0.110585645	0.11935324	0.104606435	0.03890544	0.13221368	0.12876393	0.1311996	0.03210373
a17	0.033013668	0.0028692184	0.030125903	0.07060506	0.08566292	0.10137074	0.09756067	0.015761606	0.15047115	0.18057105	0.20357879	0.028409276
a29	0.038119566	0.0025274584	0.03708753	0.078393154	0.09946358	0.117912896	0.10371391	0.019938713	0.16045947	0.15449187	0.16188681	0.026005061
a24	0.041274503	0.0024715054	0.05152789	0.09154139	0.10993545	0.12446152	0.112062395	0.029281544	0.14057612	0.13301276	0.13826981	0.025585173
a37	0.046971478	0.0029477125	0.064373925	0.09926974	0.1095384	0.11891084	0.115685895	0.04635256	0.1250843	0.11962664	0.12338811	0.02785041
a8	0.053387295	0.0032974484	0.07118421	0.10253134	0.10875437	0.11560009	0.11447929	0.05284716	0.11895679	0.11435585	0.11763398	0.02697219
a31	0.024915168	0.0030571455	0.025989471	0.07160447	0.09981623	0.13296117	0.12870897	0.02346093	0.16012329	0.14413688	0.1626222	0.022604067
a24	0.014451179	0.003490063	0.0124009615	0.04353818	0.06897823	0.116181135	0.12770922	0.00856065	0.20413707	0.16460432	0.21436568	0.021583334
a31	0.029307503	0.0025619718	0.027441878	0.0707667	0.09988355	0.13256718	0.12818266	0.014479445	0.16655432	0.14781494	0.1614004	0.019039515
a17	0.011860745	0.0043131113	0.010258925	0.032022737	0.05121799	0.10110329	0.13077031	0.007930302	0.18228173	0.18520409	0.26483786	0.018198844
a31	0.017415194	0.0034111033	0.01418949	0.04158201	0.06803624	0.11436613	0.12832958	0.007643663	0.20528826	0.17445605	0.20693621	0.018346032
a39	0.010992946	0.005953271	0.010267894	0.027318139	0.041242238	0.09258142	0.13947721	0.008944606	0.16907296	0.16097014	0.31735846	0.015820676
a35	0.015997648	0.0038102726	0.013408636	0.03628665	0.059700217	0.10719585	0.1318409	0.007259728	0.20868614	0.1796903	0.21808194	0.01804169
a8	0.021471292	0.0031396055	0.019151777	0.05056553	0.08194955	0.12892666	0.14281449	0.0085671	0.19334823	0.15539312	0.17734787	0.01732481
a31	0.01786734	0.004861858	0.017902773	0.033806857	0.04886723	0.1020102	0.15844055	0.009529261	0.22092566	0.14939694	0.21557847	0.020812903
a37	0.010291577	0.0069681136	0.010346273	0.023269182	0.032032132	0.07934882	0.14744423	0.009052235	0.18855622	0.16400573	0.30863157	0.02005394
a38	0.011374308	0.004903403	0.011059307	0.026235137	0.04141563	0.09541542	0.14306554	0.0068029296	0.22002292	0.1776244	0.2446855	0.017395455
a31	0.010662105	0.005228414	0.011403408	0.027867343	0.043824192	0.10269773	0.15464166	0.007292244	0.22821286	0.16104952	0.22743274	0.01968786
a0	0.012582068	0.011738435	0.014515565	0.025561564	0.029139228	0.06516818	0.15760274	0.0151675735	0.15847363	0.12160951	0.36313647	0.025305111
a23	0.012661892	0.007938299	0.013256403	0.02664563	0.034467936	0.07589608	0.15381022	0.009168973	0.20818354	0.16573548	0.2697142	0.022521388
a31	0.013720023	0.008289229	0.015276571	0.030115785	0.04011803	0.08113587	0.15294708	0.010440484	0.22539109	0.15280886	0.24253869	0.027218198
a17	0.018584464	0.019934554	0.02167454	0.033024624	0.033686448	0.056927588	0.14892386	0.024921408	0.12756318	0.099725306	0.37818182	0.03685221
a31	0.017664215	0.015792372	0.01919637	0.034104235	0.037379954	0.064908296	0.14525731	0.017822037	0.15983228	0.13643709	0.31424558	0.037360255
a28	0.034664057	0.03938838	0.040307924	0.05152366	0.048889365	0.060280144	0.12302612	0.048116863	0.088963196	0.06803976	0.34769848	0.049102042
a18	0.032048486	0.032068938	0.034320377	0.050687313	0.050609678	0.0656635	0.11778487	0.03564037	0.09828738	0.087554224	0.34938708	0.04594773
a33	0.024594165	0.0264849	0.028694237	0.043647017	0.043580193	0.059149485	0.104736306	0.032131657	0.12551686	0.122502804	0.3210221	0.06794024
a8	0.026835477	0.034040518	0.04074165	0.05663919	0.050400697	0.054456104	0.0693713	0.041807137	0.09479582	0.13012734	0.31762525	0.08315954
a31	0.024148159	0.027796926	0.03447765	0.053352304	0.05348686	0.06401976	0.06981033	0.034980256	0.12993155	0.14015532	0.2844163	0.08342459
</S>	0.036226068	0.0560782	0.05544094	0.06132122	0.05119475	0.043189324	0.058033142	0.063542925	0.058681387	0.08690748	0.33286268	0.09652193
