 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.04361741	0.050041452	0.04833697	0.08369465	0.038375117	0.04470537	0.0549696	0.0571389	0.065020345	0.04647942	0.053251475	0.059478153	0.056425907	0.058566205	0.06675621	0.09821116	0.07493161
a31	0.041733693	0.06492394	0.06480696	0.060074724	0.05097051	0.04209686	0.04582558	0.066547826	0.06627384	0.058097444	0.06963444	0.06538362	0.06619527	0.066200346	0.06563775	0.066706195	0.038890954
a20	0.02427183	0.04326711	0.044305876	0.051878136	0.01598703	0.020433081	0.06424866	0.08606834	0.07705655	0.040207885	0.10486985	0.104683235	0.08612922	0.074524656	0.07190735	0.072139286	0.018021885
a31	0.04104245	0.06347034	0.06164112	0.058840036	0.030082729	0.036978252	0.05456918	0.07191888	0.066093445	0.052291628	0.0865965	0.09050085	0.071485914	0.06467257	0.06323434	0.06342404	0.023157611
a28	0.021040246	0.038418014	0.039303042	0.04452343	0.013745068	0.016329639	0.06481217	0.08951211	0.08179904	0.031215617	0.110686906	0.10859262	0.09084039	0.07946543	0.07653358	0.077590115	0.015592552
a37	0.041184183	0.063903034	0.062259883	0.059058405	0.031868864	0.037591025	0.053124636	0.071586385	0.066441506	0.05280757	0.08570874	0.08898371	0.07113981	0.06520237	0.06385872	0.064235196	0.021045905
a16	0.04475196	0.065684766	0.06268424	0.058161974	0.03930798	0.03906343	0.0546664	0.0701065	0.06409506	0.05139897	0.08452209	0.08939505	0.069682494	0.062600896	0.061136413	0.061216068	0.021525607
a21	0.04327541	0.06425781	0.06284058	0.05989747	0.04630878	0.041910715	0.051550437	0.0667869	0.06387021	0.056143265	0.07675542	0.08394503	0.06651069	0.063212544	0.062483348	0.06274079	0.02751062
a31	0.04670643	0.06732981	0.06294839	0.056574356	0.039448325	0.037822675	0.056501213	0.071769774	0.063741356	0.048820622	0.08675885	0.089321926	0.07127306	0.061578006	0.05948667	0.059323978	0.020594567
a37	0.012195786	0.033097707	0.034840547	0.032185018	0.00634326	0.0084738955	0.07125388	0.107001156	0.09764153	0.015214818	0.12940204	0.11386715	0.10788431	0.078893796	0.06465466	0.075548	0.011502428
a21	0.038397368	0.063464634	0.0626142	0.05942512	0.028364532	0.035447266	0.05288998	0.07383106	0.069235414	0.04882108	0.08784187	0.08882835	0.07331202	0.068023644	0.06646564	0.06741366	0.015624186
