 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.047144257	0.045841783	0.17982355	0.16479746	0.093647115	0.17369351	0.1791634	0.115888946
a21	0.046696182	0.015122814	0.16849399	0.1491469	0.24640885	0.15411851	0.17559865	0.044414073
a37	0.052759945	0.02373233	0.20251578	0.14905202	0.21896969	0.16409427	0.13764489	0.051230986
a31	0.04937354	0.017066892	0.21136752	0.16450036	0.20941754	0.17161408	0.14370221	0.032957833
a17	0.026697276	0.005922942	0.24797255	0.11903781	0.255659	0.16370645	0.16098961	0.020014327
a20	0.03854873	0.008786123	0.20034426	0.13828714	0.27472425	0.14762205	0.16578835	0.025899133
a41	0.040504534	0.009463436	0.1981027	0.1440876	0.2730956	0.14161146	0.16778222	0.02535249
a31	0.035110157	0.009290881	0.23342268	0.15687254	0.24297929	0.13420428	0.16479354	0.023326667
a46	0.011743778	0.0050751995	0.22016709	0.08452071	0.3071578	0.13127743	0.22399534	0.016062615
a31	0.018767556	0.007733552	0.16187875	0.094791904	0.31002298	0.14700478	0.24144156	0.01835895
a13	0.009342585	0.00608678	0.11089023	0.040738463	0.43226865	0.13428012	0.2566787	0.009714447
a41	0.013655203	0.005902617	0.120208584	0.05426233	0.35668156	0.16059937	0.27638954	0.012300767
a31	0.013416033	0.006124577	0.12264975	0.06749581	0.32121179	0.16019547	0.2934454	0.015461211
a33	0.008045412	0.008110365	0.06944194	0.029105071	0.52404344	0.11217251	0.23974091	0.009340307
a31	0.012716159	0.011003806	0.10575484	0.049838502	0.35594997	0.13933557	0.3084848	0.016916417
a28	0.010239927	0.010610963	0.054811455	0.026750356	0.5260687	0.11376907	0.24629524	0.011454332
a20	0.009825367	0.009337336	0.074146405	0.033210427	0.44379658	0.13111973	0.28723586	0.011328346
a8	0.011295222	0.008549152	0.0883991	0.03809027	0.37676442	0.15032755	0.31260538	0.0139688775
a31	0.013669524	0.014305348	0.120630324	0.058309652	0.36005172	0.13008527	0.27905178	0.023896389
a39	0.011777489	0.016739195	0.052514225	0.030678086	0.55507255	0.094975345	0.22192873	0.016314337
a41	0.01062614	0.013416398	0.05151064	0.02692794	0.5973127	0.084886394	0.20123433	0.014085375
a13	0.010550853	0.01681015	0.07366348	0.033591665	0.5202666	0.09567033	0.2253711	0.024075868
a31	0.008914246	0.012645405	0.09151329	0.048644785	0.42005873	0.10983989	0.2792279	0.029155817
a35	0.016603839	0.024305746	0.054837815	0.0343106	0.5831285	0.095222056	0.16535267	0.026238786
a31	0.023645844	0.040123522	0.06775987	0.04858569	0.567217	0.09385895	0.118770726	0.04003835
a21	0.030375151	0.050268866	0.06492526	0.056770675	0.5846141	0.068353966	0.0972306	0.047461346
a31	0.05456922	0.09074564	0.10416334	0.09520932	0.38162947	0.09119513	0.09734999	0.08513791
a10	0.059181992	0.09661896	0.106909506	0.10129461	0.34790203	0.0915822	0.105449475	0.09106121
</S>	0.07769332	0.11959256	0.13073987	0.122696094	0.20818545	0.11073646	0.11584095	0.11451527
