 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.10516545	0.07155001	0.09585745	0.10572022	0.09308689	0.09307326	0.113556154	0.11174018	0.14865735	0.061593052
a24	0.08980623	0.12931517	0.13493001	0.12290815	0.10668268	0.09909069	0.096933305	0.09865199	0.095733896	0.025947854
a16	0.10659868	0.121278346	0.122022785	0.12203985	0.12154864	0.11140986	0.09917632	0.101259515	0.07758631	0.017079744
a28	0.11117233	0.120857984	0.121978864	0.12204858	0.12158746	0.11163821	0.098502815	0.10146042	0.076632224	0.014121107
a31	0.114840545	0.13069397	0.13347064	0.13320324	0.12989476	0.09909464	0.08452325	0.08851911	0.073928654	0.011831178
a37	0.08074836	0.13852619	0.14521617	0.14549045	0.14178684	0.10831444	0.07869311	0.09628316	0.058769163	0.0061721364
a24	0.08906563	0.13720895	0.14458597	0.14386468	0.13556074	0.09822835	0.083095774	0.091270134	0.06994178	0.007177997
a46	0.099839464	0.13124256	0.14217997	0.1431011	0.13813017	0.10474381	0.07673443	0.09489074	0.06256167	0.006576063
a31	0.0894673	0.13716874	0.15098338	0.14609896	0.12602733	0.101267315	0.080421045	0.09719871	0.06381405	0.0075531183
a10	0.06434528	0.13882495	0.16017695	0.16133024	0.149784	0.12002233	0.056591954	0.10658004	0.038135506	0.0042088144
a11	0.06521892	0.13516608	0.15725835	0.15965189	0.15213794	0.122052595	0.061795484	0.10595971	0.036853414	0.003905666
a31	0.07167134	0.13180467	0.15535776	0.15852638	0.15338238	0.12769678	0.056346927	0.10694275	0.034105442	0.004165596
a0	0.048896246	0.13210303	0.16633497	0.17104201	0.16859773	0.14488469	0.039867	0.10574272	0.019942973	0.0025886751
a31	0.03970436	0.13071384	0.17737988	0.18131177	0.1758531	0.15574226	0.027745947	0.09359923	0.015167644	0.0027819143
a39	0.038027484	0.12414165	0.17980145	0.18833856	0.18342513	0.14684805	0.031427853	0.095812365	0.010008399	0.0021690633
a29	0.021149281	0.096813224	0.21372987	0.22811337	0.21934102	0.14398457	0.017116375	0.049071923	0.007586641	0.0030936212
a41	0.021785688	0.100623146	0.21313295	0.2209624	0.21269706	0.14835174	0.018767416	0.048565045	0.011508997	0.0036056004
a35	0.02300061	0.088417985	0.21562107	0.2223243	0.21204656	0.14912772	0.020544926	0.047503572	0.01667751	0.0047358577
a20	0.021905478	0.08123424	0.2277809	0.23480543	0.21537915	0.12965018	0.020253003	0.043852992	0.019342715	0.005795987
a31	0.022075467	0.07675033	0.22765143	0.2361111	0.21944718	0.12576875	0.022828428	0.041559204	0.02108631	0.006721775
a37	0.01790318	0.064360276	0.24367091	0.2670894	0.22652243	0.09364279	0.02399308	0.03923143	0.01615119	0.0074352794
a2	0.02105672	0.045682173	0.22727363	0.32019126	0.2325824	0.04709109	0.032786094	0.037469	0.020418182	0.015449397
a20	0.01890145	0.051806077	0.24717776	0.31651053	0.2208824	0.050217327	0.027112737	0.03428497	0.019173432	0.013933294
a0	0.045480687	0.059379354	0.17050931	0.28058746	0.17515135	0.054938372	0.064135775	0.0625891	0.046054054	0.041174542
a31	0.032236386	0.065591015	0.19979267	0.28649983	0.17595811	0.061681226	0.056454275	0.05995383	0.03266959	0.02916313
a16	0.030647999	0.054245044	0.2133328	0.28626555	0.18813652	0.0606349	0.050375007	0.055362303	0.032184325	0.028815541
a31	0.059134424	0.070562705	0.14819959	0.21514112	0.13816068	0.07169132	0.08853011	0.08554128	0.06383436	0.05920443
a20	0.051317118	0.057372645	0.1675247	0.24877833	0.1761399	0.06661211	0.06321129	0.06586626	0.053258047	0.04991953
</S>	0.08647403	0.0688645	0.10991794	0.14987771	0.10791239	0.08208331	0.10630055	0.10129895	0.09677549	0.09049501
