 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.035418745	0.026638068	0.02475092	0.026041912	0.027221007	0.043605354	0.022649651	0.025036985	0.026220951	0.026723467	0.026812648	0.026889693	0.025468051	0.03249607	0.030421918	0.029943995	0.035073373	0.037087556	0.03007553	0.029260155	0.025537431	0.029931262	0.022253847	0.020237695	0.025178745	0.02498362	0.025245622	0.02656854	0.025703099	0.025869826	0.026347263	0.026399743	0.027276661	0.035280764	0.0453498
a31	0.01866826	0.028431918	0.02850153	0.028833715	0.025613055	0.016352465	0.019651195	0.030853005	0.028930526	0.030339504	0.031754922	0.031933762	0.031352405	0.031656824	0.032031067	0.032436393	0.030456861	0.032976884	0.032398768	0.032407753	0.031870667	0.032237943	0.028129583	0.019400124	0.030663554	0.027703768	0.023047287	0.022922652	0.030502286	0.030530516	0.03201099	0.030087585	0.031827524	0.032067236	0.021417424
a24	0.016457181	0.027442137	0.023642408	0.023721773	0.022178184	0.014321106	0.012149123	0.029611269	0.028601507	0.031586062	0.03331012	0.03371213	0.031119041	0.03393956	0.034138475	0.040187158	0.029737053	0.044777337	0.042295586	0.039843798	0.03235506	0.03583408	0.016525267	0.009432217	0.03114151	0.027036699	0.022960225	0.026998295	0.032482058	0.03306372	0.032787282	0.031966854	0.03265173	0.031914927	0.010078997
a37	0.019309968	0.031354528	0.026284635	0.025355414	0.024003092	0.013785234	0.017449658	0.0278517	0.02730637	0.031033056	0.031616386	0.03199682	0.028402675	0.03283556	0.032495636	0.039808687	0.027445188	0.042954057	0.041600656	0.039513744	0.029697593	0.035012748	0.020644786	0.0136234965	0.029244827	0.026275085	0.024206221	0.03131022	0.032387845	0.033348456	0.029803652	0.032214127	0.029983925	0.027658628	0.012185425
a24	0.019759273	0.03222954	0.026293155	0.02479428	0.023174664	0.012926234	0.01713387	0.027644968	0.026957184	0.031611588	0.03228619	0.03272989	0.028205862	0.033675052	0.03329984	0.040336978	0.026786694	0.042777605	0.041717555	0.040094048	0.029881435	0.035988104	0.018194767	0.012499572	0.029399855	0.025671795	0.02389841	0.031438764	0.033155616	0.034186993	0.030059839	0.0329455	0.030289631	0.027137483	0.010817757
a37	0.019285709	0.031092191	0.027143644	0.026367644	0.025162805	0.014865697	0.019425122	0.027925689	0.02746265	0.030396173	0.030811809	0.031121152	0.028264586	0.031853262	0.031538717	0.038546298	0.02756214	0.042111497	0.04058689	0.03823005	0.029256357	0.033761945	0.022588419	0.016119057	0.028926266	0.026690148	0.024909692	0.03152538	0.031541318	0.03238949	0.029325467	0.03142149	0.029475585	0.027682936	0.014632752
a31	0.019569842	0.031831555	0.026840013	0.025681209	0.024410265	0.0138328895	0.018711036	0.027671263	0.027180567	0.030923871	0.031388454	0.031762782	0.028072666	0.032643214	0.032262746	0.03947988	0.027036903	0.042455193	0.041208573	0.03919723	0.02937458	0.034788135	0.020183695	0.01447732	0.029031659	0.02622965	0.024737306	0.032190118	0.032297485	0.03326941	0.029490082	0.03215946	0.029691013	0.02722938	0.012690565
a28	0.009513066	0.027388327	0.0196998	0.018412327	0.016795237	0.0068357023	0.006639165	0.028057145	0.02820048	0.034613613	0.037147373	0.03817245	0.027637033	0.03935322	0.039135825	0.047098003	0.019535804	0.049771402	0.048059963	0.04691143	0.030191524	0.042660173	0.0075322306	0.004592311	0.03256017	0.024619069	0.021752661	0.03101856	0.03692164	0.037806816	0.035251666	0.03534562	0.034533616	0.030560609	0.0056759063
a17	0.018245818	0.03097792	0.026519341	0.02581585	0.023219312	0.011173042	0.01647409	0.02886165	0.027460776	0.031491976	0.032754757	0.03322388	0.029295923	0.033917867	0.03376209	0.041411497	0.026629059	0.044992	0.04325486	0.041089334	0.030709589	0.036372032	0.015619301	0.010078135	0.029995462	0.025931133	0.022600647	0.02911315	0.032878235	0.03380034	0.031181578	0.032456834	0.031219479	0.029171538	0.008301508
a31	0.019309955	0.0317508	0.026555043	0.025387488	0.023129167	0.012144019	0.01700145	0.028180066	0.027082872	0.031527754	0.032500133	0.03296493	0.028658517	0.03381286	0.03353305	0.04097346	0.026691783	0.043890577	0.04254376	0.040694322	0.030234069	0.0362497	0.016960682	0.011348617	0.029613512	0.025658077	0.022978136	0.030065274	0.033031642	0.034036923	0.030532228	0.0327157	0.03067903	0.028008291	0.009556121
a20	0.0068822424	0.024402441	0.017874865	0.016707186	0.014919063	0.005005791	0.004832193	0.02798272	0.02830529	0.034185376	0.038107447	0.039668627	0.025325377	0.04103749	0.040960103	0.050472528	0.017131075	0.054444186	0.051560614	0.05029108	0.028016403	0.045238595	0.0063785007	0.0035871984	0.032937042	0.023387125	0.020325538	0.031157358	0.036943365	0.037575845	0.037450645	0.03411752	0.035437737	0.032453697	0.004897728
a28	0.01790503	0.029526405	0.027444683	0.027506802	0.024652267	0.012163336	0.017570691	0.030270785	0.028608901	0.031076886	0.032472655	0.032792293	0.030739024	0.03296854	0.03310025	0.038427975	0.02868318	0.04280215	0.040484414	0.038114287	0.031609032	0.034581974	0.01833342	0.010953031	0.0306601	0.027231177	0.022989891	0.026495341	0.03181704	0.032298714	0.031977467	0.031374875	0.031865634	0.031262457	0.009239313
a31	0.017855814	0.030196527	0.02684389	0.026427252	0.023274986	0.011131889	0.016903426	0.029477589	0.027521323	0.031221416	0.032917332	0.033401214	0.029815877	0.033860408	0.033904806	0.04131692	0.026584955	0.04548514	0.043312844	0.04096764	0.03116152	0.036293853	0.015051138	0.009714251	0.030194562	0.0258574	0.02214937	0.027830208	0.032446947	0.033238642	0.031800162	0.03189226	0.03170622	0.030267447	0.007974746
a21	0.004721689	0.02064866	0.01564114	0.014442964	0.012990937	0.003425297	0.0034296764	0.027141906	0.028454756	0.03325815	0.038848147	0.0411358	0.023403792	0.04252119	0.04290169	0.053759255	0.015772598	0.059731692	0.05482449	0.053592034	0.026393937	0.047906827	0.005222978	0.0027042408	0.033128917	0.022314547	0.019477814	0.031380158	0.036320996	0.036591206	0.040276352	0.03223228	0.036423694	0.035013426	0.0039667976
