 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.034937084	0.10198738	0.06418719	0.071380004	0.053486437	0.16415825	0.13725442	0.2024551	0.17015414
a31	0.075400025	0.1336133	0.09976284	0.122003876	0.083934106	0.11211916	0.105981976	0.17609249	0.09109229
a46	0.06357024	0.10316291	0.067940235	0.07580595	0.06368532	0.13150525	0.14642821	0.25678083	0.091121
a8	0.07782586	0.11741667	0.07920955	0.08672583	0.07118529	0.1483568	0.112491526	0.19825435	0.10853417
a20	0.07826868	0.11763916	0.072325975	0.086942576	0.0711325	0.13773353	0.113374576	0.22490521	0.097677775
a31	0.082941815	0.14019565	0.090854555	0.102824375	0.079802684	0.13685109	0.100542895	0.17549618	0.09049075
a20	0.07621928	0.11422085	0.05728234	0.07242447	0.056158226	0.08755906	0.13438697	0.33286512	0.06888371
a13	0.08113285	0.11941779	0.070036866	0.08503114	0.064365245	0.11909936	0.12451117	0.27512124	0.061284333
a14	0.08770746	0.13824135	0.06754745	0.089404434	0.059478506	0.10164028	0.104741335	0.3037972	0.04744202
a0	0.08036883	0.14335091	0.07767784	0.1009305	0.07133114	0.108915135	0.102226876	0.26611733	0.04908146
a31	0.07752403	0.14435397	0.08817864	0.11009723	0.08213958	0.11840569	0.10024059	0.21849723	0.060563043
a37	0.047478355	0.1005191	0.034583975	0.061267484	0.03544207	0.05472021	0.08653328	0.51351	0.06594554
a35	0.070080645	0.11305659	0.05885839	0.091477215	0.0649489	0.09486355	0.11794281	0.34053627	0.048235632
a17	0.06720748	0.12163467	0.059648428	0.09659595	0.06482746	0.096957944	0.113339275	0.3323684	0.047420416
a31	0.06742613	0.13635042	0.06803244	0.11336706	0.06757966	0.090388194	0.095493145	0.31244016	0.048922874
a15	0.026347935	0.05933474	0.023937048	0.042658933	0.024568891	0.036316954	0.06705407	0.6577815	0.06200004
a31	0.055463307	0.08678044	0.045112934	0.0785818	0.048660826	0.0735514	0.10716431	0.4591588	0.045526255
a46	0.022028334	0.040550414	0.01879475	0.03297542	0.021413604	0.01944327	0.06156818	0.7416506	0.04157546
a35	0.031295616	0.05480597	0.022069318	0.043564744	0.023440044	0.031207627	0.07953817	0.66711485	0.0469637
a20	0.04546318	0.0757386	0.029858902	0.061376374	0.031241184	0.059319314	0.10231821	0.55043405	0.044250198
a31	0.052887946	0.097766474	0.032756165	0.07272045	0.03488863	0.06651562	0.09706998	0.49650577	0.048888985
a17	0.015218955	0.030360553	0.018708356	0.030833444	0.018357385	0.01967665	0.04780699	0.7723034	0.046734296
a20	0.031938978	0.058894195	0.02126592	0.04369257	0.021871682	0.036788464	0.079421	0.65544534	0.050681915
a8	0.04161881	0.077989414	0.025160784	0.05599381	0.025862051	0.054369774	0.08968191	0.57706875	0.052254684
a23	0.02736748	0.048344012	0.031739146	0.057887085	0.026126418	0.057507377	0.06837225	0.6232368	0.059419453
a46	0.04065014	0.07271565	0.03421687	0.064038105	0.030266143	0.070311524	0.08690072	0.55149794	0.049402975
a8	0.029080464	0.053609706	0.026899919	0.05086439	0.022647163	0.053194273	0.07193905	0.63081014	0.060954943
a31	0.030899296	0.052216586	0.031595867	0.056853473	0.025999	0.058341086	0.08499774	0.5903275	0.06876946
a17	0.0151352845	0.025830595	0.024292288	0.037291802	0.021284128	0.027046438	0.04688743	0.73796123	0.06427085
a31	0.023081994	0.04191572	0.02041788	0.03647735	0.018990785	0.034391552	0.06504724	0.70258594	0.057091456
a37	0.014970712	0.023938244	0.02337019	0.0363938	0.02079207	0.021325534	0.03666536	0.7803819	0.04216212
a31	0.020032607	0.025944717	0.0246994	0.036133494	0.022366822	0.02435578	0.05175644	0.7376694	0.057041336
a30	0.01596757	0.024253305	0.025483897	0.039032612	0.022661394	0.022678645	0.02680085	0.7896789	0.033442806
a21	0.026577178	0.031393733	0.035235215	0.0456438	0.030665599	0.03269855	0.04249844	0.70533705	0.049950436
a10	0.015385166	0.024466028	0.028086778	0.038618583	0.024262428	0.02816923	0.046134204	0.7323596	0.06251788
a39	0.013184993	0.024139632	0.024783475	0.033843488	0.022660622	0.031580318	0.053529203	0.727346	0.06893225
a38	0.011442478	0.028029013	0.02046691	0.030387394	0.019921016	0.034723654	0.056933727	0.7345506	0.063545264
a41	0.01226592	0.03262267	0.020555682	0.031640194	0.019055206	0.037752524	0.05464221	0.7273765	0.064089
a18	0.012054268	0.028038234	0.022120837	0.032242715	0.020291368	0.03730282	0.053946383	0.72546184	0.06854148
a31	0.012408422	0.026460385	0.022738794	0.033010557	0.02045908	0.03325368	0.0528078	0.7306302	0.06823108
a21	0.021432709	0.041045718	0.04233882	0.055082034	0.040489294	0.042998258	0.07187932	0.6124119	0.07232198
a20	0.031107659	0.052208662	0.0629278	0.0670331	0.056646608	0.06124275	0.06913775	0.51058525	0.08911044
a31	0.029897427	0.05364783	0.05704079	0.06175964	0.05434277	0.057220016	0.08490041	0.5111328	0.09005831
a28	0.032731798	0.05861973	0.0658284	0.07478987	0.06166917	0.064349055	0.05680026	0.51219547	0.07301629
a31	0.04516106	0.07989679	0.0894316	0.09091456	0.08439664	0.08773852	0.07421653	0.3526761	0.09556829
a17	0.04230238	0.07420378	0.085646875	0.090213455	0.07955715	0.083397076	0.06058224	0.39527225	0.08882476
a20	0.0494933	0.087434314	0.096452996	0.09729628	0.09191374	0.094915956	0.07724291	0.30520242	0.10004807
a31	0.053501356	0.08216103	0.08412806	0.08495565	0.08284611	0.08389524	0.096712	0.33824712	0.09355338
a37	0.04663518	0.080991745	0.08663353	0.08920539	0.083837494	0.08567862	0.07261433	0.36547968	0.08892411
</S>	0.05759804	0.094368204	0.09856918	0.09901171	0.09642533	0.09786876	0.088786595	0.2665828	0.1007894
