 	un	forno	che	fa	buon	pane	</S>
a31	0.052086364	0.07554863	0.101915784	0.16946146	0.22922818	0.22740838	0.14435124
a20	0.093533926	0.07932055	0.11843992	0.1999096	0.21581222	0.23351859	0.05946519
a28	0.10409411	0.086003356	0.11173809	0.16896825	0.24041417	0.2124739	0.0763082
a31	0.10095952	0.0673975	0.08778451	0.1442302	0.27397993	0.27918628	0.046462055
a18	0.092644095	0.049714673	0.06358034	0.0940812	0.41501588	0.26077065	0.024193207
a13	0.08851002	0.04370161	0.061120868	0.10608659	0.3894498	0.28150898	0.02962212
a39	0.072977744	0.03301927	0.049149998	0.10070465	0.362196	0.33999377	0.041958563
a20	0.070428595	0.035540342	0.057584748	0.12887906	0.32428965	0.336272	0.047005534
a31	0.069021	0.037648235	0.061417703	0.1364359	0.3108903	0.3374255	0.047161445
a20	0.04355285	0.037927262	0.048170693	0.065901585	0.41839984	0.2972981	0.088749714
a39	0.06516535	0.045726363	0.05203006	0.07604702	0.37781993	0.3095203	0.073691
a18	0.04628914	0.037678707	0.04422534	0.07773364	0.38053194	0.30425444	0.10928678
a39	0.049204934	0.03737252	0.047198772	0.09468058	0.37895465	0.2993951	0.09319347
a46	0.044702623	0.03855188	0.050227452	0.10415227	0.38419372	0.27577528	0.102396786
a38	0.04513149	0.053996734	0.05876115	0.07912585	0.37435246	0.26276287	0.12586948
a39	0.04522967	0.04825105	0.052759644	0.077270135	0.35426906	0.2695777	0.15264274
a31	0.038947105	0.050595555	0.058456987	0.09953729	0.3512208	0.25144827	0.149794
a18	0.06145917	0.09267205	0.09541922	0.09926249	0.3216998	0.20068878	0.12879843
a31	0.048036315	0.06503695	0.070179254	0.0773504	0.34999967	0.24168187	0.14771554
a41	0.07843971	0.10907183	0.11062474	0.11260974	0.27625826	0.17995569	0.13304006
a35	0.05668749	0.09130707	0.09651954	0.09994842	0.31118047	0.20406	0.14029703
a31	0.054478385	0.08426505	0.08691882	0.09538157	0.3002654	0.22163503	0.15705574
a28	0.09645413	0.11417924	0.114821665	0.1162195	0.2551226	0.1710076	0.1321953
a27	0.067116454	0.105906114	0.108813554	0.111093074	0.2847412	0.18593991	0.13638976
a13	0.070330046	0.096599035	0.09809455	0.10321434	0.27307642	0.20875248	0.14993311
a46	0.06904754	0.08321946	0.08494013	0.0999201	0.27229565	0.22080345	0.16977374
a24	0.08370021	0.096660756	0.09714178	0.101124115	0.2874486	0.19779035	0.13613422
a39	0.06951245	0.10104336	0.10296638	0.106868416	0.26697186	0.20449138	0.14814617
a31	0.07938855	0.084041044	0.08536876	0.09914465	0.2679902	0.21821004	0.16585676
a11	0.1183519	0.12153823	0.12167624	0.122397944	0.22845298	0.15646411	0.13111861
a31	0.10182665	0.11387519	0.114324525	0.11584671	0.24678616	0.17323528	0.13410553
a21	0.12743081	0.12922008	0.12928647	0.12964751	0.20159408	0.14857665	0.13424447
</S>	0.11889468	0.12765616	0.12791312	0.12839788	0.20901456	0.15301293	0.1351106
