 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.049845926	0.06918226	0.08678471	0.103645325	0.11670389	0.1446398	0.15958832	0.16195077	0.10765902
a31	0.07955438	0.12172112	0.12474992	0.13022266	0.11670052	0.1297456	0.117648795	0.12364608	0.056010902
a20	0.041466113	0.08700559	0.18156534	0.13494945	0.121405035	0.13701892	0.12762062	0.1353483	0.033620674
a29	0.0740821	0.112883784	0.17994711	0.12127276	0.112299204	0.11611534	0.111619025	0.11537114	0.056409575
a37	0.096687056	0.124247275	0.17361969	0.12520364	0.106519416	0.111505516	0.10293399	0.11138604	0.047897417
a8	0.09790848	0.12348328	0.17693046	0.12358767	0.10738478	0.1121174	0.10418469	0.11213792	0.04226525
a20	0.06302004	0.11859822	0.18012244	0.13407563	0.11088162	0.12947465	0.1076471	0.13040219	0.025778135
a31	0.08389685	0.12469374	0.14449236	0.12808105	0.1180514	0.12650365	0.11661302	0.12514241	0.03252553
a29	0.040209938	0.10421945	0.24324632	0.15650852	0.07707562	0.13440236	0.07191854	0.15341368	0.019005602
a37	0.06618321	0.13258801	0.17002027	0.14658995	0.10103994	0.1327833	0.09450683	0.1371862	0.019102346
a29	0.07039928	0.1324034	0.19598089	0.14389272	0.0946371	0.12823401	0.086510845	0.13198277	0.015958952
a31	0.0777663	0.13310403	0.20193446	0.13991092	0.092497885	0.12313295	0.08587782	0.12888443	0.016891185
a20	0.027687112	0.10630708	0.29716864	0.16534743	0.047080066	0.11456028	0.054557294	0.16281198	0.024480153
a31	0.046100654	0.13441351	0.2358169	0.16545548	0.07366384	0.12268154	0.06777067	0.13746187	0.01663558
a37	0.01922165	0.08972519	0.40189546	0.13620211	0.03538795	0.102880895	0.04970186	0.14253396	0.022450859
a46	0.028018465	0.098682635	0.3502663	0.15374248	0.052513476	0.111894056	0.057189003	0.13028724	0.017406357
a31	0.029642701	0.10299607	0.31839418	0.14673415	0.06052388	0.115679316	0.06401018	0.13339917	0.02862034
a0	0.016839823	0.07021936	0.48634246	0.09161717	0.028508278	0.08990189	0.05329758	0.13489401	0.028379347
a31	0.02250768	0.076304525	0.43248853	0.10879462	0.03933587	0.10569171	0.05966823	0.13188966	0.023319194
a1	0.020450857	0.06986637	0.51730806	0.07170026	0.024733825	0.07051401	0.047896266	0.152666	0.024864368
a13	0.024670517	0.060602278	0.4856843	0.06604935	0.031409398	0.07825675	0.06054152	0.15976651	0.03301935
a39	0.02289719	0.05412078	0.42627028	0.07508297	0.03834292	0.09676037	0.07255982	0.16090631	0.053059313
a18	0.019025344	0.045414664	0.41706645	0.0781156	0.042365048	0.099135466	0.08001236	0.15391302	0.06495209
a8	0.017988117	0.042841118	0.4162263	0.078565925	0.04386046	0.10106296	0.08320372	0.15127781	0.06497362
a28	0.02281464	0.046289504	0.2297245	0.09560202	0.062394198	0.13957612	0.123785846	0.20314395	0.07666918
a31	0.022906667	0.047990084	0.266806	0.09704531	0.05899074	0.124863125	0.10714976	0.18874766	0.08550065
a8	0.026873048	0.03393095	0.25858283	0.06312652	0.057780962	0.12504254	0.12615654	0.21937896	0.08912765
a37	0.025686912	0.03970375	0.23120572	0.07140208	0.055654	0.13241085	0.12178311	0.23296875	0.089184836
a31	0.028536515	0.0350457	0.22383761	0.06378794	0.060496654	0.12630658	0.1350965	0.2183625	0.10852996
a21	0.033707734	0.038193125	0.22690684	0.06459086	0.06411368	0.117676266	0.1315143	0.23252304	0.09077417
a31	0.041568838	0.04296922	0.16486011	0.06331574	0.07114972	0.11902965	0.15060234	0.23431548	0.11218892
a20	0.04636654	0.049777254	0.17290545	0.07376723	0.077480964	0.10742655	0.12423123	0.24693365	0.101111114
</S>	0.05847599	0.0585212	0.10462573	0.08028405	0.09310736	0.117021136	0.14256327	0.21755925	0.12784202
