 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.060935657	0.051170435	0.050650008	0.043055277	0.05478982	0.050091993	0.046037488	0.015021576	0.05857374	0.02326483	0.01572191	0.050875433	0.04059587	0.04815439	0.0500326	0.04960433	0.049574748	0.050739218	0.0641172	0.087185614	0.039807893
a17	0.07868239	0.06187325	0.063961	0.053884085	0.0747379	0.0608236	0.052604213	0.0015080014	0.035401974	0.00861992	0.018707614	0.038984843	0.04557542	0.035914663	0.0622976	0.056008384	0.061382636	0.06286579	0.057188038	0.053073805	0.01590492
a31	0.08813271	0.07886767	0.084189884	0.06426448	0.0879054	0.053847823	0.047433972	0.0017080975	0.035796497	0.009645535	0.01895696	0.034905713	0.04267445	0.026842792	0.05919308	0.05387263	0.053765193	0.052432824	0.04875636	0.044463024	0.012344972
a17	0.11456235	0.06272648	0.09259365	0.041698445	0.113608636	0.04278279	0.034009572	0.0011144399	0.018708603	0.002984503	0.012095598	0.023988573	0.02543513	0.026357392	0.073709115	0.067057185	0.06851823	0.0681809	0.058045454	0.041563578	0.0102593815
a31	0.095335566	0.07124063	0.08178471	0.055459045	0.09447354	0.05502079	0.048663944	0.0016026974	0.034341827	0.007918342	0.019845786	0.034958735	0.04275741	0.027794886	0.05739053	0.052770983	0.055275183	0.055617914	0.051152833	0.04524901	0.011345614
a34	0.12094806	0.0564018	0.086074024	0.040373337	0.11892644	0.041577775	0.035827648	0.001148095	0.01813814	0.002538066	0.011288927	0.021098593	0.025744047	0.024953274	0.074846104	0.06851504	0.071542375	0.072298184	0.058848348	0.039006196	0.009905586
a1	0.11990306	0.051567595	0.07877313	0.03822444	0.11674637	0.04348378	0.036825348	0.0012110507	0.020519897	0.0026989637	0.012587055	0.02376873	0.02777783	0.02747081	0.07275445	0.06639602	0.07115043	0.072553076	0.061631452	0.04387488	0.010081693
a35	0.09234142	0.06069842	0.06875704	0.04417548	0.08729197	0.057971813	0.042747363	0.0014681546	0.027112644	0.0056656296	0.017876072	0.034444284	0.037387475	0.033551086	0.066824466	0.060986616	0.065892406	0.06721226	0.060979676	0.053385846	0.013229874
a31	0.08313278	0.06047872	0.063172325	0.053321734	0.07863849	0.059005808	0.052019574	0.0018893305	0.03673882	0.009810372	0.023821834	0.038453806	0.046055168	0.03359183	0.0601884	0.05566759	0.059510753	0.06047056	0.056306403	0.052689146	0.015036581
a20	0.1261491	0.05275704	0.07692813	0.040851004	0.122389	0.041917417	0.038170557	0.001259907	0.015441315	0.0019531844	0.009186052	0.016847514	0.024758665	0.021721745	0.078394346	0.07193941	0.07633723	0.07776758	0.060339645	0.036714997	0.0081761
