 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.03937071	0.028805636	0.0933492	0.06310972	0.044768874	0.06583813	0.088659085	0.086251	0.0892886	0.091452606	0.0853786	0.09670932	0.012886114	0.068260185	0.014563592	0.031308636
a11	0.079443865	0.040261675	0.07963307	0.075957425	0.08531483	0.065588795	0.071297064	0.07566266	0.069007106	0.08374305	0.08475382	0.08565057	0.021870414	0.070319936	0.0021826692	0.009313084
a38	0.06875625	0.024598768	0.11773152	0.09115699	0.077649355	0.06531933	0.07834018	0.07842115	0.07216975	0.08322989	0.08198049	0.08426033	0.006114365	0.06283777	0.0020377217	0.00539607
a37	0.0632641	0.020016741	0.12266164	0.09261042	0.07328814	0.06428416	0.08224593	0.08136375	0.07516976	0.086062565	0.08278302	0.08645093	0.005318473	0.05726728	0.0021043331	0.0051086918
a11	0.065760784	0.024855502	0.119135946	0.08935975	0.074885845	0.066977	0.07949257	0.079620846	0.07449439	0.0833336	0.081370465	0.08372258	0.006606886	0.062008124	0.0021519645	0.0062237335
a13	0.069447815	0.026177514	0.116303675	0.08820261	0.07753172	0.06623681	0.07806229	0.07892752	0.07340754	0.08317802	0.08135321	0.08370933	0.007254815	0.061371036	0.002172841	0.0066632694
a37	0.068588994	0.025595753	0.11575168	0.087643385	0.07736464	0.06579225	0.07798284	0.07923211	0.07335223	0.08417081	0.08248832	0.08484976	0.007071399	0.061754394	0.0020911554	0.0062702755
a31	0.069071874	0.027328542	0.11303174	0.085793085	0.078021824	0.06678713	0.07719004	0.07892385	0.073221244	0.08383463	0.08257744	0.08454396	0.0073943334	0.063680686	0.0020980616	0.006501524
a24	0.039484523	0.005550381	0.10303445	0.046820335	0.06903472	0.03570137	0.112107575	0.11141163	0.10959087	0.14054951	0.07527727	0.11267557	0.005670039	0.026036218	0.003241991	0.0038135462
a31	0.0727745	0.021286944	0.07927926	0.078335576	0.08750591	0.06613706	0.07665059	0.081803545	0.07438682	0.09224411	0.0924309	0.09456524	0.007423741	0.06851913	0.0014982763	0.0051584016
a39	0.038498133	0.004055734	0.08431239	0.04449767	0.0732949	0.03235284	0.1109752	0.112579204	0.1114024	0.14330614	0.08412779	0.12460463	0.003876388	0.02547473	0.0028415646	0.0038002366
a31	0.061689038	0.010873567	0.07433217	0.07225979	0.089939795	0.058067124	0.080763735	0.08669397	0.079549655	0.103738494	0.10256928	0.108628325	0.0041837585	0.060616236	0.0015854475	0.004509554
a13	0.042781945	0.004480353	0.077574104	0.04179707	0.07681777	0.029002042	0.11210902	0.10703388	0.11040571	0.14499202	0.08810785	0.12749156	0.003847823	0.02651318	0.003143873	0.0039017438
