 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.042501733	0.09667373	0.08361903	0.084582604	0.080510184	0.048659354	0.07054261	0.0653596	0.066779256	0.065539174	0.073642604	0.122982055	0.09860813
a31	0.060320694	0.06994071	0.080057904	0.102376476	0.057732403	0.091694675	0.085984744	0.066872574	0.07682285	0.06604762	0.08618788	0.1039084	0.05205313
a23	0.034597695	0.079509	0.0665093	0.082578875	0.063335374	0.050967652	0.091164835	0.073303275	0.09797569	0.07622791	0.11756914	0.1313297	0.034931526
a31	0.057690565	0.094082095	0.087684065	0.09314081	0.06953847	0.06916818	0.08629151	0.070582666	0.08287089	0.064586304	0.08836842	0.09067177	0.045324266
a39	0.044613376	0.09209428	0.06912785	0.076209724	0.065747365	0.053171393	0.082960464	0.073773585	0.0969163	0.073258795	0.115578376	0.1186701	0.037878368
a8	0.060579106	0.09140748	0.086944565	0.09093842	0.07092235	0.07180601	0.086084515	0.07245251	0.08337785	0.066026084	0.08761823	0.089424044	0.04241886
a31	0.040445607	0.08124919	0.075608276	0.09399361	0.04831831	0.062741555	0.09427869	0.070620775	0.09743217	0.07267872	0.11043975	0.11808823	0.034105185
a13	0.038674723	0.073381975	0.06384662	0.07963632	0.04868171	0.059985876	0.08653623	0.06933345	0.10145927	0.07476479	0.13108242	0.14336552	0.029251082
a31	0.050236605	0.08729079	0.08576761	0.09517319	0.062465236	0.068008624	0.091966614	0.072944	0.08912975	0.06881353	0.09681789	0.1018587	0.029527426
a46	0.0409018	0.072522536	0.06012292	0.081234515	0.035208225	0.063049145	0.078849435	0.05870838	0.09293262	0.06582596	0.15167625	0.17072043	0.028247744
a35	0.03838177	0.06977356	0.06180249	0.08727379	0.039862875	0.063712284	0.088290274	0.06794613	0.10092854	0.07812478	0.12997629	0.15036412	0.023563098
a24	0.044125028	0.07574044	0.077490866	0.10316023	0.04842787	0.07019332	0.09437479	0.07158203	0.09102305	0.07445282	0.10463449	0.12165724	0.023137877
a18	0.05533724	0.07903331	0.08503666	0.10423657	0.05461435	0.08160267	0.0920097	0.068969645	0.08444852	0.0681465	0.09500309	0.10776321	0.023798529
a17	0.060863733	0.08161076	0.0865896	0.10036218	0.05661261	0.085828654	0.09035104	0.06818969	0.083472036	0.06553966	0.092231475	0.10073048	0.027618073
a43	0.059683725	0.08426684	0.08468824	0.10577749	0.048006848	0.086367525	0.090335764	0.065722264	0.08422005	0.066125505	0.09505553	0.10672854	0.023021631
a31	0.06317705	0.082439385	0.08664656	0.10045603	0.055570867	0.088462315	0.08981978	0.06759891	0.083131574	0.06500835	0.09175091	0.100023724	0.025914516
a20	0.023812464	0.060118746	0.039748106	0.101159014	0.023945272	0.052167863	0.07214426	0.04784065	0.10595694	0.07348109	0.1596574	0.2160103	0.023957904
a24	0.036991026	0.06554117	0.059556548	0.10848838	0.03417856	0.0669755	0.08865786	0.065025315	0.10043962	0.08406802	0.12021405	0.15328486	0.016579052
a49	0.04477936	0.069398	0.06351537	0.118229516	0.03393327	0.07619012	0.08726092	0.06563871	0.09367827	0.08093335	0.108133785	0.14207289	0.016236423
a39	0.053751286	0.075514935	0.07022987	0.11871135	0.034623392	0.08707701	0.08711467	0.06336459	0.087560445	0.073984385	0.10141786	0.12966512	0.016985118
a19	0.054616414	0.08133207	0.07294987	0.11889577	0.034402635	0.0843336	0.08692134	0.061626337	0.08680608	0.07151617	0.10177602	0.1271755	0.017648177
a18	0.049763687	0.07049476	0.06904147	0.11385636	0.037812945	0.082856975	0.08916135	0.066189274	0.08984017	0.076782994	0.103798985	0.13144435	0.018956764
a31	0.051251497	0.07177065	0.07034034	0.11544338	0.03664167	0.08511723	0.0894139	0.06579185	0.08907486	0.07567115	0.10279682	0.12948707	0.017199567
a17	0.014240136	0.041891582	0.024538571	0.069808096	0.026168553	0.027097391	0.04108383	0.03281357	0.08767091	0.058068186	0.20787787	0.3320782	0.036663055
a20	0.023794096	0.052845217	0.03919446	0.093372576	0.03150513	0.041375022	0.061730646	0.046675302	0.10678692	0.078686416	0.17342855	0.23247762	0.018128
a31	0.02220731	0.054009516	0.03794251	0.09594361	0.03099482	0.038513113	0.06130642	0.045758687	0.110546574	0.08006409	0.17586493	0.22851136	0.01833707
a37	0.015753435	0.038200106	0.023614805	0.0535177	0.028438736	0.024474638	0.034330565	0.029716112	0.06648952	0.044766307	0.23890984	0.34756643	0.054221775
a31	0.017477255	0.04389967	0.026782803	0.06816007	0.029616605	0.030009028	0.046463206	0.037998375	0.09524455	0.062357094	0.23654008	0.2796149	0.025836362
a20	0.020532819	0.034223862	0.026265195	0.05414957	0.029417643	0.030718192	0.03527661	0.029577715	0.058483418	0.040150635	0.24345684	0.34114927	0.056598213
a31	0.01896762	0.037552923	0.025933022	0.061013084	0.029291911	0.03255509	0.04112703	0.03340339	0.07595261	0.04935237	0.26193154	0.29862857	0.034290846
a24	0.02919588	0.040521782	0.034229565	0.06750974	0.03678817	0.04174782	0.043838717	0.035918362	0.06202589	0.04397627	0.22214882	0.29379028	0.04830862
a20	0.02443585	0.041976996	0.02893028	0.06445849	0.030315941	0.036735356	0.040833544	0.031660423	0.06755578	0.04456309	0.24261849	0.30955076	0.03636503
a24	0.019088795	0.038292464	0.025276085	0.050360486	0.03204628	0.028566483	0.03923209	0.033526894	0.072060145	0.047541067	0.2669644	0.2953807	0.051664054
a8	0.016357116	0.04162873	0.023780312	0.053004928	0.030967437	0.025249235	0.04017118	0.034398306	0.084978096	0.054448914	0.26659474	0.2890825	0.03933851
a31	0.025251161	0.056798577	0.040505268	0.065816164	0.045832418	0.03559553	0.051252525	0.047733195	0.082547344	0.06342155	0.16662136	0.23990197	0.07872295
a29	0.03484058	0.04810603	0.044333924	0.052708358	0.044086702	0.040660933	0.04353716	0.039811317	0.0546439	0.044812433	0.17666304	0.25347796	0.122317664
a31	0.031040639	0.044661555	0.037704915	0.04957612	0.04105532	0.037358034	0.043169472	0.038899638	0.05952452	0.045878038	0.20315455	0.2621226	0.10585465
