 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.07039891	0.06391269	0.0807666	0.060762957	0.225128	0.30385885	0.09372578	0.10144621
a20	0.15502976	0.13073567	0.07478847	0.013928212	0.25189468	0.283849	0.059726086	0.030048145
a8	0.15837878	0.13612412	0.08388999	0.009571942	0.24787141	0.27137828	0.067795284	0.02499022
a20	0.15134758	0.12620504	0.08783829	0.009131709	0.26971123	0.3069627	0.032066185	0.016737284
a31	0.15526034	0.13521808	0.09005411	0.0064233732	0.27066973	0.27940112	0.042062454	0.02091079
a28	0.16777973	0.12655963	0.061219182	0.010664495	0.2888353	0.27415383	0.04919139	0.021596467
a31	0.19170873	0.14432281	0.06973934	0.009747158	0.27758208	0.24855496	0.037471328	0.02087362
a18	0.15838256	0.11632404	0.057471927	0.02335692	0.264953	0.24693458	0.091209255	0.041367795
a31	0.18202078	0.13349722	0.07389116	0.018233577	0.26050398	0.24229346	0.0622944	0.02726546
a3	0.133856	0.103625454	0.06315782	0.037197072	0.2287989	0.2455938	0.12387433	0.06389667
a31	0.16314475	0.1277337	0.078228176	0.03023954	0.23654257	0.23661299	0.08858908	0.038909186
a18	0.11953102	0.09751194	0.06855272	0.04756994	0.20833588	0.23761801	0.14184773	0.07903274
a31	0.14662345	0.122590736	0.086656414	0.048090313	0.21349236	0.21883821	0.107482605	0.056225944
a17	0.10452143	0.09113618	0.073768295	0.06010543	0.19184957	0.22688769	0.15450704	0.09722441
a20	0.118032515	0.106062725	0.08655034	0.06661276	0.2029418	0.21234566	0.12801793	0.07943631
a31	0.09495587	0.086411364	0.07506656	0.06506582	0.18498178	0.22684778	0.1554331	0.11123778
a20	0.07903158	0.07488007	0.07304031	0.078294285	0.15990171	0.23350179	0.16207127	0.13927905
a31	0.09429736	0.08984028	0.08247917	0.07538459	0.18185866	0.20707099	0.15906192	0.11000704
a20	0.075217485	0.07381768	0.07636373	0.08770081	0.14682586	0.22074236	0.16681568	0.15251641
a46	0.08687557	0.08526634	0.08295042	0.082072735	0.16278368	0.19945678	0.17113422	0.1294603
a31	0.06632449	0.065833725	0.08117313	0.10837227	0.16014825	0.22273667	0.149608	0.14580348
a46	0.067908876	0.06768865	0.08689354	0.1171051	0.1462922	0.20964324	0.15344684	0.1510216
a8	0.070749395	0.07045259	0.08040247	0.10412942	0.1400111	0.2146646	0.16248073	0.15710971
a39	0.068000235	0.067478806	0.10568213	0.120664716	0.17775501	0.20344736	0.12896173	0.12801003
a31	0.06451213	0.06306581	0.08567891	0.112004325	0.17467849	0.22506818	0.13708512	0.13790701
</S>	0.08795287	0.088728346	0.122880496	0.12834994	0.14491732	0.16639023	0.13040844	0.13037232
