 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.061215416	0.054210316	0.054258365	0.05772342	0.055062197	0.056244463	0.064852096	0.0964083	0.028353827	0.03514751	0.040333543	0.056684043	0.07133969	0.027142579	0.070429936	0.0988271	0.07176717
a11	0.08581521	0.07859389	0.07815845	0.07989495	0.07907936	0.079227224	0.079834156	0.0711636	0.009834696	0.03847468	0.027323566	0.06810289	0.03911782	0.010060012	0.07129967	0.08039443	0.023625348
a37	0.10107851	0.08474627	0.08501111	0.091502436	0.06514557	0.06666746	0.068309285	0.05512465	0.01675563	0.043292757	0.029733911	0.05769257	0.039528754	0.01908738	0.06038833	0.08841826	0.027517075
a28	0.101990566	0.0901514	0.090323724	0.095652625	0.06879551	0.07087142	0.07305104	0.05032457	0.013634345	0.03953594	0.023835156	0.058015678	0.032757264	0.01571023	0.06103891	0.09320909	0.021102589
a31	0.10644471	0.09167149	0.091810256	0.098412655	0.070144385	0.072028294	0.074208796	0.049372185	0.012201429	0.036870945	0.020868251	0.057762735	0.029946363	0.01383302	0.060220804	0.095366955	0.018836673
a21	0.12022462	0.10987944	0.10695016	0.115644574	0.086816445	0.09191325	0.094539456	0.020688307	0.0028470994	0.007952459	0.005857979	0.049866833	0.009287809	0.0026138374	0.04906176	0.11555222	0.01030372
a31	0.11318636	0.08108012	0.08110115	0.08854918	0.07255315	0.07300696	0.073815204	0.061715532	0.0105818575	0.040763397	0.02459637	0.06362636	0.033853613	0.011585743	0.065660134	0.08502783	0.019297035
a10	0.115787975	0.10527883	0.09827124	0.10468005	0.086341575	0.09902764	0.09681182	0.018173985	0.0027396833	0.008188541	0.004927198	0.048794873	0.007054939	0.002407093	0.05784635	0.13503097	0.008637246
a31	0.11858241	0.08525781	0.08508028	0.092726864	0.07613643	0.07684754	0.07764293	0.058997244	0.006386546	0.030850891	0.018825613	0.06548888	0.027812656	0.007032888	0.066959985	0.09002298	0.015348049
a3	0.11301961	0.099756666	0.09382655	0.10097081	0.08097603	0.094948456	0.09106216	0.019645376	0.0028739253	0.009238968	0.0049534757	0.049198497	0.007194924	0.0025504807	0.067000106	0.15505287	0.0077311434
a28	0.11710337	0.08495017	0.08434725	0.08957959	0.07960517	0.08051558	0.08092804	0.05980277	0.005355694	0.028360225	0.01691119	0.0683439	0.02440379	0.0057368437	0.0699534	0.089576386	0.014526619
a31	0.117476046	0.084753245	0.084636964	0.09184955	0.07554089	0.0762835	0.07692404	0.060289346	0.006839274	0.031865984	0.018901935	0.06662671	0.027878655	0.0076195085	0.067468636	0.08922062	0.015825132
a20	0.11495392	0.10054439	0.09467536	0.10082201	0.080431	0.09431952	0.09011921	0.02016202	0.00273642	0.009423167	0.004875081	0.049370646	0.007066857	0.0024759162	0.06476326	0.15555117	0.007710037
a0	0.11902226	0.088381045	0.08725999	0.09148699	0.08501319	0.08640032	0.08675214	0.054782525	0.0039029783	0.02247538	0.011980976	0.06844113	0.016653558	0.004104861	0.068163246	0.094174206	0.011005225
a20	0.11536902	0.08291265	0.08281058	0.0888698	0.07638936	0.07693523	0.07747024	0.06408433	0.007285744	0.03374209	0.01981705	0.06773807	0.027670272	0.008117989	0.06814502	0.086696714	0.0159459
a31	0.11617639	0.08361443	0.08371067	0.09168889	0.07385473	0.07438846	0.07526439	0.06256218	0.008927523	0.038231924	0.020379	0.06438406	0.028488645	0.009362125	0.0652749	0.08812746	0.015564198
a20	0.12605415	0.10275555	0.09621153	0.102354825	0.087758616	0.10032967	0.09749017	0.019338215	0.0023810216	0.007992634	0.004337009	0.047545824	0.0059453943	0.002227791	0.050927673	0.13873398	0.0076159653
a8	0.12309572	0.09162053	0.090284325	0.09595163	0.090675585	0.09206282	0.0933846	0.049595412	0.0030649817	0.01638913	0.008727675	0.06381541	0.011829138	0.0032996633	0.05858033	0.09918174	0.008441287
a31	0.12156859	0.09545533	0.095625825	0.10219675	0.09990676	0.10262097	0.10480215	0.03910302	0.0030778213	0.011768151	0.007697542	0.052692987	0.0089900745	0.003504097	0.04061889	0.10172065	0.008650454
a10	0.123193815	0.096289665	0.09288	0.10294086	0.09060705	0.10432237	0.101044565	0.016904922	0.0026487918	0.0061406773	0.0036020156	0.039417747	0.0047262176	0.0025817412	0.043810815	0.16281992	0.0060688574
a31	0.12274938	0.09643464	0.09235229	0.09687863	0.09899049	0.10502078	0.105774194	0.031018095	0.0022638075	0.00964826	0.0048821988	0.05656048	0.007024647	0.0022754464	0.047790766	0.113253	0.007082918
a18	0.11346338	0.09663533	0.09771329	0.12243561	0.09348016	0.10272769	0.10982516	0.0124114435	0.0029526786	0.004543183	0.0032778338	0.026343998	0.003778465	0.0029101635	0.028552046	0.17459992	0.0043496443
