 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.054443985	0.058006175	0.13078591	0.15468079	0.23599607	0.27369913	0.09238792
a31	0.08785001	0.032477774	0.19973646	0.09598131	0.26703805	0.2790673	0.037849143
a10	0.08911253	0.024878394	0.12096033	0.06806139	0.31318858	0.35981792	0.023980834
a20	0.07460712	0.022433909	0.13943626	0.102999076	0.32176575	0.3124891	0.026268706
a10	0.055076543	0.008702063	0.1114062	0.05029655	0.3318509	0.4222993	0.020368518
a31	0.04169499	0.0060544433	0.08073928	0.0326735	0.3467511	0.47336558	0.01872111
a14	0.05572304	0.011715235	0.06107117	0.024608994	0.32688767	0.4927645	0.027229471
a31	0.065467775	0.01851257	0.059515376	0.031208983	0.29399228	0.49423727	0.037065815
a37	0.07594449	0.03349087	0.070405036	0.054917246	0.26999444	0.42571265	0.06953529
a31	0.08155729	0.056402687	0.078749895	0.08072248	0.23506191	0.35771886	0.10978693
a46	0.0762763	0.0622117	0.079025954	0.09670892	0.2329711	0.3332094	0.11959662
</S>	0.07468685	0.07914371	0.084512495	0.12211398	0.20086864	0.28818592	0.15048836
