 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.07281579	0.017346343	0.028713958	0.13162734	0.1376049	0.028802464	0.0837434	0.081622824	0.08726716	0.09131979	0.13012598	0.109010115
a24	0.06926954	0.0018918237	0.0026252975	0.1639119	0.09575535	0.0045866254	0.082491435	0.13695636	0.10452655	0.14131014	0.14230733	0.054367643
a31	0.06736228	0.001518074	0.0021969278	0.19657773	0.09075812	0.0041489294	0.07274396	0.15178965	0.10135027	0.13804731	0.13099205	0.042514674
a8	0.06583981	0.0021050437	0.0021627543	0.17700335	0.059900917	0.003524927	0.04364214	0.17311983	0.09083699	0.18017118	0.17310944	0.028583618
a20	0.061983895	0.00241778	0.002538149	0.23103137	0.06007947	0.004234209	0.046520352	0.15456462	0.08686884	0.16024274	0.16302386	0.026494768
a31	0.06972316	0.0019485586	0.002200724	0.20580372	0.088432215	0.0034922275	0.07231765	0.13927874	0.096291386	0.14413212	0.14564532	0.030734194
a8	0.06662548	0.0029078864	0.0026245546	0.19310506	0.059325524	0.0040929737	0.034273755	0.15808469	0.079313286	0.18771762	0.18914694	0.022782208
a31	0.059014585	0.0028920234	0.0028060877	0.21904683	0.05098636	0.0041461084	0.038497552	0.16413945	0.07642173	0.17725691	0.18447395	0.020318398
a20	0.06327919	0.002810011	0.0026788185	0.17984982	0.05825968	0.0039155222	0.039894998	0.15811929	0.08685742	0.1886114	0.19348735	0.022236543
a31	0.0658735	0.00218328	0.0021735623	0.23517409	0.06476384	0.0032677194	0.05423012	0.15072948	0.08421937	0.15564756	0.15732093	0.024416525
a20	0.06705915	0.0035635482	0.0030316354	0.20207444	0.054925423	0.004365581	0.027614133	0.14857756	0.062063217	0.19941801	0.20821348	0.019093778
a41	0.06468455	0.0025312414	0.0024687834	0.2275488	0.05671197	0.0032922982	0.04480995	0.15235317	0.07707569	0.17122793	0.17796029	0.019335307
a11	0.0666572	0.00257795	0.002310345	0.25279072	0.06458133	0.0030741866	0.051110335	0.14694868	0.07229921	0.15603161	0.16107866	0.020539723
a6	0.07304684	0.0026624666	0.0023972644	0.24338795	0.08513169	0.0032286863	0.06125031	0.13862313	0.07612524	0.1436453	0.14660972	0.023891365
a31	0.08518149	0.002467073	0.0032888346	0.21734388	0.09376844	0.0045328527	0.07036206	0.12924579	0.08805646	0.1336188	0.13545057	0.036683746
a24	0.06807557	0.0046536387	0.0033915937	0.2595599	0.05207077	0.0041446923	0.029157277	0.15629081	0.051556014	0.1684855	0.18551508	0.01709914
a31	0.06898378	0.0032579694	0.0026986613	0.23919944	0.06549441	0.0032768354	0.04575853	0.14642008	0.06915536	0.16418777	0.17517175	0.01639547
a8	0.049668953	0.0069313995	0.0050561703	0.24758212	0.0344503	0.0053995424	0.016108764	0.1361746	0.03284323	0.1998961	0.25178716	0.0141016375
a31	0.037385505	0.008257069	0.006001794	0.25020847	0.035206012	0.0061329524	0.020736067	0.15259647	0.038373284	0.17858097	0.24953783	0.016983619
a20	0.038733173	0.008536496	0.006589782	0.21465753	0.030813241	0.006746484	0.014389167	0.12963742	0.023421021	0.21071756	0.30252495	0.0132331345
a13	0.039601356	0.0052079726	0.00443061	0.24704856	0.032082856	0.0046501993	0.019324202	0.14911404	0.039048813	0.19384556	0.25178102	0.01386483
a28	0.043249916	0.0047930917	0.0036940216	0.30631715	0.03937184	0.0037949178	0.027004454	0.14357492	0.045337632	0.16160108	0.2080665	0.013194477
a29	0.04821113	0.0060116695	0.0045647854	0.34075242	0.04735216	0.004554304	0.025429027	0.13371894	0.03717309	0.14505276	0.1938791	0.013300573
a31	0.060433626	0.0051312423	0.003950521	0.3081636	0.06548184	0.003958248	0.031467665	0.1303892	0.04558082	0.14842802	0.18402769	0.0129874395
a37	0.03214782	0.012845061	0.011579945	0.41840976	0.03061936	0.011531425	0.015777962	0.10106972	0.025099212	0.10973107	0.20974879	0.021439925
a31	0.028010035	0.010777662	0.007759828	0.40457326	0.029906524	0.0075404453	0.022170339	0.12536083	0.03259092	0.119287156	0.19310527	0.018917736
a28	0.03474927	0.032935232	0.027523851	0.42760763	0.040987786	0.026448093	0.022252351	0.06552408	0.022197874	0.090945445	0.18496193	0.023866441
a31	0.037616443	0.037945185	0.027271347	0.3390758	0.048700605	0.026091252	0.029619124	0.079271354	0.030783158	0.115634	0.19505581	0.03293589
a24	0.05395457	0.07557168	0.06241282	0.30841824	0.07177825	0.059502125	0.039443906	0.06596517	0.037284423	0.06706318	0.11711605	0.041489575
a31	0.050727878	0.07563264	0.05540387	0.3201577	0.0674065	0.052516785	0.042173997	0.071253866	0.04099223	0.070439644	0.11075676	0.04253812
a20	0.069944814	0.101741806	0.09019704	0.21150246	0.08506813	0.08704079	0.048227675	0.05991536	0.046949703	0.05831624	0.084611416	0.05648458
a31	0.07573279	0.11637086	0.10211881	0.1500207	0.08455899	0.09828185	0.053867545	0.05962551	0.0533035	0.061635554	0.0802852	0.06419874
a17	0.086499624	0.11089469	0.10488141	0.13512944	0.09440856	0.102943964	0.052568268	0.05388879	0.051606182	0.056209683	0.07964496	0.07132435
</S>	0.08768098	0.115357995	0.10857386	0.115714975	0.09309286	0.106402226	0.0541155	0.054070722	0.05341687	0.058097377	0.08015719	0.07331948
