 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.064099185	0.08603331	0.05226029	0.05557983	0.054473236	0.056654226	0.057854027	0.058317687	0.06367035	0.06459215	0.067147	0.070506826	0.1554993	0.06445886	0.028853698
a10	0.06863558	0.07234067	0.06776805	0.06850535	0.06908345	0.069405496	0.071085855	0.06999666	0.07271941	0.07267695	0.071572684	0.097646646	0.07358099	0.045782257	0.0091999825
a39	0.07211171	0.083574854	0.06425823	0.064755514	0.06352769	0.062196486	0.06536338	0.06259488	0.07770403	0.07736787	0.06803754	0.10334508	0.086678006	0.03876008	0.009724733
a31	0.07605914	0.08411472	0.06729325	0.06602981	0.064275324	0.06243768	0.06604551	0.06250001	0.079935856	0.07966911	0.06983163	0.091731295	0.08591602	0.035801902	0.008358791
a21	0.05788014	0.08574501	0.05267165	0.058526684	0.05525247	0.05193768	0.06763206	0.05417013	0.101921484	0.10030385	0.07683251	0.1149618	0.10450329	0.015016547	0.0026447144
a31	0.0702801	0.083988994	0.06317103	0.06469892	0.06367851	0.06242735	0.06639695	0.063205086	0.07857624	0.07823115	0.06907703	0.10684381	0.08808047	0.034813605	0.006530654
a21	0.058480907	0.07863323	0.052373976	0.053596154	0.05176592	0.050100677	0.05947812	0.051062614	0.105325475	0.10137353	0.06783675	0.14045313	0.108907126	0.017695786	0.0029166557
a31	0.060108196	0.08171232	0.055832837	0.062406883	0.061456714	0.059576113	0.069673605	0.062115695	0.08284619	0.082380116	0.07329789	0.12445007	0.09108816	0.02918008	0.0038751878
a28	0.062288746	0.07515052	0.056991115	0.055430062	0.05469859	0.054105263	0.059428763	0.05454834	0.09723246	0.09208723	0.06359864	0.15740813	0.09765581	0.01659225	0.002784068
a31	0.053347923	0.073636055	0.050663065	0.05277094	0.053303786	0.05322781	0.06339645	0.054928392	0.0958999	0.093600065	0.07008837	0.15536924	0.10143596	0.025452735	0.0028793649
a37	0.060432624	0.07520768	0.057946175	0.05471943	0.055484585	0.056815863	0.062187254	0.057679284	0.09112896	0.08720596	0.062880345	0.16970757	0.09289726	0.013048003	0.0026589318
a31	0.05265565	0.069774434	0.050961737	0.04966952	0.052282233	0.05426064	0.06185975	0.055764798	0.09821799	0.09479204	0.06682964	0.16568634	0.10228542	0.022416495	0.0025434387
a6	0.056439135	0.07339408	0.05722068	0.050996	0.054102983	0.058592588	0.06504476	0.06022841	0.09250864	0.089127935	0.062707186	0.17148824	0.09445814	0.010986819	0.0027044148
a31	0.046045195	0.0610734	0.04608904	0.038816813	0.046818588	0.056357715	0.0626453	0.059497856	0.1053906	0.10048674	0.06201222	0.18415885	0.11156033	0.016541857	0.0025054475
a20	0.051796824	0.07006572	0.05662017	0.046481203	0.052148923	0.06118179	0.06828069	0.063820384	0.097330846	0.09368276	0.062606625	0.16593336	0.097407125	0.009766077	0.0028774857
a41	0.04146553	0.055944026	0.04297398	0.032628164	0.041379154	0.05836994	0.062211566	0.064141944	0.101369776	0.095187135	0.053333282	0.2227862	0.116004266	0.009520325	0.00268469
a33	0.041361455	0.056651577	0.04224565	0.03200848	0.04008692	0.057344597	0.062216118	0.06384046	0.10202324	0.09645788	0.05215424	0.22032863	0.1219243	0.008453864	0.0029026063
a31	0.033923652	0.04893412	0.03452444	0.024932424	0.027737385	0.045855068	0.04389668	0.05225731	0.09147642	0.08131914	0.040811937	0.3104445	0.14681572	0.010514691	0.0065565207
a37	0.028236315	0.048804305	0.036454186	0.022101844	0.027515726	0.054889333	0.055080853	0.063973434	0.12202877	0.10850669	0.04344171	0.24130242	0.13077225	0.010332144	0.006560163
a27	0.032316357	0.048023142	0.034594268	0.023056138	0.025536176	0.047685698	0.042219434	0.054218948	0.09141002	0.08191663	0.03857852	0.31965953	0.1415398	0.011481913	0.007763437
a31	0.031498056	0.050929468	0.0323152	0.022046225	0.02362688	0.045383163	0.03838491	0.050698772	0.08487623	0.07614565	0.036322676	0.3312475	0.15156254	0.013408632	0.0115541015
a3	0.03699001	0.058107987	0.034578647	0.027086668	0.025801357	0.04427928	0.033687904	0.046520513	0.075213484	0.061683465	0.034942303	0.28900924	0.15194096	0.043809522	0.03634871
a8	0.039140537	0.0625289	0.041422036	0.033425957	0.03274711	0.052473787	0.041092206	0.05398818	0.0739785	0.06390641	0.039879717	0.3060252	0.09782681	0.030947695	0.030616904
a38	0.04004194	0.06181756	0.04476397	0.041762102	0.039481938	0.048007797	0.04508076	0.049411852	0.06790796	0.060843073	0.04940829	0.21726264	0.11109432	0.06322881	0.059887066
a31	0.030730817	0.049454547	0.04056661	0.03773272	0.035852157	0.045694802	0.046100046	0.04766625	0.096945636	0.079851486	0.04402836	0.23540647	0.11958682	0.04275361	0.047629785
a33	0.05542785	0.07067793	0.04660124	0.044729866	0.04320587	0.046645124	0.045145653	0.047961425	0.060097676	0.056197945	0.05791456	0.12891361	0.11099715	0.093082	0.09240214
</S>	0.046300627	0.059550513	0.050775763	0.04863057	0.04562663	0.052129675	0.049496293	0.052541006	0.06740368	0.059199538	0.052674778	0.14988934	0.09670119	0.08065844	0.08842189
