 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.07177889	0.13311838	0.041410033	0.019788787	0.1358686	0.15535675	0.16059849	0.16633798	0.11574216
a31	0.14958803	0.15372841	0.04394697	0.00494479	0.1394447	0.14038056	0.14602576	0.15508676	0.066854015
a37	0.12576385	0.09570658	0.019855458	0.003753136	0.14535572	0.2037302	0.17526671	0.18366964	0.04689877
a20	0.16019572	0.10768449	0.029693523	0.004046689	0.14547427	0.18371336	0.14749391	0.15452617	0.06717184
a28	0.13989373	0.11548781	0.018976182	0.0027174344	0.16187494	0.17592937	0.17091739	0.17521818	0.038984995
a37	0.15070866	0.114319965	0.010971512	0.0024455248	0.15065219	0.1854483	0.17342299	0.18749247	0.024538329
a18	0.17119814	0.11727519	0.012252658	0.0026309595	0.1400017	0.19286485	0.16141066	0.17837413	0.023991771
a31	0.17964089	0.12538917	0.012317919	0.0027552564	0.12901154	0.192906	0.15751879	0.17819953	0.022260988
a0	0.1356187	0.11946192	0.011792967	0.006123434	0.045067657	0.17139456	0.14198665	0.34444335	0.024110794
a13	0.15406281	0.13158335	0.010207356	0.004224265	0.07798153	0.17856734	0.15986724	0.2651897	0.018316356
a31	0.16598201	0.15890037	0.011742084	0.005346681	0.059652686	0.14783989	0.13008761	0.29968792	0.020760749
a41	0.08127612	0.12130253	0.023160351	0.013751723	0.022068081	0.1143092	0.09694675	0.4983798	0.0288054
a24	0.09525849	0.1283582	0.024272367	0.012951399	0.03466104	0.13256288	0.11371307	0.42722905	0.03099356
a37	0.076801054	0.13186839	0.03346579	0.020417154	0.029868845	0.12051031	0.0993954	0.44300607	0.044666946
a31	0.07178652	0.13826075	0.027638817	0.019821992	0.03823757	0.11498663	0.10371823	0.4325982	0.05295129
a28	0.0412498	0.13740613	0.047832992	0.03907513	0.03893117	0.13486132	0.12131469	0.38043013	0.05889868
a11	0.04448551	0.13182606	0.0654185	0.05850989	0.046476945	0.12596226	0.11922717	0.33257917	0.07551454
a39	0.04056323	0.1178564	0.067116596	0.06426676	0.059164975	0.14017032	0.13265613	0.29382277	0.08438275
a46	0.040731013	0.113948345	0.060182903	0.058532447	0.063594304	0.15596133	0.14356813	0.27600387	0.08747769
a49	0.044428557	0.12455562	0.06312292	0.06208485	0.064093076	0.13641873	0.1340731	0.29295793	0.07826523
a31	0.0440797	0.087300405	0.07347144	0.07289879	0.07506628	0.14844063	0.14898407	0.25088722	0.09887145
a33	0.0712244	0.100191966	0.08109294	0.080790594	0.08226119	0.12631015	0.122327514	0.24760638	0.08819485
</S>	0.066752	0.10415947	0.08713599	0.08693764	0.08690717	0.12390772	0.12140705	0.22965285	0.09314006
