 	avete	cucinato	le	verdure	</S>
a31	0.34093568	0.05730134	0.39040032	0.124551415	0.08681137
a46	0.44564942	0.014614694	0.4488329	0.06483516	0.02606778
a20	0.4674672	0.010309746	0.4706094	0.036879297	0.014734365
a31	0.49325052	0.0076252227	0.45328262	0.030832443	0.01500911
a17	0.4938657	0.016397165	0.42472228	0.036446553	0.028568275
a31	0.47007433	0.023373516	0.41352186	0.05098531	0.042044982
a35	0.40387246	0.05369434	0.36486134	0.09168678	0.08588516
a31	0.31245205	0.07441847	0.34960908	0.13645563	0.12706488
a46	0.22022982	0.13727917	0.29734397	0.17367904	0.17146797
a38	0.16951914	0.16275173	0.2642325	0.20286052	0.20063615
a17	0.18872748	0.1859189	0.24037145	0.19281606	0.19216612
</S>	0.23716271	0.16978341	0.24640961	0.17420371	0.1724406
