 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.025909824	0.028136436	0.024507465	0.032521255	0.04686149	0.039967697	0.121777385	0.03539721	0.083124496	0.1305471	0.14514622	0.15830934	0.12779407
a39	0.03288352	0.06251964	0.0065291384	0.005778836	0.040809233	0.01978581	0.17145829	0.005333182	0.13138203	0.13661672	0.13301837	0.18804462	0.065840565
a31	0.043707624	0.053450376	0.0075750146	0.0056062634	0.06405712	0.03626749	0.1411207	0.0073669106	0.12668088	0.11877099	0.12136283	0.20108669	0.07294715
a18	0.029014584	0.063349344	0.0055075167	0.0049091494	0.034806043	0.016177664	0.10128566	0.005124738	0.072490074	0.15060435	0.13794501	0.32212126	0.05666459
a37	0.03140408	0.06102016	0.004880494	0.004344576	0.03753421	0.016248388	0.12634797	0.004389394	0.08990067	0.15058593	0.13464253	0.28501734	0.053684216
a11	0.025468292	0.057324633	0.0041803867	0.003984081	0.03325422	0.012499754	0.1548522	0.0061399774	0.09203565	0.14509623	0.11410806	0.3056607	0.045395747
a18	0.030250493	0.06426594	0.004106607	0.005152867	0.04053714	0.015439529	0.18969364	0.010309389	0.121308856	0.12166839	0.104763746	0.24878074	0.04372261
a31	0.036854275	0.0698218	0.004289414	0.0065011275	0.048916493	0.020567274	0.18854153	0.013880559	0.13774689	0.11410981	0.10831885	0.20148152	0.048970416
a18	0.013373767	0.04857664	0.006671865	0.008901888	0.017877046	0.011522796	0.17069127	0.012333258	0.045583803	0.1157495	0.09042354	0.39324686	0.06504776
a46	0.022393348	0.065310486	0.0049446844	0.0064582946	0.027694095	0.012821809	0.18361324	0.01033673	0.09066251	0.14632064	0.11934556	0.26051643	0.049582146
a31	0.015725335	0.04828484	0.0071635838	0.010219389	0.023320345	0.01406512	0.17320822	0.016166218	0.05551717	0.11870289	0.09425213	0.37108263	0.052292135
a46	0.0134014	0.039486542	0.010903577	0.014100104	0.019874249	0.015250792	0.10718688	0.02051604	0.027621679	0.0996931	0.07176485	0.5024018	0.057798997
a31	0.015339056	0.04883081	0.009634059	0.012067627	0.022847906	0.016313054	0.11383026	0.018496716	0.036535904	0.11506329	0.083680354	0.4575079	0.04985304
a15	0.016681267	0.046561852	0.013846782	0.01632606	0.024264112	0.018387128	0.09367197	0.02546056	0.029046336	0.0764524	0.04783489	0.5501345	0.041332185
a46	0.016065754	0.05275187	0.010914239	0.011811645	0.024424799	0.016995236	0.09337403	0.016893718	0.033944823	0.12365455	0.0772932	0.47594506	0.045931064
a31	0.014327533	0.036858663	0.012355653	0.016221799	0.022308314	0.017714415	0.0968967	0.023656089	0.027140964	0.095817044	0.06884231	0.51559764	0.05226283
a13	0.016660774	0.03988455	0.015569744	0.01963029	0.024458593	0.019114109	0.089316696	0.02928774	0.026210228	0.0666731	0.04456688	0.5649949	0.043632418
a39	0.015733926	0.04621019	0.01213735	0.013419338	0.024213176	0.016913965	0.089709185	0.020535057	0.030941205	0.11966519	0.07313179	0.48761526	0.04977445
a20	0.011630081	0.034351908	0.009535749	0.012672309	0.018952083	0.013090785	0.148689	0.019322313	0.034473132	0.11684512	0.080382705	0.43767932	0.062375456
a46	0.011623602	0.04074434	0.0068259905	0.009916986	0.019417271	0.012107236	0.2034173	0.015073802	0.049851455	0.1082287	0.08505889	0.38200033	0.055734035
a31	0.012378348	0.031320684	0.01220078	0.016846774	0.0227809	0.018811436	0.12521417	0.019972714	0.03361438	0.08473194	0.079436205	0.48258328	0.06010835
a24	0.017775664	0.025403332	0.027036557	0.033763617	0.028679237	0.02712031	0.07839739	0.037605695	0.026112009	0.081377104	0.07827216	0.4526886	0.08576837
a31	0.016580507	0.033235718	0.017102523	0.021656835	0.026185038	0.020686436	0.08920362	0.032727856	0.027843526	0.10129107	0.06930505	0.48313305	0.061048713
a24	0.023333484	0.030714568	0.03665795	0.045443945	0.037794378	0.036489088	0.087709665	0.050120823	0.033034157	0.0630536	0.06118803	0.41930076	0.07515955
a31	0.030073402	0.03896477	0.034132335	0.043981742	0.036363486	0.033984836	0.08407759	0.063792594	0.034434225	0.06351209	0.056192815	0.4110249	0.06946518
a46	0.03395405	0.04071535	0.050994676	0.06552389	0.048061453	0.048967503	0.10557688	0.07484981	0.043371774	0.05448487	0.057705697	0.30565315	0.07014089
a39	0.045637805	0.049355723	0.057533775	0.0769674	0.053980228	0.055161074	0.100638375	0.10120637	0.050883412	0.057928916	0.0616526	0.21336572	0.07568864
a31	0.029564595	0.032685567	0.048191693	0.058634754	0.041675445	0.0455027	0.080027	0.063952245	0.03913006	0.07213236	0.08621049	0.29009447	0.11219864
a37	0.039124943	0.044533726	0.06703415	0.07446415	0.06054739	0.064725645	0.09610029	0.07723891	0.056395337	0.062651515	0.07153692	0.20565346	0.07999357
a18	0.040262457	0.043329265	0.05614443	0.07448838	0.048588045	0.052679896	0.090697125	0.08992536	0.046604656	0.05710477	0.06546474	0.24970637	0.08500446
a31	0.029451633	0.03371568	0.04925088	0.05305124	0.045883667	0.048086848	0.07178251	0.054551747	0.043923594	0.092124164	0.10207753	0.25759175	0.11850877
a20	0.046934955	0.053286355	0.069374114	0.07169004	0.06660307	0.06853528	0.0819358	0.07241536	0.0644417	0.070959084	0.07471734	0.17944926	0.07965769
a18	0.03816214	0.041051187	0.063457556	0.075938195	0.052797217	0.059562393	0.08544984	0.08182594	0.050258696	0.061004903	0.07512318	0.22145027	0.09391848
a31	0.036546867	0.041183468	0.051653393	0.05303405	0.05049198	0.051266722	0.06474252	0.05370548	0.050057463	0.104122445	0.10864785	0.2131759	0.121371865
a1	0.058102537	0.062424492	0.069349356	0.07001671	0.06867648	0.069137156	0.074747086	0.07021757	0.06780333	0.07412244	0.074816875	0.16197388	0.078612074
