 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.048991114	0.04207099	0.11042197	0.14211512	0.15291834	0.19736637	0.20933045	0.09678564
a0	0.13154036	0.122465275	0.15507141	0.11343675	0.16877908	0.1262663	0.1246965	0.05774427
a28	0.13464357	0.106596895	0.16829886	0.15355434	0.17311233	0.11866984	0.10405085	0.041073363
a31	0.13916367	0.11391183	0.16408911	0.15222865	0.17127734	0.123668775	0.108429044	0.027231654
a24	0.09469898	0.07015298	0.18293643	0.14847125	0.20701298	0.13722278	0.1430021	0.016502542
a46	0.11648713	0.0879973	0.18661325	0.14486197	0.1979019	0.12487927	0.12071674	0.020542447
a31	0.096552394	0.06406063	0.18825108	0.112010814	0.27133754	0.14412595	0.11160336	0.012058213
a24	0.06027295	0.034051385	0.18161544	0.073130436	0.42339563	0.14983974	0.06958422	0.008110196
a31	0.06850744	0.04005806	0.16765308	0.075790994	0.43535468	0.14541636	0.060175598	0.007043755
a20	0.042671066	0.024431089	0.13500327	0.03879353	0.61614984	0.09391701	0.04077575	0.008258432
a29	0.027610447	0.01793479	0.103601374	0.029581092	0.72335976	0.05867525	0.02898107	0.010256136
a20	0.020955287	0.014604454	0.1105269	0.03219734	0.70090336	0.063784294	0.040369038	0.016659327
a29	0.020035768	0.014669414	0.11229328	0.036744166	0.67351955	0.072909765	0.04782193	0.022006199
a13	0.01854123	0.014183837	0.10772516	0.039595667	0.6652129	0.07640093	0.051240377	0.027099788
a17	0.020029822	0.016055701	0.108123444	0.045506645	0.6473133	0.07912608	0.052130155	0.031714894
a31	0.020886688	0.018476885	0.12135948	0.054523334	0.5994652	0.08520464	0.059934173	0.04014962
a44	0.0251959	0.024799835	0.09589445	0.052304987	0.617505	0.07412079	0.06031486	0.049864165
a8	0.035561487	0.03648121	0.09705349	0.06948105	0.5131793	0.09626179	0.08058311	0.071398646
a6	0.032904487	0.034148037	0.114823334	0.07364999	0.4982413	0.10121013	0.08106816	0.06395465
</S>	0.031280845	0.032166738	0.104797535	0.07418182	0.49194017	0.1079675	0.089295305	0.06837014
