 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.06736491	0.05804209	0.078086525	0.08835874	0.24687673	0.32628784	0.13498324
a31	0.13917126	0.09387723	0.17356884	0.15771595	0.17758875	0.19503835	0.06303961
a17	0.12497941	0.055147547	0.10601004	0.08896173	0.20306243	0.38944563	0.03239325
a31	0.15788762	0.06717465	0.13133287	0.10676279	0.2243843	0.2657945	0.04666325
a14	0.16102184	0.056585174	0.114704914	0.08431458	0.16391507	0.39268097	0.026777519
a17	0.16196889	0.06371229	0.12686077	0.093588084	0.20566918	0.31345302	0.034747824
a31	0.16830447	0.050522283	0.13825278	0.071597956	0.17132321	0.37121576	0.028783556
a11	0.15835474	0.024725148	0.10916973	0.043681018	0.080581225	0.5635547	0.01993342
a35	0.15103966	0.028240807	0.11398999	0.04855896	0.096920386	0.5419367	0.01931349
a38	0.12865445	0.027102605	0.10779787	0.04835156	0.11685933	0.5422045	0.029029666
a31	0.12663345	0.030777747	0.121798135	0.05650127	0.12825271	0.5003084	0.03572832
a21	0.065574825	0.013482057	0.04997195	0.02458588	0.048167136	0.7711054	0.02711275
a31	0.08981729	0.021021964	0.071063235	0.037095916	0.063867696	0.6921006	0.02503326
a24	0.060102668	0.025178583	0.05466319	0.03672326	0.04641175	0.7379327	0.03898776
a8	0.06659146	0.024493732	0.056798104	0.03646953	0.046622038	0.73877925	0.030245874
a23	0.055000037	0.029552674	0.047870416	0.039367996	0.06661137	0.6998301	0.061767388
a31	0.072689846	0.03217516	0.061249133	0.041918032	0.08560459	0.6402062	0.06615704
a8	0.045588575	0.033167545	0.04470821	0.04212409	0.060086735	0.70607257	0.06825225
a23	0.06500782	0.04342988	0.059480526	0.053390365	0.07565788	0.621677	0.08135651
a31	0.057459924	0.03141434	0.048799403	0.03984937	0.07689031	0.6658519	0.079734735
a10	0.04841848	0.03852885	0.048740365	0.05026921	0.07244893	0.6601508	0.08144329
a37	0.06825233	0.054548297	0.064179026	0.060458645	0.07717215	0.572065	0.10332449
a46	0.04478801	0.037515428	0.044310845	0.051240455	0.07647154	0.6635336	0.08214002
a8	0.043273143	0.04282597	0.053891107	0.065875515	0.095211096	0.6093149	0.089608274
a31	0.045316283	0.04022606	0.053218663	0.06232857	0.1006621	0.60343796	0.09481035
a20	0.058614433	0.0769155	0.08934414	0.108334474	0.12345682	0.41679567	0.12653893
a8	0.060977906	0.070913196	0.08004074	0.10380707	0.13101551	0.41304272	0.14020285
a13	0.05507742	0.07658685	0.08741153	0.09499456	0.10706669	0.47339353	0.10546944
a18	0.049805544	0.06292756	0.073226415	0.09021803	0.11635264	0.4815571	0.12591273
</S>	0.04943505	0.07052829	0.07982138	0.09033871	0.11738402	0.46426934	0.12822318
