 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.113038965	0.2203252	0.14844632	0.06747634	0.083619915	0.26847544	0.09861785
a46	0.16319712	0.2311814	0.21895279	0.041802198	0.07113532	0.25265646	0.021074623
a35	0.15305218	0.24896331	0.18880735	0.035149157	0.05764532	0.29628205	0.020100566
a3	0.17240176	0.26335487	0.19479392	0.035649817	0.06490524	0.24580553	0.023088899
a31	0.18389152	0.25271907	0.19561899	0.027046137	0.037778627	0.28224304	0.020702552
a18	0.21138538	0.31694132	0.21088958	0.02541724	0.025101282	0.18910016	0.021164982
a31	0.2220184	0.32538253	0.21436764	0.018700447	0.021272507	0.17926383	0.018994618
a46	0.15802497	0.36141458	0.21085207	0.043230616	0.04360894	0.13828786	0.04458096
a31	0.1507664	0.31188297	0.1882101	0.049641855	0.051412858	0.18631662	0.061769124
a46	0.11284713	0.23343731	0.18226737	0.090505	0.09307544	0.18558148	0.10228619
a31	0.11968825	0.22038975	0.16795416	0.08672881	0.089448735	0.20622523	0.10956507
a17	0.09507796	0.1645106	0.16493215	0.11827806	0.1216746	0.19729477	0.1382319
a20	0.10523762	0.15361951	0.14543392	0.10817187	0.111008525	0.21339376	0.16313489
a31	0.09746971	0.15645413	0.15210795	0.12206138	0.12445901	0.18718061	0.16026717
a7	0.09279851	0.14900593	0.15438177	0.1440389	0.14525253	0.16383734	0.15068498
a39	0.091672204	0.1273427	0.14428852	0.12743264	0.12981708	0.19587852	0.18356837
a31	0.09538667	0.14711538	0.15124346	0.14489378	0.14560053	0.16081755	0.15494268
</S>	0.11898278	0.14612825	0.1472497	0.14540094	0.14562659	0.1495039	0.14710787
