 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.04412231	0.04240041	0.040230345	0.040823903	0.0483178	0.045199223	0.06300293	0.045131255	0.031060869	0.0306084	0.04614462	0.09316298	0.14209695	0.21870635	0.06899162
a1	0.072879426	0.06763767	0.068295695	0.06818728	0.07545754	0.058785662	0.08849875	0.049808566	0.0079349615	0.01138519	0.038080584	0.10372581	0.12912095	0.13240544	0.027796445
a31	0.09098293	0.07922009	0.07807157	0.07371595	0.074651584	0.056285147	0.08372188	0.047668777	0.0070951823	0.010233165	0.031577755	0.09301209	0.12309653	0.12663703	0.02403032
a20	0.10190101	0.09097826	0.08643658	0.08272745	0.08297111	0.057081096	0.09769612	0.050483175	0.0059454627	0.007612005	0.027468774	0.075117156	0.107098825	0.11600484	0.010478138
a31	0.09497273	0.08852525	0.083980426	0.084157206	0.08999516	0.05161459	0.10192782	0.042687785	0.004121137	0.005505428	0.021495238	0.074455544	0.11977278	0.1280042	0.008784703
a46	0.103312925	0.09463126	0.094674535	0.09423361	0.09752853	0.061904125	0.11334728	0.05040759	0.0051088473	0.0059624175	0.016083889	0.055030882	0.09665431	0.104251	0.006868827
a31	0.119323686	0.095933676	0.11034856	0.10863909	0.11007932	0.068092145	0.11590031	0.04258205	0.00665311	0.0070425905	0.013551091	0.0337929	0.07424174	0.08661239	0.007207269
a20	0.111789025	0.09489639	0.105608806	0.106220424	0.10909918	0.07191103	0.117377676	0.0502001	0.0061199237	0.0066905906	0.013257232	0.037530307	0.07560649	0.08666272	0.007030075
a31	0.12590456	0.091049075	0.116539195	0.11519437	0.11712471	0.07142068	0.11432269	0.040786456	0.007782097	0.007843857	0.014574487	0.03159516	0.06305882	0.0749725	0.007831428
a32	0.12592852	0.08651823	0.11627972	0.117977776	0.12323051	0.07978488	0.11632887	0.043638688	0.008866513	0.008637867	0.012939495	0.027546879	0.05631882	0.06729577	0.008707509
a11	0.13693686	0.08356394	0.12161819	0.11461609	0.11259036	0.07673076	0.098216556	0.04749976	0.0117525365	0.010789659	0.01792191	0.031720653	0.05718094	0.0685473	0.010314533
a31	0.13655014	0.0720086	0.11965995	0.116696015	0.1215764	0.07418241	0.10766332	0.04427324	0.01237804	0.010397016	0.015578544	0.02913487	0.058287032	0.070944086	0.01067032
a20	0.12458748	0.061265554	0.11246028	0.1123474	0.12052645	0.0889774	0.10702458	0.057194125	0.022308573	0.017253615	0.01959085	0.027543228	0.049805198	0.06179467	0.01732055
a4	0.11297857	0.05586848	0.09917204	0.09901336	0.10452648	0.09542383	0.10131139	0.076270804	0.026081387	0.020499598	0.023353066	0.031836707	0.06056207	0.07261156	0.020490615
a31	0.11349227	0.05295865	0.0954145	0.094650336	0.10051628	0.09339129	0.10111725	0.071074136	0.025882488	0.020034632	0.024483353	0.034559447	0.065212555	0.08650168	0.020711042
a28	0.07831556	0.047845345	0.0744308	0.07545398	0.080584556	0.08760333	0.094449304	0.077196985	0.051563486	0.039946765	0.038571153	0.04169186	0.067457795	0.100215115	0.04467401
a31	0.0658114	0.049438816	0.06618766	0.07263018	0.08534172	0.10812222	0.097893156	0.096377976	0.044173162	0.04032952	0.040349167	0.04316534	0.061226826	0.08679992	0.042152874
a18	0.054250903	0.04806694	0.053502783	0.055459633	0.05989688	0.07676769	0.06285489	0.0772112	0.07420431	0.061911922	0.05384164	0.05531524	0.07320316	0.11919322	0.074319586
a8	0.055377524	0.051661987	0.056281444	0.05997641	0.06840869	0.09836105	0.080666974	0.096493155	0.058560044	0.05263485	0.050113883	0.051878836	0.063104786	0.09764067	0.058839675
a31	0.045985445	0.045213107	0.0450017	0.046103604	0.049782973	0.06886805	0.06033891	0.074898265	0.08395857	0.074428655	0.06341888	0.066213	0.083857335	0.10715726	0.08477432
a8	0.047835283	0.046811897	0.046948284	0.047324855	0.04886257	0.06348152	0.049279135	0.06955188	0.088831685	0.07743063	0.065285176	0.06691346	0.08257417	0.10910136	0.089768164
a23	0.05129528	0.05028661	0.050562978	0.051223528	0.05342801	0.06674736	0.06124152	0.07156807	0.08319018	0.070687644	0.060611248	0.062191576	0.076276086	0.10594347	0.08474644
</S>	0.052708156	0.049762998	0.05044327	0.05142951	0.0550806	0.06512184	0.06612539	0.06575156	0.08242299	0.07038531	0.059986122	0.062294062	0.07844884	0.10591287	0.08412657
