 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.04587743	0.03358126	0.107000396	0.09564423	0.10927891	0.04967255	0.10654873	0.16223887	0.20076738	0.08939027
a31	0.10659794	0.057916082	0.10081725	0.10663978	0.09726626	0.11302703	0.11667691	0.116462685	0.114578605	0.0700175
a13	0.06371315	0.023700746	0.17374754	0.13119735	0.15001921	0.06463733	0.12846436	0.12655862	0.108119234	0.029842434
a37	0.07440983	0.03508351	0.16591768	0.14538424	0.13650218	0.068545125	0.12387972	0.1084402	0.101872794	0.039964687
a31	0.08261361	0.03711495	0.15935299	0.1513896	0.14544182	0.067110166	0.133605	0.10444743	0.08984839	0.02907598
a39	0.082457535	0.015256225	0.16811843	0.139406	0.17119272	0.07341354	0.1278967	0.110510826	0.09219207	0.019555923
a20	0.07364817	0.022699064	0.17100619	0.14762339	0.14877011	0.067080624	0.13013229	0.11504763	0.10085653	0.023136
a31	0.07697101	0.018047469	0.1597679	0.15358862	0.14980023	0.066131584	0.14154568	0.1148373	0.101158366	0.018151773
a0	0.087595046	0.008538132	0.14228314	0.1414683	0.16549005	0.08638546	0.14876169	0.12267189	0.0828543	0.013951998
a31	0.07930955	0.011366449	0.15141693	0.1336441	0.15482762	0.0875365	0.1454294	0.13804507	0.08324724	0.015177153
a20	0.07983248	0.008467958	0.1259051	0.13111642	0.15738358	0.096240275	0.1775491	0.15086874	0.062030267	0.0106060235
a24	0.07562811	0.00987006	0.12555197	0.12695214	0.16233796	0.09627923	0.17620523	0.15574607	0.059783842	0.011645444
a31	0.071762525	0.008931367	0.1410322	0.12945205	0.15611558	0.087318555	0.16275752	0.15051799	0.07881281	0.013299422
a10	0.06696407	0.0087097	0.10454018	0.115795605	0.15879524	0.099013865	0.20557216	0.16695312	0.06105596	0.01260014
a27	0.065225415	0.009896578	0.10741083	0.114218526	0.16559519	0.09601161	0.20703146	0.16943131	0.053347968	0.011831118
a37	0.05423854	0.00766446	0.11187461	0.11095238	0.17039353	0.085713014	0.20424838	0.1710951	0.069302015	0.014518037
a31	0.052003633	0.0065261023	0.119297065	0.118893646	0.15138578	0.08135042	0.19396676	0.17292911	0.08945307	0.014194467
a18	0.042785484	0.012204872	0.0832928	0.08268334	0.15237093	0.091796115	0.25490218	0.18819323	0.06535436	0.026416646
a11	0.0506958	0.014573499	0.098196656	0.08678762	0.15682502	0.09109395	0.24714094	0.17734396	0.057152756	0.020189814
a31	0.03512593	0.011429325	0.10782241	0.086570896	0.1728362	0.07099303	0.23566522	0.17532207	0.06948558	0.03474943
a28	0.046503436	0.029669786	0.09309211	0.078947105	0.12891798	0.10187201	0.21162298	0.15988895	0.08844161	0.061043948
a31	0.05816999	0.03556525	0.11155565	0.09424995	0.13958667	0.11601855	0.17152874	0.1359449	0.086875625	0.05050468
a20	0.0619187	0.05453123	0.08899571	0.08338783	0.110886864	0.11129573	0.13974324	0.11493404	0.12981446	0.10449215
a3	0.064907774	0.05175191	0.10153856	0.094699614	0.12646839	0.119445845	0.14053853	0.113910176	0.11258492	0.074154235
a28	0.05641708	0.04890998	0.08913952	0.0830339	0.13524093	0.093224935	0.12994307	0.121492215	0.12324807	0.1193503
a20	0.044165343	0.0384923	0.09575504	0.07924504	0.14568307	0.07078088	0.12843093	0.15177305	0.11277441	0.13289995
a31	0.035458144	0.027603503	0.10274456	0.08076469	0.15055405	0.06035364	0.14484458	0.17136544	0.1067649	0.11954656
a46	0.06930569	0.07543457	0.099942334	0.089359015	0.10850953	0.08731632	0.105606444	0.12834127	0.11717415	0.11901066
a23	0.06355099	0.06312214	0.08610573	0.08301365	0.10813639	0.08667804	0.10114354	0.13253903	0.1375545	0.13815592
</S>	0.05793178	0.05810817	0.094728075	0.08599744	0.12726972	0.081773974	0.10968312	0.1393011	0.1135889	0.13161768
