 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.034454037	0.05709556	0.04509392	0.0686284	0.06309216	0.057030905	0.05466746	0.05740332	0.05690098	0.05735158	0.062153175	0.059348118	0.05322857	0.0555328	0.057511173	0.06666021	0.09384771
a29	0.0032719336	0.045712773	0.047779202	0.06991432	0.068589196	0.07092401	0.046743963	0.06623328	0.062216535	0.05710056	0.06961993	0.07530505	0.067583404	0.06458878	0.074070804	0.07555481	0.03479147
a35	0.0033020368	0.051359847	0.04555721	0.06632685	0.06312188	0.070540175	0.04454549	0.088411026	0.06528515	0.062836915	0.08269953	0.07007641	0.058198985	0.06090055	0.073362656	0.064663954	0.028811352
a31	0.0034306673	0.05412931	0.04980419	0.067015864	0.064465635	0.0706864	0.044387903	0.08532581	0.063899934	0.06041339	0.080286816	0.07101948	0.059447974	0.059792586	0.07320509	0.06705339	0.02563549
a39	0.00173309	0.020599771	0.021513144	0.057663385	0.038522597	0.06280011	0.026039405	0.11071914	0.08190236	0.079740666	0.11057884	0.10891272	0.023755917	0.038196716	0.105365284	0.09347142	0.018485451
a29	0.0030170702	0.05135634	0.051572636	0.06936588	0.06800772	0.07094967	0.045977883	0.07324897	0.06302261	0.058198214	0.07293532	0.07388784	0.06464885	0.06185469	0.07353753	0.07303159	0.025387177
a11	0.004353561	0.056740273	0.05658838	0.06809474	0.067113385	0.07052182	0.045258928	0.0750338	0.06139353	0.056766592	0.07353233	0.07284979	0.0627587	0.059349954	0.072816744	0.07141903	0.025408491
a24	0.0053248554	0.059409928	0.05676621	0.06665995	0.06490779	0.07010173	0.04413417	0.081095785	0.061800733	0.057774745	0.0771265	0.07087921	0.060088713	0.058355875	0.072211295	0.06781895	0.025543617
a31	0.0103183035	0.060689215	0.061488204	0.065654956	0.06591981	0.06653554	0.046686113	0.06732207	0.061001882	0.05697911	0.067112766	0.0675822	0.06493893	0.06267538	0.067462504	0.06725701	0.040376022
a28	0.001980513	0.015111743	0.01695356	0.053830605	0.03637907	0.06389873	0.027428702	0.10431371	0.08341022	0.08407602	0.1104632	0.12676395	0.023599239	0.031707827	0.10384386	0.099302314	0.016936742
a31	0.0020696907	0.04348377	0.04803584	0.071375996	0.06575348	0.07492731	0.046428557	0.06994788	0.06272145	0.05892896	0.07361485	0.08584085	0.060159985	0.05315478	0.08173966	0.08550912	0.01630786
a0	0.0024508697	0.011230318	0.014595537	0.036626898	0.020395001	0.045470674	0.0200944	0.1169735	0.08931475	0.099261835	0.12747844	0.14750186	0.016348979	0.027458334	0.11040882	0.10153464	0.012855252
a20	0.0021394154	0.04170067	0.047687557	0.07122204	0.06590675	0.07345735	0.047050133	0.066933595	0.061720386	0.05765448	0.07138907	0.08340248	0.06754953	0.060227696	0.07995668	0.083823204	0.018179035
a31	0.002763526	0.050267834	0.054848194	0.069628924	0.068416275	0.07301797	0.048559528	0.065514416	0.059979152	0.056704868	0.06943751	0.08356969	0.062093604	0.05344008	0.07893596	0.084499665	0.018322816
