 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.032697827	0.025829429	0.16575329	0.10552989	0.18789932	0.16653848	0.19809055	0.11766129
a20	0.06883173	0.0054763677	0.19370541	0.088342994	0.20692378	0.17267546	0.19895494	0.06508934
a31	0.07991398	0.006238529	0.19465216	0.11371055	0.18875678	0.1572228	0.17237869	0.087126546
a29	0.09839675	0.005739406	0.19483308	0.05438013	0.22361541	0.11651244	0.2713664	0.035156406
a31	0.08379587	0.0043594553	0.21546683	0.041329794	0.2705669	0.10782163	0.24179916	0.034860387
a20	0.11408263	0.008378786	0.25065306	0.038669087	0.24809565	0.07839716	0.23665884	0.02506472
a31	0.087013416	0.011745091	0.27955762	0.035557672	0.25778306	0.06849591	0.23226489	0.02758242
a18	0.09802537	0.017273696	0.29805398	0.042059112	0.23265284	0.06392926	0.21656558	0.03144018
a20	0.09036527	0.024659282	0.2956382	0.051405698	0.22330618	0.07157946	0.20600401	0.037041884
a31	0.06508521	0.019924182	0.26515916	0.03966778	0.22577782	0.06428607	0.27496508	0.045134656
a28	0.072627395	0.03276815	0.30666146	0.054613907	0.18894657	0.06599693	0.22386265	0.054522935
a31	0.08495327	0.04658406	0.30817884	0.0650337	0.17765398	0.07306598	0.18495044	0.059579685
a11	0.08113112	0.060834818	0.29327014	0.081097454	0.14106616	0.08200544	0.17358208	0.087012805
a24	0.090939224	0.06124763	0.2886102	0.077227294	0.1558761	0.08080301	0.17043518	0.074861415
a38	0.07166545	0.05377859	0.25127658	0.07512942	0.14943205	0.07801739	0.23258844	0.08811205
a31	0.039448578	0.04321744	0.19589864	0.07567758	0.17120549	0.096842974	0.25176784	0.12594151
a46	0.058350198	0.07359502	0.20641278	0.11596236	0.1313104	0.11507928	0.17428236	0.12500763
a20	0.06994552	0.07766644	0.1731484	0.124343894	0.11821696	0.11746365	0.18010974	0.13910545
a31	0.05671538	0.07672724	0.15903935	0.11607969	0.13067067	0.11814522	0.20554756	0.1370749
a46	0.06573382	0.10738755	0.15765183	0.13045515	0.13143219	0.12983376	0.14442407	0.13308164
a31	0.06615398	0.09270609	0.1431769	0.13705161	0.12631948	0.13334437	0.15764818	0.14359942
a8	0.06850068	0.11257005	0.13615306	0.13642697	0.13160726	0.13512495	0.14134653	0.13827047
a31	0.067161515	0.10887055	0.14141104	0.13611355	0.13107537	0.13452855	0.14248614	0.13835327
</S>	0.06979882	0.11516475	0.13098948	0.13697527	0.13200228	0.13578324	0.14069308	0.13859306
