 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.08351954	0.08310913	0.06185374	0.09363405	0.24038066	0.2616625	0.08192873	0.042496696	0.051414944
a15	0.17335954	0.16089968	0.09013671	0.099888265	0.19387461	0.19702478	0.05208358	0.019475397	0.013257381
a31	0.14918795	0.13302632	0.04587931	0.061791867	0.28784412	0.26760995	0.029221667	0.014666846	0.010771981
a21	0.11362885	0.10776224	0.03150134	0.025309395	0.33840522	0.3418488	0.018590253	0.01251617	0.010437752
a31	0.14995585	0.13409697	0.051078875	0.069577485	0.27153745	0.26114228	0.030076576	0.017867558	0.014666951
a8	0.117385566	0.111905456	0.027383743	0.019295467	0.34021485	0.33673093	0.017386954	0.01698994	0.01270709
a31	0.111693054	0.11133508	0.02080404	0.015728166	0.3513436	0.32867527	0.021353662	0.022464018	0.01660312
a20	0.1446903	0.14408194	0.033516444	0.024037978	0.28357336	0.27696797	0.03170865	0.036103133	0.025320224
a39	0.15079504	0.14029579	0.025918078	0.020457413	0.30088136	0.28650427	0.02424497	0.02980944	0.021093667
a20	0.10802637	0.100830525	0.014897051	0.012899967	0.34090593	0.3692685	0.019684039	0.01734167	0.016145933
a46	0.11428695	0.10668148	0.012330416	0.011339719	0.3359436	0.37550515	0.01807913	0.012973417	0.012860104
a31	0.09102534	0.09188103	0.017605282	0.0160042	0.30282357	0.39269263	0.032172043	0.028192332	0.027603658
a39	0.10694027	0.11613126	0.038090512	0.035831008	0.20599677	0.3019199	0.06621632	0.06493915	0.06393477
a31	0.09327418	0.0995989	0.025319457	0.024122601	0.2537775	0.35795054	0.04987479	0.048490487	0.047591504
a20	0.11442291	0.13240686	0.060298115	0.05695618	0.13887686	0.2098646	0.096261404	0.095854074	0.095058985
a31	0.09592315	0.123848744	0.05876286	0.056993116	0.12839928	0.183509	0.116790645	0.11884631	0.11692692
a46	0.10249016	0.12685868	0.078988865	0.075102694	0.1110793	0.15334484	0.117423415	0.11759218	0.117119886
a31	0.08946849	0.105029926	0.08077509	0.077287145	0.09906924	0.13472976	0.13748631	0.13845374	0.1377003
a46	0.09805808	0.11083494	0.09207841	0.087960504	0.10471176	0.12865326	0.1258064	0.1260802	0.12581648
</S>	0.09258037	0.098127246	0.0906693	0.08645694	0.10076053	0.12673587	0.13466887	0.13518898	0.13481197
