 	voglio	che	Maria	che	venga	domani	</S>
a8	0.07230239	0.06753947	0.06913733	0.15083936	0.42252442	0.09580956	0.12184745
a31	0.14530078	0.13427897	0.072441824	0.22370917	0.3120672	0.063650064	0.048551947
a8	0.13252437	0.121318474	0.083757214	0.17549345	0.39820257	0.060082365	0.02862158
a31	0.15647711	0.14303787	0.080477595	0.18731943	0.36003715	0.04428975	0.028361054
a24	0.17224886	0.1614432	0.09726158	0.18155248	0.31747195	0.050215486	0.019806458
a31	0.18755127	0.17149109	0.07775151	0.19346832	0.32390413	0.030074274	0.015759412
a46	0.16379382	0.1574009	0.05875512	0.17710811	0.38629264	0.038016826	0.018632626
a31	0.11353447	0.10881542	0.040237647	0.13395469	0.5413923	0.039741214	0.022324251
a29	0.10993416	0.10667583	0.03947622	0.13929029	0.5252844	0.049831852	0.029507281
a20	0.09071557	0.08893542	0.04046776	0.1181914	0.5918585	0.04375618	0.026075253
a0	0.074472606	0.073415324	0.033925038	0.092084244	0.6390383	0.054240517	0.032823995
a31	0.074151	0.07018394	0.031610962	0.090799585	0.64490557	0.051988848	0.036360007
a23	0.04625422	0.045762166	0.029715016	0.06555287	0.6844889	0.070470534	0.05775627
a31	0.07201754	0.07334832	0.048850298	0.093606815	0.5523723	0.09464855	0.065156266
a18	0.060408562	0.060830586	0.05328158	0.07337813	0.5211557	0.12242773	0.10851769
a37	0.077538945	0.079459466	0.06608562	0.09861917	0.4377645	0.13550423	0.10502812
a31	0.06033337	0.060782216	0.056299374	0.077028155	0.49598205	0.12668464	0.12289018
a20	0.06546623	0.065556094	0.066490375	0.08421437	0.4229757	0.14902294	0.14627422
a31	0.0784203	0.0789736	0.0762064	0.08891869	0.3412591	0.17385307	0.16236879
</S>	0.079129815	0.07922264	0.08405561	0.10712935	0.28623265	0.18293607	0.18129386
