 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.052187797	0.053426255	0.02555854	0.05644741	0.052433684	0.14452761	0.21671742	0.22874773	0.16995354
a24	0.041655097	0.013330366	0.004511279	0.04082563	0.04310352	0.23169346	0.29321432	0.25531584	0.07635052
a31	0.042161085	0.010431304	0.0036259748	0.030284794	0.039390143	0.24366382	0.32069275	0.24313691	0.066613175
a20	0.03166308	0.012857638	0.008520412	0.024435721	0.030232856	0.23751985	0.36857808	0.24316274	0.043029606
a0	0.022365171	0.012774568	0.009497443	0.021345248	0.023170214	0.2120762	0.44625953	0.21121262	0.041299097
a13	0.01480874	0.009131646	0.0076303394	0.014244143	0.015454264	0.20045191	0.44286785	0.25389296	0.04151812
a31	0.012782869	0.008186185	0.007577609	0.01171962	0.012238217	0.2149299	0.42595834	0.2639687	0.042638566
a24	0.01869123	0.021013357	0.021178693	0.020932645	0.018984267	0.16765746	0.46526232	0.2180619	0.048218124
a31	0.019697418	0.01591004	0.014954951	0.021174964	0.019405257	0.16959298	0.51455164	0.18491353	0.039799176
a37	0.026818398	0.032593343	0.036164146	0.030892534	0.027485175	0.14445452	0.52085274	0.13790675	0.042832337
a31	0.033069685	0.032688886	0.03474797	0.035198536	0.032578092	0.14354928	0.53004223	0.11419232	0.043933023
a20	0.038721163	0.049571488	0.057889678	0.04275389	0.038979016	0.12519333	0.48231325	0.10952986	0.055048317
a31	0.047637343	0.05205896	0.0585851	0.049580395	0.04744677	0.13151036	0.45539138	0.0993771	0.058412585
a39	0.052555397	0.07569343	0.09012201	0.057055566	0.052450705	0.10464234	0.37176445	0.11610155	0.07961462
a31	0.058250748	0.07059889	0.08345421	0.060496546	0.057935674	0.123770244	0.3587834	0.1111381	0.07557224
a20	0.06349175	0.10616937	0.12152234	0.071831375	0.06300976	0.08755911	0.24443528	0.13271123	0.10926982
a31	0.06798229	0.09884172	0.11869798	0.07237172	0.06767959	0.10385989	0.23630798	0.131177	0.10308183
a20	0.07170713	0.12694007	0.13576481	0.08841629	0.07034809	0.07778349	0.16100031	0.13935706	0.12868273
a39	0.07119067	0.12078859	0.13759871	0.08068851	0.07051505	0.087196924	0.16466117	0.14329053	0.124069795
a31	0.074086666	0.12014715	0.12392877	0.094389796	0.071932	0.08183843	0.1675638	0.13674791	0.12936552
a46	0.09201525	0.12206675	0.12336918	0.10977237	0.089354575	0.08814501	0.12836243	0.124322385	0.12259206
a31	0.0856905	0.1285833	0.1312213	0.107527405	0.08302441	0.0825471	0.11985613	0.13216318	0.12938666
a18	0.09921196	0.11993564	0.12067267	0.11241806	0.09690472	0.0940841	0.115749404	0.120892726	0.120130755
a31	0.086010545	0.12804851	0.13057236	0.107655734	0.08332075	0.082864694	0.120648205	0.13180082	0.1290784
a8	0.10438343	0.11612676	0.116480984	0.11229052	0.102817364	0.1007785	0.114253275	0.11662409	0.11624505
</S>	0.10062716	0.1185967	0.11920439	0.11228292	0.098508954	0.09677369	0.11580439	0.1194246	0.11877728
