 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.054095637	0.030169407	0.04176218	0.098503575	0.116100125	0.136316	0.15035968	0.13174179	0.15622579	0.084725834
a31	0.093089856	0.10161822	0.14056073	0.13402906	0.13546158	0.08977048	0.086201474	0.0886811	0.08520082	0.045386676
a1	0.060320698	0.055649083	0.07636533	0.16742101	0.1862741	0.14802106	0.09844339	0.10844917	0.07632219	0.02273397
a28	0.0803587	0.061529342	0.09443566	0.16952044	0.17108275	0.113369286	0.09375736	0.104029216	0.084159784	0.02775749
a24	0.11505162	0.075196706	0.11985947	0.1572177	0.15362135	0.10357718	0.08177255	0.09428307	0.07396032	0.025460029
a31	0.11952239	0.08279692	0.123001106	0.14188597	0.1391909	0.102346465	0.08182638	0.09814198	0.08189084	0.02939707
a18	0.06769136	0.06329954	0.11031418	0.20640711	0.21931534	0.14886747	0.052688148	0.06974824	0.04491032	0.0167583
a24	0.08545164	0.06910386	0.10874057	0.19815189	0.19755882	0.1224535	0.060916103	0.0866271	0.05547403	0.01552249
a13	0.08415481	0.06641843	0.12084143	0.22909583	0.2094576	0.11425055	0.0474437	0.069768876	0.045008082	0.013560595
a18	0.09168556	0.06358702	0.13330676	0.22136782	0.2083761	0.11741753	0.0440993	0.065013885	0.04059089	0.014555207
a31	0.096725844	0.06765759	0.13288574	0.2187141	0.20261344	0.113641016	0.04498735	0.06681708	0.041898154	0.014059555
a24	0.04369214	0.038660545	0.16757934	0.22269945	0.20996942	0.13445139	0.052118428	0.056195393	0.047742676	0.026891252
a11	0.06403123	0.047804974	0.14465468	0.22042096	0.22686109	0.12666677	0.04943947	0.059881143	0.039532088	0.020707587
a31	0.06675301	0.043624684	0.15997817	0.22450633	0.22148181	0.12458037	0.046689264	0.054012407	0.037071105	0.021302877
a39	0.04226966	0.035876922	0.17235914	0.16435182	0.1509747	0.15846984	0.08135854	0.07503928	0.07694995	0.042350166
a20	0.05391057	0.04582909	0.1460149	0.18066402	0.19098221	0.15236554	0.071696185	0.06871293	0.05521365	0.03461089
a31	0.04927289	0.041635714	0.14669822	0.19391412	0.19301896	0.1479887	0.07026497	0.06485602	0.055956747	0.03639364
a17	0.038431052	0.03496391	0.13223293	0.11464063	0.10515019	0.19202788	0.11364844	0.09651538	0.11363476	0.05875479
a20	0.042606227	0.045618754	0.13305165	0.15234427	0.15029036	0.17698812	0.093476936	0.08229257	0.0755717	0.047759335
a31	0.03810723	0.039545294	0.12333814	0.17464583	0.16364013	0.1682673	0.08919736	0.07684985	0.07685664	0.049552325
a24	0.033950124	0.034528058	0.08756456	0.08309021	0.07848386	0.22127244	0.13753866	0.11135951	0.14239253	0.06982
a20	0.039914157	0.04245796	0.13059962	0.117113605	0.10523837	0.21488819	0.1025519	0.09397877	0.09441843	0.05883901
a8	0.031653248	0.03313819	0.09498524	0.1445947	0.13105352	0.18489292	0.112626575	0.09160615	0.110115856	0.06533371
a20	0.033821072	0.039041318	0.07421976	0.10182981	0.112375185	0.19919957	0.13831563	0.10496249	0.12729612	0.06893906
a31	0.03486463	0.03648347	0.09433203	0.1566095	0.1385804	0.17975731	0.10611034	0.08905862	0.10051098	0.06369269
a24	0.031165207	0.038362704	0.046399932	0.06786715	0.069679506	0.23922333	0.14487801	0.12795146	0.14645644	0.08801635
a37	0.03935333	0.04046763	0.07906911	0.08599714	0.07457827	0.22405784	0.12974732	0.11275155	0.1363706	0.07760723
a46	0.02718411	0.029887784	0.048444573	0.092594616	0.09357329	0.21830347	0.13964315	0.11775354	0.1414103	0.09120518
a31	0.028193258	0.034030415	0.052560553	0.07545084	0.08330749	0.23743731	0.14411616	0.11995344	0.14182502	0.08312548
a28	0.037962884	0.048601694	0.04064606	0.06429151	0.06989665	0.20416275	0.14895934	0.13741109	0.15165372	0.09641431
a24	0.032162614	0.037696946	0.05215373	0.06864186	0.069469675	0.2357503	0.14603294	0.12158193	0.15087725	0.08563277
a31	0.036552984	0.041544355	0.041524608	0.058579322	0.06555302	0.19740482	0.15892172	0.13391362	0.16836661	0.09763896
a17	0.04917223	0.059118785	0.048904393	0.07207477	0.07201553	0.19555424	0.13895781	0.13372837	0.14105286	0.089421056
a31	0.039974462	0.050968256	0.040534306	0.063664414	0.07055922	0.19346115	0.15053195	0.13828897	0.15474819	0.097269036
a46	0.055398185	0.06550313	0.053389717	0.07391805	0.07488776	0.17659165	0.13759592	0.13240033	0.1405584	0.089756794
a8	0.050594866	0.06353972	0.04877163	0.07273043	0.0757103	0.17550988	0.14123881	0.13422483	0.14478935	0.09289013
a31	0.044377275	0.05583656	0.048714075	0.07540274	0.07358824	0.19928263	0.1378082	0.13160048	0.13897423	0.09441559
a8	0.054378282	0.06429697	0.051857606	0.07116167	0.07501664	0.16768368	0.14088044	0.13601518	0.14236028	0.09634927
</S>	0.04308025	0.05464078	0.04799414	0.074956216	0.07373855	0.20082113	0.13829012	0.13172887	0.1393559	0.09539401
