 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.07595811	0.044131342	0.049716905	0.062504314	0.1061204	0.13581787	0.13293368	0.12549451	0.15773481	0.10958803
a28	0.1295665	0.08049596	0.057985075	0.087121904	0.108568385	0.12298746	0.09907876	0.123476975	0.12328459	0.06743437
a24	0.14298028	0.09007237	0.076361194	0.083853304	0.09826322	0.1253613	0.11012866	0.11706438	0.099583365	0.05633193
a28	0.14049068	0.097343154	0.07957612	0.09138177	0.09922041	0.124994114	0.1088329	0.11724245	0.10005294	0.04086546
a31	0.14400631	0.09194241	0.05987608	0.09085376	0.09952712	0.13480264	0.106078595	0.12817177	0.11531758	0.029423751
a20	0.14924702	0.06568279	0.022965318	0.061020587	0.05194782	0.1748978	0.104640104	0.17376348	0.17235835	0.023476714
a31	0.185801	0.06658247	0.028492613	0.06580081	0.06548558	0.1624914	0.10122722	0.15796375	0.14490089	0.021254268
a13	0.13615033	0.054647237	0.0146509	0.051192705	0.029550932	0.15995443	0.10287688	0.21970846	0.2147654	0.01650278
a31	0.16201739	0.047211133	0.014601168	0.046583354	0.028429933	0.17369887	0.09356149	0.21277837	0.20581381	0.015304435
a41	0.14016978	0.042175625	0.011023469	0.04418991	0.02101598	0.13083744	0.0855837	0.24412733	0.26799437	0.012882384
a33	0.13889611	0.034894172	0.009602947	0.035103172	0.016726593	0.14509144	0.07799253	0.25776994	0.26909468	0.0148284845
a8	0.10260002	0.028505871	0.016205292	0.031107137	0.024715353	0.14396329	0.06999422	0.2529069	0.3037267	0.026275147
a24	0.12614052	0.034199264	0.021475354	0.03886487	0.040534794	0.14535113	0.0702428	0.23202443	0.26347384	0.027693072
a37	0.17679945	0.03357977	0.010131301	0.033235047	0.02283081	0.16183819	0.062276464	0.22720806	0.2530585	0.019042468
a5	0.1512316	0.030520217	0.009329572	0.02946251	0.018927632	0.17438772	0.05741716	0.2252535	0.28345436	0.020015739
a31	0.10832053	0.023944017	0.008682004	0.024801558	0.018568475	0.15917493	0.07092642	0.22955993	0.33097857	0.025043536
a20	0.065654494	0.018916054	0.0109936185	0.020022672	0.0159765	0.12028139	0.071465835	0.2832746	0.3614308	0.03198411
a31	0.05705068	0.026621941	0.022697922	0.02660551	0.026678588	0.09061716	0.09031827	0.22923993	0.36114722	0.06902281
a8	0.06956177	0.029201886	0.022346452	0.030161856	0.027879313	0.074869886	0.07454603	0.22065476	0.4037775	0.047000542
a31	0.05817999	0.038021054	0.0327338	0.04124161	0.04447465	0.07707983	0.10020593	0.17159976	0.3538347	0.08262871
a20	0.06350369	0.04351263	0.03732639	0.04630512	0.046829622	0.07484139	0.07410137	0.15687609	0.3778303	0.07887347
a24	0.08047368	0.053099107	0.052566774	0.056895744	0.061518885	0.08053462	0.09244526	0.12651302	0.29019055	0.10576237
a31	0.06151869	0.040019136	0.04078108	0.044855237	0.049940694	0.084600694	0.11309007	0.167779	0.30940107	0.08801427
a37	0.062125694	0.042813737	0.046766814	0.05934008	0.069322124	0.09056066	0.09914803	0.14476433	0.2940367	0.09112181
</S>	0.08125543	0.05598679	0.062811404	0.07420715	0.088731825	0.1024972	0.11019615	0.10997834	0.19612749	0.118208185
