 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.054827645	0.06798487	0.06859875	0.099387676	0.048195973	0.102538794	0.08620003	0.16341965	0.031966005	0.21287976	0.024115777	0.03988509
a3	0.0736364	0.11301222	0.10912217	0.1183656	0.08201628	0.11863951	0.120716296	0.12511814	0.0066419244	0.12392446	0.002343208	0.006463761
a31	0.08009007	0.11318276	0.10870054	0.11890918	0.07713191	0.12048313	0.11927286	0.1252566	0.004403332	0.12543812	0.0023452805	0.0047862316
a7	0.08256037	0.10323677	0.08281067	0.099785194	0.059511796	0.12035684	0.10085	0.15279633	0.004226127	0.18569194	0.004233805	0.0039400854
a20	0.09241088	0.096098	0.090222634	0.11416728	0.07166277	0.12724255	0.10367719	0.14058587	0.0044735465	0.15165016	0.003229615	0.0045794304
a24	0.08997793	0.105564326	0.09143576	0.11833773	0.06817352	0.12564328	0.10105846	0.14156745	0.002853583	0.14952502	0.0026694457	0.003193529
a31	0.09375905	0.10589701	0.09089148	0.12028166	0.06907804	0.12581724	0.101958245	0.13925676	0.0030302627	0.14375485	0.0027403166	0.0035351196
a20	0.09314954	0.14240722	0.09356405	0.100631595	0.05850176	0.10740278	0.11040123	0.14149801	0.004698874	0.13435344	0.007150353	0.006241122
a31	0.09250508	0.13563275	0.09249563	0.101290785	0.07094676	0.11084577	0.11242857	0.1397855	0.0041820086	0.13078669	0.0048014135	0.004299009
a28	0.08938787	0.18623653	0.093575306	0.08640286	0.07641669	0.09031066	0.11750045	0.13693373	0.0080099	0.09473454	0.010858181	0.009633283
a31	0.08336487	0.19836444	0.086828165	0.08095278	0.08721766	0.083880626	0.12108934	0.13283299	0.009509366	0.09512712	0.010828858	0.010003838
a3	0.07962614	0.21062046	0.09146636	0.07986641	0.093449496	0.07840438	0.12109984	0.12106945	0.012532375	0.08180941	0.0155830765	0.014472633
a31	0.08120544	0.21375425	0.0865051	0.07950184	0.09820045	0.07582744	0.121026464	0.114173815	0.014326288	0.08532695	0.015457488	0.014694473
a35	0.07125039	0.23366971	0.08163896	0.073597915	0.10717419	0.06793505	0.117141195	0.10179274	0.020709893	0.07534636	0.025351958	0.024391735
a31	0.078336515	0.20840728	0.08406079	0.080018334	0.09243336	0.07136524	0.11789831	0.10557574	0.023309609	0.088006034	0.025617559	0.024971336
a20	0.06684886	0.21687376	0.07464951	0.0704449	0.10947558	0.06358068	0.11076158	0.09132502	0.033560198	0.07554353	0.044027526	0.042908877
a0	0.07572249	0.19644894	0.080084644	0.07740417	0.09451001	0.06947145	0.11242146	0.097166404	0.033337455	0.08748875	0.038329516	0.037614707
a31	0.07396252	0.17013466	0.07681965	0.07015986	0.09094219	0.06697747	0.11457702	0.092369534	0.040545188	0.087003104	0.05880136	0.057707403
a38	0.06257538	0.13618001	0.06682438	0.06487664	0.09870274	0.06117218	0.09834733	0.07538821	0.06413242	0.07541563	0.098857746	0.09752733
a8	0.06854408	0.12597983	0.071827814	0.06880928	0.0972072	0.06599683	0.10131261	0.07751363	0.0617176	0.07675925	0.09294978	0.09138212
a31	0.05787615	0.08060125	0.065060176	0.0678997	0.07546829	0.061142553	0.07116474	0.07767546	0.10359958	0.099719845	0.11999557	0.11979673
a46	0.058795653	0.07413144	0.06357018	0.065832	0.08197084	0.060866952	0.07487663	0.072338805	0.10286005	0.08895186	0.1281023	0.12770326
a31	0.060274336	0.07426432	0.064212196	0.065952525	0.080552995	0.06190559	0.074115194	0.0714568	0.10072176	0.086885214	0.13007748	0.12958157
</S>	0.05722304	0.06493008	0.06516031	0.069424756	0.072083026	0.06165144	0.06632939	0.077328436	0.111861885	0.09737896	0.12842354	0.12820518
