 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.028976118	0.023345903	0.13665733	0.125581	0.056118637	0.058589622	0.08881969	0.0838869	0.1263999	0.17740613	0.09421872
a31	0.08138987	0.010855327	0.12974176	0.12577108	0.028273111	0.11933053	0.12487797	0.12624371	0.09462299	0.11088423	0.048009455
a46	0.05661245	0.006696859	0.17659025	0.10153173	0.009295624	0.07133766	0.19827804	0.10325065	0.060171314	0.18904804	0.027187439
a20	0.061573196	0.005859595	0.1642124	0.11974006	0.012576197	0.09000286	0.16326971	0.112455904	0.08399029	0.1515943	0.034725502
a31	0.07091629	0.004503109	0.17407238	0.12679498	0.015137172	0.09981335	0.16008966	0.11718858	0.072909094	0.130175	0.02840035
a29	0.08145085	0.004060151	0.16822779	0.105441295	0.008362671	0.061941717	0.19329162	0.11956082	0.022856805	0.2195159	0.015290395
a31	0.07310493	0.0033075756	0.18937467	0.11129342	0.0073497635	0.057746574	0.21946521	0.12206615	0.023359159	0.17824014	0.014692357
a37	0.0890222	0.005353085	0.18256497	0.106315635	0.010376121	0.04638801	0.19841757	0.15165818	0.014302349	0.18555027	0.010051625
a31	0.06947096	0.0069460724	0.19724998	0.09609111	0.009727526	0.042594794	0.20905234	0.16795121	0.014188212	0.17479567	0.01193219
a41	0.0748537	0.009778757	0.20200318	0.1044088	0.014728325	0.046592884	0.18989405	0.18629816	0.01648617	0.14184731	0.0131086195
a8	0.065965846	0.013942861	0.19304658	0.10259355	0.017381838	0.05332714	0.17015119	0.21140142	0.018931026	0.13581951	0.017439058
a31	0.05152644	0.02029824	0.15692316	0.12489937	0.038460337	0.051254313	0.1332576	0.17691377	0.035360795	0.17882569	0.03228031
a20	0.06007758	0.021527203	0.17375949	0.12605357	0.0313904	0.053925686	0.14215632	0.21959688	0.02900141	0.116585545	0.025925854
a0	0.059376143	0.02466771	0.18052466	0.12593447	0.031748917	0.06294433	0.13319476	0.20068046	0.030316215	0.12180807	0.028804192
a29	0.046656072	0.021637913	0.15642938	0.120039135	0.038225092	0.047275603	0.13820477	0.17493291	0.037793968	0.17727649	0.041528683
a31	0.03149036	0.011624484	0.18710522	0.118101455	0.029572677	0.0331366	0.1550547	0.18674327	0.04542127	0.15702274	0.044727277
a24	0.037546035	0.030687746	0.15716995	0.14297943	0.060765296	0.04468226	0.092773594	0.121849164	0.060965814	0.19186153	0.058719162
a17	0.053197075	0.040308762	0.14516252	0.13695092	0.07553839	0.052942585	0.101492174	0.121664144	0.06584517	0.15023255	0.056665704
a8	0.0328307	0.03893531	0.12815163	0.123183034	0.06654425	0.038319368	0.087867305	0.0767644	0.07716121	0.2275218	0.102721035
a31	0.03422275	0.037764207	0.1326977	0.117882684	0.05624125	0.043074038	0.08982841	0.088339806	0.06587382	0.24394168	0.09013362
a18	0.04483271	0.066437796	0.103275016	0.10901934	0.09285283	0.05136762	0.058798574	0.07305829	0.09406686	0.20589252	0.10039843
a38	0.045390073	0.055830777	0.10305463	0.11393531	0.098464765	0.049572464	0.064762674	0.07281866	0.0976524	0.20096219	0.09755602
a31	0.042209454	0.065436006	0.114020824	0.10220548	0.080339015	0.052484065	0.07173987	0.06273349	0.086160265	0.21533377	0.107337765
a8	0.058718577	0.08441499	0.102175176	0.0990883	0.09086518	0.07215881	0.06969113	0.079655714	0.091597475	0.15655605	0.095078625
</S>	0.049819946	0.07617211	0.11961584	0.111002	0.08827731	0.062298056	0.06759506	0.07114518	0.089260116	0.17051223	0.09430223
