 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.034763545	0.066955075	0.15655178	0.11319702	0.09919757	0.049068667	0.15441887	0.17929733	0.14655007
a28	0.0055712205	0.06372773	0.15798257	0.30598846	0.04919486	0.008274046	0.17359054	0.20610179	0.029568762
a37	0.00450845	0.09147094	0.19484043	0.3013104	0.037930135	0.0071709203	0.15319037	0.17633568	0.033242583
a31	0.0041338205	0.0992075	0.2095367	0.3142307	0.03209182	0.006092087	0.14203861	0.16234824	0.030320501
a11	0.009169791	0.07524657	0.14221022	0.5706281	0.024976304	0.012631193	0.061301816	0.086387075	0.017448978
a31	0.006207301	0.066322066	0.13492861	0.5525663	0.018834911	0.008356537	0.08199132	0.11208923	0.018703757
a20	0.016149076	0.0542999	0.10201644	0.6410608	0.03600955	0.021021735	0.049027987	0.061369717	0.019044705
a31	0.017488958	0.043048874	0.07152324	0.69799095	0.03308919	0.019791733	0.04421826	0.05228133	0.02056751
a39	0.026169688	0.041816887	0.070465125	0.648558	0.05281485	0.029759992	0.045966003	0.057661656	0.026787762
a31	0.028201962	0.047456365	0.07059954	0.64411664	0.047529332	0.02998952	0.047785666	0.05507886	0.0292421
a13	0.040587716	0.045144137	0.06427282	0.5792545	0.07268201	0.04327787	0.04934164	0.065429874	0.040009376
a31	0.045521744	0.056367286	0.07956013	0.5369343	0.06798731	0.04701019	0.05525264	0.065710396	0.04565601
a13	0.06649982	0.05611438	0.07216158	0.41555032	0.10414791	0.070374936	0.06271163	0.088419795	0.06401958
a31	0.06915407	0.0674428	0.08733466	0.3830782	0.09900351	0.071725875	0.06869518	0.08578785	0.06777784
a39	0.09925424	0.06436866	0.081010975	0.22645517	0.1310037	0.10457921	0.08162819	0.11712002	0.09457979
a11	0.0938794	0.072794504	0.08768428	0.23374814	0.13070852	0.09889016	0.0810772	0.11129353	0.08992425
a46	0.109905496	0.06432221	0.089301385	0.17496413	0.1282164	0.11388173	0.09127509	0.121629514	0.10650402
a18	0.11275882	0.08283006	0.10702176	0.13008533	0.115243934	0.11334857	0.109172806	0.11599467	0.113544054
a31	0.0950132	0.07142995	0.09477571	0.21620136	0.09734707	0.095532864	0.09982795	0.115365855	0.114506066
a39	0.11009756	0.10315476	0.10959065	0.12527625	0.110678695	0.11018965	0.10973429	0.110934004	0.11034414
a18	0.11731444	0.08250308	0.10877298	0.10328648	0.12015238	0.118061416	0.11215696	0.12019274	0.11755955
a46	0.09692775	0.092382655	0.0994394	0.18644173	0.09760129	0.09704308	0.10345297	0.11294185	0.11376928
a31	0.08777099	0.086340256	0.092341706	0.24923651	0.088387474	0.087863065	0.095456004	0.105828375	0.10677564
</S>	0.1091886	0.108000636	0.10943676	0.12193659	0.10930775	0.109209724	0.10992362	0.11141721	0.111579135
