 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.056356102	0.04208606	0.04173391	0.083437346	0.16990094	0.034315523	0.18717693	0.23126885	0.15372431
a8	0.028439797	0.006830586	0.00604369	0.12713109	0.2133449	0.0045581805	0.2660711	0.29288518	0.054695472
a31	0.025934443	0.006676983	0.006114461	0.116526626	0.17156638	0.0056509012	0.2725003	0.34571296	0.04931691
a10	0.028446421	0.007140678	0.0065099634	0.1218415	0.16467866	0.006119313	0.22869508	0.40637305	0.03019525
a39	0.019821936	0.0043125628	0.004065195	0.113673426	0.16255134	0.0038777436	0.26882505	0.39029503	0.032577716
a31	0.01578105	0.0035544862	0.0033312743	0.123988815	0.19165494	0.0036299522	0.2606103	0.36408058	0.033368554
a20	0.013781757	0.0063312836	0.0060496465	0.118733905	0.17883737	0.007079211	0.16401589	0.48449194	0.020678902
a31	0.012898582	0.0060683712	0.0059809373	0.11012937	0.1870625	0.0061317375	0.19445503	0.45730984	0.019963564
a8	0.014623917	0.010679742	0.010409936	0.12342929	0.22101402	0.011688254	0.10651495	0.4845748	0.017065072
a31	0.018060885	0.015285019	0.015008522	0.099031284	0.17826726	0.016358322	0.08348126	0.55440444	0.020102985
a17	0.018078163	0.014802091	0.014609965	0.1262674	0.22429341	0.015472234	0.08878304	0.4794212	0.01827253
a37	0.012793512	0.009938679	0.009787182	0.09684322	0.1817808	0.0104669295	0.09551335	0.5673505	0.015525709
a23	0.010083002	0.0072946767	0.007082995	0.08425889	0.19136702	0.008136954	0.14517066	0.5248307	0.021775099
a31	0.011029596	0.0067581735	0.006300563	0.08404718	0.20931971	0.008467806	0.15389717	0.4893726	0.030807177
a42	0.014538632	0.013891563	0.012573588	0.07008855	0.17189701	0.018019672	0.06283362	0.6122598	0.023897493
a31	0.018640045	0.01767915	0.0171119	0.08993852	0.16742553	0.020223778	0.08154636	0.5607672	0.026667543
a20	0.039607782	0.040026825	0.037637386	0.11013757	0.2076555	0.049411863	0.076206245	0.38893196	0.05038495
a31	0.042222742	0.042068362	0.041001875	0.11703662	0.19103071	0.04698685	0.09092096	0.3800896	0.0486422
a17	0.055687863	0.05772115	0.052574918	0.1053525	0.19527157	0.07461943	0.08158931	0.30236247	0.07482081
a31	0.058135368	0.059183236	0.05631774	0.117522165	0.1846814	0.07115519	0.0898838	0.29130602	0.07181509
a20	0.07332712	0.0774437	0.067983694	0.092502035	0.17208372	0.1006419	0.08278102	0.2328142	0.10042265
a31	0.06968317	0.071925536	0.06687698	0.11244802	0.17453225	0.09066368	0.08925076	0.23391272	0.09070689
a46	0.09099025	0.0963369	0.08345007	0.08348933	0.14846185	0.11717917	0.08967123	0.17349148	0.116929755
a8	0.08966935	0.09518247	0.0826302	0.08918539	0.14660962	0.12147108	0.09044385	0.16378668	0.121021286
a31	0.09950642	0.10188979	0.095156	0.0965838	0.14680862	0.108198225	0.103000104	0.14027603	0.10858102
a18	0.10647372	0.109896354	0.10060618	0.08635876	0.12423577	0.11938929	0.101895615	0.1317645	0.11937986
a31	0.09134651	0.09640195	0.08395319	0.08407093	0.14853497	0.11458877	0.0912297	0.17462955	0.115244396
a20	0.10806556	0.10980107	0.104823716	0.09512885	0.124499336	0.11409432	0.10604171	0.123450115	0.11409532
a31	0.0986325	0.10354836	0.09114437	0.08314567	0.1393324	0.119692124	0.095100045	0.14954259	0.11986196
</S>	0.109589316	0.11075436	0.107358806	0.099361084	0.11952794	0.11353536	0.10803751	0.118307	0.11352861
