 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.051308047	0.024530817	0.036000025	0.100450926	0.16634053	0.14159614	0.1512113	0.20955864	0.11900356
a24	0.09468663	0.004006736	0.0066648903	0.06999674	0.19990045	0.097292334	0.18700045	0.2778612	0.06259061
a31	0.08831337	0.0027572233	0.0044489615	0.06526882	0.19822969	0.06443093	0.1833137	0.3414864	0.05175088
a20	0.11528827	0.0068499725	0.0075785634	0.029250478	0.14854887	0.03209896	0.09361643	0.5358073	0.030961145
a0	0.08037278	0.010055632	0.0102921855	0.02095059	0.09198039	0.028415786	0.067115046	0.66265136	0.028166184
a31	0.041558098	0.008435298	0.008036404	0.013691415	0.059948836	0.027850974	0.05544961	0.7584188	0.02661054
a20	0.059052244	0.022883369	0.021011654	0.024635576	0.0664458	0.040291756	0.06591689	0.6569135	0.042849194
a11	0.056167986	0.036537174	0.034035336	0.038012512	0.068175286	0.060864903	0.07719405	0.56481594	0.06419682
a20	0.031009424	0.03239388	0.029830666	0.031892784	0.059059642	0.055491757	0.074786834	0.6308814	0.054653637
a39	0.025844604	0.026308207	0.02510518	0.029032612	0.06708321	0.05089984	0.06935075	0.65695626	0.04941937
a10	0.025160177	0.027682215	0.027039926	0.033385653	0.07941596	0.05815881	0.079719074	0.6111554	0.058282867
a31	0.026294515	0.030130265	0.029823745	0.03775571	0.08404987	0.06260573	0.08746721	0.5771836	0.06468932
a20	0.074411206	0.09453095	0.09426297	0.096232526	0.105476975	0.10370689	0.11113304	0.21820615	0.10203933
a31	0.06025406	0.093447514	0.09244162	0.09266687	0.10462745	0.110817894	0.114551745	0.22514579	0.10604712
a11	0.09779447	0.10898643	0.10885031	0.10891537	0.11083135	0.1114684	0.11202522	0.1305384	0.11059003
a20	0.07759635	0.10819909	0.10761743	0.10710763	0.11002646	0.114982665	0.11563897	0.14627977	0.112551644
a39	0.086550266	0.09144561	0.0913942	0.09299707	0.104231134	0.11714008	0.122069314	0.18253016	0.1116421
a20	0.0756139	0.0772669	0.077274136	0.082680956	0.1079937	0.12157058	0.13109958	0.2050358	0.1214644
a31	0.077131316	0.07860526	0.0786088	0.0826388	0.10512066	0.11737204	0.12612318	0.21925047	0.11514948
a46	0.10562037	0.106305316	0.10630186	0.106550165	0.1081944	0.1111276	0.111952215	0.13466854	0.10927948
a31	0.10280057	0.10632369	0.1062823	0.10648877	0.108767666	0.11113606	0.111863576	0.13697357	0.10936377
</S>	0.10744592	0.107931405	0.10792634	0.10803083	0.108937845	0.11093262	0.111606	0.12727319	0.10991589
