 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.061009783	0.124024816	0.14718004	0.14536564	0.19577526	0.1971718	0.061826997	0.067645684
a31	0.12888157	0.15808336	0.1217051	0.14377631	0.20970501	0.19524139	0.020548921	0.022058276
a8	0.07762104	0.15761904	0.09705559	0.19413713	0.23493011	0.21987092	0.009677931	0.0090881735
a31	0.08870846	0.16896397	0.101682976	0.19626395	0.21397223	0.20130171	0.014093764	0.015012907
a17	0.08289117	0.13361607	0.068503685	0.271508	0.22811505	0.200457	0.00779279	0.0071162013
a18	0.10145026	0.19136529	0.11325673	0.2340253	0.18451056	0.15629295	0.0101484815	0.008950468
a31	0.10686156	0.20047797	0.10868726	0.22603093	0.18393308	0.1508106	0.013698274	0.00950027
a17	0.08699897	0.15512191	0.03684688	0.35637522	0.22270988	0.12586828	0.010384255	0.005694628
a30	0.084954605	0.16272347	0.04470076	0.30431	0.24992226	0.13885632	0.008847363	0.0056852223
a17	0.09152104	0.18841383	0.061286125	0.2634932	0.23535027	0.14160612	0.011454741	0.006874608
a39	0.07995919	0.18387446	0.048320565	0.2508258	0.24603814	0.1627704	0.01677224	0.011439214
a17	0.09686637	0.1869581	0.060579095	0.22121073	0.22189382	0.17757486	0.021837566	0.01307944
a31	0.08111059	0.1760963	0.04967948	0.23849908	0.24588989	0.17165996	0.021599883	0.015464881
a17	0.036207054	0.09053619	0.02213707	0.40256184	0.28858507	0.121373825	0.020867664	0.017731266
a20	0.05855369	0.114191644	0.03578313	0.34461334	0.26038015	0.14845566	0.023313645	0.014708725
a27	0.056886222	0.12201071	0.039413795	0.3222113	0.25533342	0.15393996	0.029048258	0.021156317
a20	0.05568662	0.12577526	0.040754847	0.31817546	0.25778407	0.1522993	0.027260803	0.022263655
a31	0.055093136	0.13072246	0.042213734	0.3152975	0.2574447	0.14602351	0.028319713	0.024885254
a18	0.02807158	0.058847476	0.03910424	0.4266757	0.2488425	0.11646579	0.041620817	0.040371895
a31	0.047925822	0.08985691	0.03307494	0.33828235	0.2603507	0.16006552	0.040143453	0.030300308
a13	0.033252668	0.0552051	0.055572744	0.3960034	0.21897282	0.11502523	0.06359136	0.0623767
a20	0.042825654	0.06989718	0.036400635	0.35465664	0.24999358	0.14430466	0.055442337	0.046479262
a31	0.034697723	0.06442547	0.044231586	0.33026603	0.27473706	0.14752196	0.053335596	0.05078458
a28	0.036815815	0.062050622	0.06776714	0.40447336	0.1784023	0.108623765	0.07113948	0.07072752
a31	0.038573977	0.05804129	0.051554475	0.35638866	0.23053221	0.12894674	0.069742866	0.06621976
a8	0.04354508	0.069341235	0.08000623	0.40186676	0.13528275	0.10090838	0.08476374	0.0842858
a17	0.040938843	0.06716829	0.0673817	0.38527086	0.18286951	0.10776222	0.07477892	0.073829636
a8	0.03641314	0.06125269	0.06337587	0.36994725	0.20828636	0.12384073	0.06874168	0.06814228
a23	0.03657309	0.07521035	0.05700221	0.37528005	0.22939534	0.11872577	0.05379529	0.054017834
a8	0.036943253	0.07350959	0.055760395	0.32738572	0.2612522	0.13764983	0.053748462	0.053750593
a20	0.036707748	0.078150794	0.056525156	0.36464435	0.23863427	0.1216039	0.051656254	0.0520775
a31	0.03389052	0.063941285	0.060290564	0.3472608	0.23509973	0.13679841	0.061352607	0.061366107
a39	0.05539434	0.07804636	0.07946502	0.38144642	0.13929838	0.108024724	0.079112284	0.07921239
a18	0.042098332	0.06754788	0.078634076	0.37266517	0.15911917	0.11686725	0.081668	0.0814002
a37	0.046316363	0.07229151	0.077464744	0.38274583	0.1523577	0.113679945	0.077578604	0.07756541
a31	0.047650903	0.0723435	0.07520804	0.37637457	0.16095902	0.1210837	0.073120326	0.07326001
a8	0.07133754	0.085287444	0.08533365	0.37062153	0.118281394	0.09907789	0.08502482	0.08503577
a23	0.061447997	0.084409796	0.085879914	0.36780146	0.1257971	0.102400124	0.08613891	0.08612477
a37	0.053274527	0.07798473	0.079620816	0.3789048	0.14256759	0.10867309	0.07945898	0.07951551
a8	0.056891747	0.08063207	0.08518875	0.34312057	0.14596699	0.118257284	0.08494256	0.08500001
</S>	0.05630793	0.078054145	0.07408316	0.4020352	0.14240018	0.100626126	0.073206276	0.07328691
