 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.05361087	0.071423195	0.059304927	0.037627727	0.053245857	0.058620464	0.06939169	0.07084976	0.070704035	0.07260275	0.07385394	0.078964725	0.120803244	0.1089968
a23	0.05060903	0.0817245	0.07398899	0.051231667	0.07069834	0.07115846	0.083578095	0.08089559	0.07572655	0.07209377	0.07845603	0.083632424	0.08738713	0.03881943
a31	0.06729399	0.09412949	0.07274524	0.05207753	0.070886865	0.06416086	0.0784462	0.06780737	0.063839294	0.09688066	0.09165815	0.06728723	0.06842534	0.044361807
a7	0.04452592	0.078026325	0.054631803	0.036266	0.05231633	0.049916875	0.086046055	0.082156174	0.07570593	0.12222836	0.11757457	0.084853545	0.08673979	0.029012293
a10	0.061412953	0.08820874	0.072142236	0.05372552	0.06959307	0.06856567	0.077897206	0.073141724	0.07016203	0.09241714	0.08552475	0.073728494	0.07509519	0.03838522
a38	0.06693158	0.096569344	0.0759061	0.05880124	0.07483968	0.06510763	0.07902681	0.068228595	0.06344177	0.09425158	0.09055641	0.0680863	0.06995922	0.028293736
a10	0.06498236	0.096543595	0.07600518	0.05916395	0.07502998	0.06555808	0.0789223	0.06891511	0.0640379	0.09296297	0.089316264	0.06921313	0.07144568	0.027903467
a11	0.06354245	0.09501942	0.07721804	0.066826	0.07704207	0.06653296	0.07769164	0.069200955	0.06415983	0.08883838	0.0851586	0.070055194	0.07286235	0.025852123
a31	0.0646284	0.09745978	0.07768689	0.06516895	0.07743274	0.06525332	0.07859523	0.06810785	0.06259021	0.09011521	0.08756577	0.068639815	0.07145122	0.025304615
a13	0.018517027	0.09033849	0.057505004	0.025109759	0.055648666	0.03732064	0.102001265	0.08776897	0.058185562	0.124063216	0.12249692	0.08662283	0.11672718	0.01769445
a31	0.051429138	0.09195726	0.080626406	0.059312824	0.07957247	0.068647414	0.0826914	0.07613267	0.06873226	0.07634426	0.0775838	0.07960157	0.0871033	0.020265283
a0	0.014089557	0.069352396	0.048563987	0.022298656	0.05193282	0.03238806	0.08593363	0.09157116	0.06281878	0.13155897	0.12544379	0.10554772	0.14143378	0.017066715
a31	0.041282564	0.09075953	0.076691516	0.04625184	0.0764953	0.06605782	0.08868024	0.0821802	0.0733195	0.07363938	0.07905137	0.08740904	0.09940053	0.01878116
a39	0.013829343	0.06315654	0.047476355	0.02268366	0.053493124	0.033307564	0.07690081	0.08491908	0.060808565	0.12788862	0.1261456	0.1190965	0.15412788	0.0161663
a31	0.030247308	0.08526028	0.0652251	0.037225883	0.06732161	0.055740803	0.09285009	0.08901101	0.07783514	0.08371343	0.0879683	0.09638903	0.11496306	0.01624889
a17	0.011537641	0.05953325	0.043270756	0.01973171	0.051766515	0.02917053	0.075431876	0.07853191	0.052837923	0.1367072	0.13416266	0.12364212	0.16895337	0.01472256
a20	0.02516502	0.08053167	0.059912305	0.032534454	0.06576895	0.049081717	0.092252225	0.091805965	0.07907495	0.08906652	0.09295196	0.10105871	0.12576751	0.01502803
a21	0.039003864	0.094792075	0.077797376	0.044268	0.07747465	0.06313844	0.088281505	0.08104012	0.07275572	0.07388861	0.07797027	0.08682544	0.105289415	0.017474573
a31	0.04660503	0.097805046	0.08299725	0.055255383	0.08322286	0.06521116	0.08394471	0.07524921	0.06664194	0.076558284	0.07645341	0.07976706	0.09328089	0.01700774
a18	0.010148239	0.066542916	0.042223953	0.016395848	0.05370909	0.026059179	0.07995588	0.08354126	0.051730476	0.1455115	0.13683547	0.10992825	0.16263238	0.014785548
a46	0.02319755	0.08976902	0.06180121	0.028692689	0.0721303	0.049634587	0.094793186	0.08994257	0.07634184	0.08816551	0.09058225	0.09560471	0.12646803	0.012876545
a31	0.018724848	0.0847625	0.05244182	0.023021707	0.07196759	0.04208389	0.0997489	0.09420065	0.075227186	0.09532407	0.09761118	0.09847986	0.13491908	0.011486674
a38	0.0066848244	0.04382991	0.026214695	0.011118222	0.04234813	0.01575934	0.07737579	0.07735082	0.037488397	0.16326529	0.15958762	0.11702685	0.20886408	0.013085979
a3	0.011396372	0.063255355	0.03647316	0.015764438	0.057150654	0.02722703	0.0962604	0.101963736	0.07076434	0.11937831	0.12023541	0.10846082	0.15935728	0.012312685
a21	0.019363536	0.09237452	0.05463586	0.021603392	0.07235697	0.045865923	0.09688106	0.0932372	0.07710106	0.09617081	0.09697977	0.094631	0.12748134	0.011317561
a8	0.026799528	0.10611733	0.07369963	0.030865576	0.087705925	0.053566583	0.08933249	0.08138896	0.067566805	0.08830427	0.08520684	0.08271998	0.11483114	0.011894939
a28	0.01567755	0.06996297	0.038050305	0.017124394	0.05648572	0.028802903	0.112245806	0.093019575	0.055178385	0.12246731	0.12291217	0.089999095	0.16327614	0.014797776
a31	0.018449288	0.084520474	0.048798777	0.021173501	0.076287545	0.03675476	0.107541226	0.09436298	0.059935108	0.109321944	0.109637894	0.0901047	0.13139021	0.011721537
a28	0.0074896826	0.027882176	0.015566697	0.0089226505	0.020872014	0.011513003	0.082953885	0.07661992	0.030580644	0.19422221	0.1879939	0.07925723	0.22846691	0.027659055
a31	0.010932827	0.05791993	0.030351749	0.0134449955	0.039180256	0.023239562	0.11764428	0.097190365	0.050200768	0.14670938	0.14523178	0.0896814	0.1611971	0.017075634
a3	0.008856031	0.025901914	0.016131124	0.010598013	0.020118617	0.011744604	0.06398202	0.054449078	0.020955129	0.21834424	0.21455203	0.08333811	0.22595434	0.025074769
a30	0.0077977898	0.036131993	0.020991726	0.010923188	0.028183166	0.014914175	0.09487414	0.09225811	0.039280202	0.1808687	0.17622384	0.09503065	0.18499763	0.01752463
a35	0.007820819	0.042551763	0.02210814	0.009958888	0.0304882	0.01702079	0.11724863	0.102166966	0.043633282	0.16742492	0.16139193	0.090367906	0.17110616	0.016711613
a8	0.0108459545	0.07186219	0.034714676	0.012451857	0.051577013	0.025017943	0.11582219	0.09646854	0.049442753	0.13925545	0.13068846	0.08700462	0.15906204	0.015786294
a31	0.015968254	0.0595448	0.03382136	0.017346494	0.035538107	0.029674804	0.10184422	0.083445735	0.0555115	0.14317895	0.14441706	0.07946486	0.16709897	0.03314491
a0	0.013031412	0.026210986	0.017685428	0.012827107	0.018821359	0.015607391	0.06769319	0.067227304	0.034555703	0.18169749	0.18687084	0.07427122	0.22862087	0.054879706
a46	0.009888276	0.044942208	0.024099542	0.012034612	0.027528925	0.018920394	0.111309856	0.08881909	0.041708827	0.17494604	0.16872531	0.07784008	0.17397209	0.025264723
a20	0.0131891	0.03719105	0.024380561	0.01526097	0.02439936	0.020968856	0.08351262	0.082379624	0.046440993	0.16132173	0.16148986	0.08242379	0.19673693	0.050304584
a31	0.012729057	0.032904223	0.021730538	0.013625063	0.021786228	0.019516142	0.09057262	0.08153967	0.04099696	0.17795947	0.1754334	0.078111134	0.18905279	0.044042654
a46	0.024267476	0.03125589	0.023858264	0.020176766	0.021175116	0.02020638	0.037424903	0.047656048	0.03403504	0.15120867	0.15511763	0.09860526	0.24296065	0.09205189
a20	0.02256656	0.028717257	0.024998926	0.021859603	0.023685243	0.022902044	0.04331413	0.055730935	0.038018044	0.15461214	0.15874477	0.09633327	0.21738902	0.091128126
a31	0.027028777	0.030789573	0.026659215	0.024182975	0.024883138	0.024562718	0.037790585	0.0494236	0.0387143	0.14283326	0.14936334	0.097323045	0.22019112	0.10625436
a37	0.032822132	0.036383316	0.029523788	0.025818415	0.025074854	0.024607485	0.03250625	0.039255895	0.033205237	0.13554078	0.14511701	0.10670379	0.23283696	0.10060408
a31	0.039392043	0.040593002	0.035325877	0.032977227	0.03225582	0.032057177	0.035857357	0.040779434	0.039050814	0.12295583	0.12579815	0.10143799	0.19879729	0.12272203
a21	0.038286682	0.04198016	0.03425197	0.030449295	0.029417623	0.028872844	0.034468025	0.037351422	0.03295859	0.14030328	0.14833772	0.1013949	0.21503739	0.08689009
a31	0.049277116	0.049661346	0.04384135	0.04125069	0.04001868	0.03983939	0.041304212	0.04293662	0.042982545	0.11453454	0.11452077	0.09716442	0.16698346	0.115684904
