 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.04201569	0.051069792	0.05946546	0.114199266	0.105548404	0.10930755	0.1061051	0.116556026	0.17047325	0.12525944
a20	0.055363372	0.050396446	0.06380954	0.11610513	0.14425643	0.12916242	0.12410564	0.12908663	0.12868744	0.059026994
a31	0.05387183	0.06351889	0.07375065	0.13169886	0.15442091	0.13041747	0.11086121	0.117731944	0.09571871	0.06800952
a21	0.043888677	0.04241136	0.04662119	0.10222253	0.17310262	0.14474064	0.13783403	0.15319915	0.11807486	0.037904985
a31	0.05006048	0.050542675	0.057530317	0.13247663	0.15787926	0.14309852	0.12553592	0.13397995	0.104329914	0.044566337
a13	0.042890877	0.036288697	0.043030143	0.09453471	0.19175953	0.13769908	0.13544902	0.16701074	0.1273752	0.02396196
a31	0.04545065	0.037539665	0.045892816	0.11464247	0.18847416	0.15007581	0.12881368	0.14281578	0.11705674	0.029238218
a6	0.038295195	0.025486525	0.034187533	0.09336996	0.20140868	0.13761397	0.12825947	0.18818194	0.13804325	0.015153468
a46	0.038998857	0.025976134	0.036716897	0.09582869	0.21614511	0.14818864	0.13160749	0.15110138	0.13315795	0.022278883
a31	0.038980976	0.026386859	0.036995426	0.08910442	0.21694648	0.14025703	0.13109407	0.16263339	0.13623561	0.021365775
a46	0.026775803	0.01501279	0.021940004	0.0754388	0.19823816	0.1707739	0.13581045	0.20150898	0.14311671	0.011384425
a11	0.01979272	0.010581604	0.014939869	0.05585867	0.24609657	0.16065834	0.11924531	0.20744668	0.15703519	0.008345061
a37	0.021765985	0.012459614	0.017468335	0.062457554	0.2202745	0.16248418	0.1297921	0.21440187	0.15060504	0.008290818
a18	0.015468904	0.008793494	0.012125476	0.04457219	0.22743917	0.16727279	0.12654236	0.22766769	0.16290785	0.0072101303
a46	0.013659821	0.007672766	0.010550269	0.042835042	0.23589139	0.18597932	0.1269763	0.21090642	0.15717712	0.008351601
a31	0.012629836	0.0079159355	0.009666441	0.029911054	0.2970149	0.20016001	0.07262936	0.20138343	0.15704803	0.011641024
a20	0.010540442	0.008190677	0.009622448	0.020278055	0.241871	0.23957825	0.059432063	0.24939372	0.15223971	0.008853674
a35	0.0126645705	0.010373761	0.011258161	0.023652704	0.27101782	0.24636391	0.05185378	0.2362686	0.12684515	0.009701521
a6	0.0147	0.013898916	0.014782361	0.028153842	0.26862848	0.19359359	0.056147292	0.22075172	0.17120901	0.018134706
a13	0.01170662	0.00989946	0.010899913	0.02947704	0.2919626	0.19970788	0.061698567	0.18807052	0.1745476	0.022029825
a28	0.011601012	0.010005233	0.01160949	0.036198925	0.2749832	0.21123031	0.053072713	0.18486586	0.18417138	0.02226197
a31	0.0132604	0.012733233	0.014357607	0.04304447	0.2547172	0.20382051	0.059016358	0.17772937	0.18937689	0.03194392
a10	0.04307627	0.045806896	0.046846863	0.05415675	0.13644044	0.11996776	0.07900929	0.21136771	0.20371142	0.059616607
a24	0.03176732	0.035448126	0.037231226	0.04493434	0.17006113	0.13834447	0.07077189	0.19992612	0.21822737	0.053288005
a31	0.032971133	0.036892425	0.038515415	0.04507185	0.13926302	0.12850161	0.08054094	0.198614	0.23345944	0.0661701
</S>	0.05391096	0.054951	0.05529435	0.058556847	0.101750255	0.11777908	0.09048023	0.21778826	0.18570971	0.06377929
