 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.054443985	0.058006175	0.13078591	0.15468079	0.23599607	0.27369913	0.09238792
a35	0.089031085	0.025578493	0.16946483	0.0985662	0.28324676	0.29996336	0.034149278
a20	0.07780645	0.027980942	0.15309855	0.1383084	0.2905635	0.27762708	0.034615055
a31	0.05834484	0.008656776	0.116256855	0.050726354	0.32570094	0.41949493	0.020819334
a20	0.06877293	0.010231092	0.08562024	0.022119183	0.31876498	0.4733097	0.021181809
a31	0.06678296	0.012447851	0.06621308	0.021339884	0.31802258	0.4917408	0.023452872
a20	0.08280012	0.020902742	0.07549357	0.032387402	0.28372636	0.46063155	0.044058297
a13	0.09472037	0.043734174	0.08228871	0.056665752	0.24911219	0.3969385	0.07654023
a24	0.053562537	0.032180414	0.052716237	0.057006218	0.27312592	0.46541032	0.065998405
a46	0.04287352	0.03031206	0.050133392	0.063227914	0.297229	0.4566367	0.059587374
</S>	0.060309835	0.06796235	0.08172632	0.088817984	0.25092557	0.36587304	0.08438494
