 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.02582323	0.020263772	0.036845293	0.032760024	0.05654384	0.075898714	0.08289967	0.10225045	0.14020549	0.06112539	0.13614693	0.1601846	0.06905256
a31	0.08048132	0.04268809	0.073130816	0.043438334	0.09073777	0.093815595	0.09337945	0.09220268	0.09050467	0.081606	0.09329288	0.087479115	0.0372433
a37	0.05286893	0.033862717	0.04928353	0.024777634	0.06019519	0.07589181	0.09067191	0.13979192	0.1347225	0.029616002	0.15140674	0.13493308	0.02197801
a31	0.060093686	0.038333572	0.05941363	0.02964381	0.08179279	0.09903257	0.10615883	0.11701636	0.10615575	0.05637177	0.11688744	0.101279825	0.027819892
a7	0.06279882	0.03523217	0.057059128	0.020069696	0.06379797	0.07831446	0.08533722	0.13496488	0.12522255	0.02259066	0.1668679	0.13176708	0.015977463
a31	0.065333925	0.032231003	0.056964826	0.016368454	0.06891655	0.086809404	0.09824224	0.14200899	0.12527691	0.024315603	0.1528981	0.11479627	0.015837798
a21	0.076052375	0.029581593	0.054691233	0.0109329885	0.06513893	0.08992358	0.097355865	0.14297661	0.11295336	0.013186676	0.19665834	0.1020633	0.00848512
a31	0.06557235	0.019706028	0.03810369	0.0084189605	0.055006914	0.084833935	0.09408604	0.16821112	0.11946261	0.012312116	0.22555037	0.09937303	0.009362884
a24	0.08010617	0.021128291	0.04284686	0.009994301	0.05844919	0.088888355	0.09414802	0.16817462	0.10792127	0.014740119	0.21980403	0.08425042	0.009548316
a20	0.07383143	0.018837828	0.03797049	0.009720653	0.053668927	0.08368708	0.08928636	0.17174481	0.10905991	0.0145384595	0.24012265	0.08744053	0.010090808
a31	0.056256108	0.014693934	0.029795352	0.008010345	0.04542567	0.0836824	0.09152523	0.18627898	0.11691518	0.0121115465	0.24845824	0.0941202	0.012726827
a39	0.06849131	0.018896466	0.03734251	0.013476629	0.049008492	0.08400444	0.08567207	0.17845145	0.10111034	0.020815551	0.24217626	0.08430666	0.016247813
a3	0.0617551	0.02165198	0.038804278	0.0155249	0.047621656	0.08235337	0.081542335	0.17501462	0.099636756	0.02154208	0.25573346	0.08040814	0.01841139
a11	0.049859937	0.017588804	0.032901768	0.012728409	0.038946945	0.07513892	0.076273635	0.18729164	0.10809106	0.017549582	0.25880867	0.10189995	0.02292072
a37	0.04329732	0.01210188	0.027664082	0.008524681	0.03924881	0.08558602	0.09138362	0.19382949	0.121213906	0.014850431	0.22474666	0.113864824	0.023688242
a17	0.04410239	0.010855819	0.027070351	0.007081978	0.042577732	0.0961371	0.1031583	0.1877774	0.122015245	0.014203992	0.21174812	0.1116649	0.021606635
a28	0.03955342	0.011252539	0.02732074	0.008846905	0.041608382	0.097305804	0.0999923	0.18084681	0.12259134	0.019692194	0.20964746	0.109970585	0.03137156
a31	0.041014336	0.01422148	0.031004464	0.011951821	0.041049186	0.08784022	0.08999773	0.1727446	0.12009627	0.023525024	0.20049965	0.123525366	0.042529877
a28	0.037480615	0.030624047	0.041987896	0.043294717	0.043010265	0.057698432	0.051086646	0.091659755	0.10620434	0.056509625	0.2053499	0.1547334	0.08036029
a31	0.047632016	0.03420573	0.048198212	0.037231963	0.043122403	0.054139975	0.05110837	0.10306081	0.097323775	0.044276852	0.20391853	0.1631102	0.0726712
a16	0.051619396	0.048234247	0.05887513	0.068075836	0.06020396	0.06674706	0.061352994	0.071256995	0.093652055	0.08094484	0.11607119	0.12408332	0.09888306
a31	0.06387286	0.05653215	0.06552481	0.060205624	0.061598264	0.06680626	0.06432163	0.08183616	0.08169889	0.0655541	0.11976603	0.12975973	0.08252348
a0	0.052275423	0.05124786	0.06068282	0.07503176	0.06405454	0.0679781	0.06390004	0.06719194	0.09377967	0.087503545	0.09311577	0.11814614	0.10509233
a18	0.059229694	0.05754973	0.06298458	0.06963378	0.06379528	0.0664409	0.064121254	0.0684366	0.08683969	0.079506345	0.0896862	0.12904955	0.102726385
a31	0.042441856	0.041951854	0.055539094	0.070649624	0.059914354	0.06352357	0.060093097	0.0716398	0.0984358	0.0794536	0.13343436	0.12596138	0.096961625
a8	0.045823794	0.04611276	0.06573738	0.082258776	0.071361676	0.075017	0.07056211	0.07271613	0.0922775	0.089159876	0.093799055	0.09985949	0.09531446
a31	0.047803737	0.047816705	0.0629146	0.08099207	0.06815762	0.07154761	0.06714672	0.0688158	0.0942187	0.09066127	0.09224347	0.1066933	0.100988425
</S>	0.04686109	0.047170762	0.06445497	0.08269584	0.07036056	0.073792756	0.069352426	0.07035793	0.093258284	0.09089609	0.08983016	0.10226379	0.09870532
