 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.037261654	0.027859755	0.053832058	0.048521478	0.118741326	0.082315184	0.098765165	0.11529192	0.1462219	0.16749083	0.10369874
a14	0.06194901	0.042868827	0.045762654	0.06706516	0.130887	0.029546177	0.15262376	0.13705173	0.14361951	0.14077017	0.047856018
a11	0.084387705	0.040332332	0.0623011	0.07034429	0.12297884	0.043180626	0.15815772	0.14390306	0.13179383	0.096380085	0.046240367
a31	0.07986998	0.043351498	0.061623022	0.07559642	0.13159324	0.029304223	0.15177065	0.14690654	0.1440431	0.10681838	0.029122878
a46	0.06360146	0.03191922	0.02458191	0.04259586	0.09278306	0.0065450906	0.2309623	0.18787412	0.17230956	0.12342577	0.023401726
a33	0.051714186	0.033074893	0.022934096	0.047152154	0.10844425	0.009031997	0.2432185	0.15654105	0.16107349	0.14357114	0.023244325
a23	0.036287528	0.021842944	0.016820343	0.032149866	0.12781113	0.010878161	0.23232059	0.16662857	0.18945967	0.14547068	0.020330612
a31	0.045065567	0.026576146	0.023050923	0.044766817	0.14587077	0.014132388	0.20444615	0.15259445	0.1735123	0.14897884	0.021005666
a21	0.026299704	0.015933795	0.008588984	0.017892037	0.08165745	0.0038652779	0.32931262	0.19104077	0.21332307	0.09979909	0.0122871585
a24	0.03536897	0.01905825	0.012020867	0.025088567	0.09991969	0.0048213783	0.30495745	0.17383665	0.19266014	0.118498206	0.013769824
a46	0.04003311	0.017722204	0.012495827	0.025679605	0.12831733	0.00604991	0.29475877	0.16375418	0.18354902	0.1119028	0.015737202
a20	0.030135058	0.016588049	0.01483186	0.02532813	0.13340367	0.0104516195	0.25511408	0.15393153	0.19115467	0.15255848	0.016502872
a31	0.03987507	0.019468889	0.01819937	0.032887064	0.14970712	0.009885948	0.24925244	0.14737149	0.17974937	0.13876264	0.014840568
a7	0.012893231	0.0074701095	0.0063254647	0.00819242	0.06295943	0.005329403	0.37564343	0.18553497	0.23920546	0.08157577	0.014870222
a10	0.017051438	0.010434124	0.007839744	0.010639946	0.07044829	0.004902659	0.3845663	0.18676077	0.2247735	0.07041024	0.012172988
a31	0.018679244	0.008616565	0.007562625	0.010349724	0.09726162	0.006472279	0.3615915	0.1783178	0.2065094	0.08973012	0.014909157
a0	0.010911092	0.007193594	0.006501378	0.0076836133	0.04895274	0.0058482494	0.39237577	0.18936528	0.25521702	0.063510165	0.012441069
a31	0.010822352	0.008159647	0.0072496976	0.007999474	0.038978025	0.0062399167	0.42953837	0.19494136	0.23353025	0.048991505	0.013549437
a37	0.011308347	0.009286428	0.008465265	0.009270782	0.03861092	0.00801265	0.4084031	0.18708679	0.27033952	0.038590018	0.010626193
a20	0.011512994	0.009901274	0.009606478	0.009949003	0.025220307	0.010169597	0.48778605	0.16887698	0.21970312	0.033602804	0.013671327
a37	0.009389492	0.0077636866	0.0078599015	0.0079699755	0.025112627	0.008865457	0.47776917	0.17577785	0.21635793	0.045926053	0.017207913
a13	0.00875967	0.006817636	0.007284642	0.007332904	0.0322203	0.009296898	0.441699	0.17896831	0.2250792	0.06048746	0.022053964
a39	0.00955802	0.0064522973	0.007735559	0.0076119383	0.052786045	0.010213814	0.3878668	0.1813119	0.24533424	0.06700971	0.024119703
a17	0.010591519	0.0065058833	0.008319404	0.008170817	0.06414908	0.011402334	0.37298042	0.18066217	0.24473748	0.067737184	0.024743693
a28	0.011415934	0.007475907	0.010241204	0.009683535	0.06527191	0.013303626	0.3633091	0.17549326	0.25413507	0.06256908	0.027101368
a31	0.013462565	0.009231997	0.0126115475	0.011716315	0.06254942	0.016902639	0.36085567	0.16619286	0.24546914	0.06714491	0.033862915
a0	0.012504761	0.016687702	0.020711064	0.019019732	0.029286487	0.024177488	0.47490048	0.12714374	0.17713796	0.057225876	0.041204605
a13	0.014897233	0.016067788	0.019145139	0.0175233	0.02761825	0.026346175	0.47196	0.119060405	0.17932796	0.06347773	0.044575967
a31	0.012992156	0.01724708	0.021514723	0.01973884	0.030217186	0.026178846	0.46732962	0.12079417	0.16607109	0.06513141	0.052784987
a37	0.023252992	0.034004264	0.039712247	0.037519675	0.04503598	0.043181628	0.34415388	0.13384256	0.19123672	0.057904862	0.050155163
a8	0.037549112	0.051471975	0.063537546	0.05840814	0.0680608	0.07441083	0.18866861	0.11430051	0.17368871	0.08854063	0.081363186
</S>	0.032707993	0.04589387	0.049303178	0.0480737	0.054469902	0.05064735	0.23220608	0.15438339	0.20286435	0.06824924	0.061200924
