 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.04246259	0.100006975	0.10311725	0.112675905	0.044418003	0.118377306	0.103689335	0.12974778	0.15785272	0.08765209
a20	0.06631062	0.16389787	0.10572076	0.12705615	0.010767951	0.13194686	0.0928271	0.12780009	0.13213965	0.041532878
a31	0.07543277	0.16598715	0.12826434	0.1009619	0.017572185	0.16007157	0.095006876	0.106449984	0.10108149	0.0491717
a28	0.05417429	0.18502164	0.11918757	0.07814543	0.00575728	0.18207304	0.10781347	0.1257248	0.11747587	0.024626592
a37	0.06252914	0.18277231	0.123698734	0.103972584	0.009792102	0.17167038	0.09207935	0.11148553	0.10892447	0.03307538
a24	0.07657516	0.17602105	0.12465617	0.10478071	0.0138496505	0.1666607	0.09108886	0.10859519	0.105438076	0.032334473
a31	0.089044474	0.17960013	0.11177763	0.10575336	0.019001914	0.16178866	0.08542765	0.10655504	0.10619351	0.034857698
a20	0.050431263	0.20801188	0.108056195	0.092312984	0.0043268134	0.18879482	0.08723023	0.12100343	0.12417558	0.015656741
a1	0.05831736	0.20638403	0.10191945	0.11698435	0.0065264236	0.16004491	0.08490333	0.120509505	0.12567478	0.018735873
a31	0.05418274	0.20629887	0.09769589	0.13194485	0.0065561966	0.14381088	0.08151863	0.1247441	0.13823676	0.015011175
a28	0.032171816	0.24028547	0.081507504	0.089324936	0.0036464515	0.18092966	0.08260555	0.13000415	0.14924854	0.010275977
a24	0.0417126	0.22209288	0.09390514	0.116092965	0.0044600577	0.15356645	0.08228796	0.12844203	0.14591739	0.011522409
a28	0.045392547	0.2175633	0.09626682	0.13269003	0.0047054314	0.14192276	0.08296035	0.12056115	0.14669877	0.011238885
a24	0.05261648	0.21475716	0.095634	0.13360603	0.0068505076	0.14536269	0.0784487	0.12020892	0.14078225	0.011733262
a46	0.05413861	0.21715374	0.09704072	0.12727489	0.0066665867	0.16276275	0.075898625	0.11378019	0.13470426	0.010579645
a14	0.03522988	0.223469	0.09698875	0.13909233	0.0066556167	0.1497172	0.06885646	0.11989017	0.1490088	0.011091776
a31	0.03172612	0.23332255	0.0983149	0.13638084	0.005034517	0.15673745	0.06702771	0.11199235	0.15003873	0.009424851
a11	0.009070167	0.2591579	0.09635454	0.09826328	0.0059540775	0.22785294	0.042551123	0.085731775	0.16492493	0.010139218
a31	0.013409546	0.2578544	0.09697509	0.11160835	0.0045678485	0.20622978	0.04952127	0.09235279	0.1578967	0.009584229
a47	0.007979106	0.26935896	0.07447973	0.076365754	0.007327519	0.27425447	0.042482767	0.075598575	0.16134694	0.0108061815
a31	0.016118547	0.20874788	0.075996965	0.08270058	0.007258382	0.21739748	0.07298681	0.10795863	0.19821733	0.012617349
a24	0.009027989	0.26529583	0.06381627	0.0793933	0.0051172515	0.24626365	0.05316897	0.092147164	0.17816536	0.007604194
a1	0.009418646	0.22260973	0.064933635	0.059755806	0.0059822206	0.34702224	0.055463146	0.082854465	0.1446834	0.007276775
a20	0.010461122	0.2494215	0.05597409	0.05799568	0.012642686	0.33625346	0.050714724	0.06855369	0.1417113	0.016271753
a31	0.0083135795	0.2607437	0.066432044	0.06464229	0.011372118	0.32318544	0.049326967	0.067129016	0.13175532	0.017099509
a20	0.010438261	0.20314011	0.046443153	0.051638052	0.016048102	0.4042706	0.050461486	0.06729328	0.13690282	0.013364206
a37	0.017940039	0.15191676	0.038691834	0.035199996	0.031155696	0.49618337	0.055810556	0.060070835	0.08851131	0.024519635
a24	0.015205184	0.16139781	0.041907046	0.034038916	0.028046057	0.43542442	0.06126061	0.07444168	0.11618885	0.032089397
a29	0.01421843	0.17786469	0.04912982	0.035979375	0.024586538	0.40581915	0.0644082	0.07663672	0.12013477	0.0312223
a20	0.01250775	0.17136878	0.060849734	0.04520033	0.020694766	0.36922696	0.0693301	0.08792943	0.12337289	0.039519183
a10	0.015412787	0.15481398	0.058725733	0.041962806	0.023164421	0.36223602	0.07976413	0.096539244	0.12723584	0.04014503
a31	0.020698814	0.13554007	0.055918276	0.037662227	0.024544265	0.3939012	0.084268175	0.09577507	0.107605904	0.04408606
a17	0.024468435	0.1437676	0.05111919	0.045731418	0.035941094	0.33678436	0.093363225	0.10277772	0.11878062	0.047266338
a20	0.03789674	0.12227707	0.051920623	0.04937417	0.04920014	0.31805584	0.09535463	0.10273657	0.10582222	0.06736197
a28	0.034961622	0.13222559	0.05104724	0.04354503	0.040488705	0.35061693	0.09324148	0.09612417	0.099894986	0.05785429
a0	0.036735337	0.13383202	0.05156291	0.04536892	0.04210433	0.34095776	0.094645634	0.09688121	0.100451924	0.0574599
a18	0.036330853	0.13358948	0.051147208	0.044917453	0.042309575	0.33653438	0.095120765	0.09813569	0.10127691	0.060637634
a33	0.034002062	0.13550782	0.05143331	0.042612433	0.039069716	0.34704393	0.09461621	0.09732506	0.101335995	0.057053432
a20	0.0348078	0.11665947	0.063717775	0.06366123	0.049038865	0.28899384	0.10238228	0.107920475	0.117507696	0.055310573
a31	0.04087725	0.10360002	0.056446597	0.055557698	0.05627191	0.23947133	0.111729585	0.122592784	0.12561078	0.08784209
a8	0.041801203	0.12106268	0.055990536	0.05250612	0.045965184	0.2959468	0.1073843	0.10691215	0.1103846	0.062046405
a23	0.040548064	0.10805069	0.05804063	0.055497207	0.049120132	0.28698787	0.10671932	0.10939252	0.111749075	0.073894486
</S>	0.035503767	0.11181036	0.057484385	0.054313164	0.046988867	0.27657118	0.10863302	0.11435576	0.119943276	0.07439627
