 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.02194814	0.02311072	0.028631654	0.061467744	0.041874774	0.016275605	0.058382563	0.05754224	0.060512282	0.05773987	0.039412882	0.044366572	0.050715722	0.04999598	0.058666077	0.04928612	0.06514909	0.070615426	0.10214861	0.042157967
a31	0.019999316	0.0067305793	0.028390864	0.054384828	0.049853597	0.008348776	0.048290618	0.04275185	0.06287138	0.065595016	0.06619342	0.067128375	0.063954726	0.062412392	0.06709811	0.06765916	0.061866745	0.065169156	0.06736953	0.023931528
a20	0.017852409	0.0061457246	0.013973493	0.044588033	0.029964231	0.0035570362	0.041393477	0.03417736	0.07171564	0.07884596	0.048383467	0.057036053	0.06268389	0.061490633	0.08805205	0.060986686	0.08608144	0.08849906	0.090176165	0.014397163
a11	0.019400008	0.0064495737	0.01809462	0.061513193	0.04103386	0.0045160567	0.05383855	0.042569827	0.07414181	0.073529474	0.054212805	0.06201483	0.063684806	0.06317283	0.0714477	0.06413019	0.07188243	0.069597796	0.06927241	0.015497207
a29	0.020285917	0.0049994285	0.019405376	0.06345888	0.044971522	0.00440288	0.053825017	0.042253662	0.07523524	0.07347987	0.059826873	0.066513084	0.06268675	0.061194327	0.0690106	0.06523462	0.069707215	0.06567768	0.064396024	0.013434986
a31	0.021877402	0.0054408875	0.022430327	0.06154669	0.047028866	0.0052019907	0.052547373	0.042402316	0.07161966	0.07086211	0.062052477	0.06658468	0.06341711	0.061998297	0.0681275	0.0658526	0.06727398	0.06539982	0.06485102	0.013484918
a0	0.015717935	0.003183103	0.0075139054	0.036458984	0.029563487	0.002592963	0.03423992	0.028491138	0.07436322	0.08494662	0.059400212	0.06923751	0.059916224	0.050227102	0.09776925	0.06024626	0.097218454	0.09114854	0.08442728	0.013337926
a39	0.022769295	0.0051407395	0.021847142	0.05725468	0.044332113	0.00434712	0.050453205	0.04245395	0.06703939	0.069406554	0.061328165	0.064878136	0.06604708	0.065052666	0.070734285	0.06775585	0.06693128	0.06911416	0.070314735	0.012799448
a31	0.023049762	0.0052826996	0.027113484	0.05657464	0.049598157	0.005564189	0.049333725	0.042746566	0.06546248	0.06765368	0.06680106	0.06805975	0.06488393	0.06300173	0.06829909	0.068238094	0.06357283	0.06574957	0.06691524	0.012099378
a37	0.014229896	0.0031182675	0.0064514363	0.030202992	0.027228996	0.002745561	0.030294143	0.025925301	0.07301133	0.08556635	0.06933672	0.08301396	0.059925772	0.045189045	0.09542019	0.063477375	0.098578125	0.08955434	0.0844002	0.012330012
a31	0.019168941	0.0029996454	0.015051185	0.0524813	0.037650533	0.0026701863	0.04696792	0.0402529	0.06941695	0.07447083	0.059705164	0.06541075	0.0674285	0.0655386	0.07797417	0.07055714	0.070533484	0.074484415	0.07679298	0.010444408
a20	0.014966833	0.0029091893	0.0060188654	0.030171761	0.028010195	0.0026442017	0.030799394	0.025940126	0.06807178	0.07874294	0.06970761	0.08208443	0.062443774	0.04918772	0.089402385	0.0671139	0.096758135	0.09304684	0.09215985	0.009820032
a17	0.017210448	0.0026148006	0.01171571	0.046820804	0.033251423	0.002309322	0.0438146	0.03794954	0.07005398	0.077977166	0.056653272	0.0628054	0.0659062	0.06396654	0.08549295	0.06935162	0.07576432	0.0813749	0.0852915	0.009675532
a28	0.019772563	0.0031818687	0.017199418	0.05275189	0.040309373	0.0030169135	0.047461595	0.0418939	0.067177445	0.07207632	0.06530718	0.06924897	0.067068495	0.06448707	0.0750518	0.07257344	0.06637871	0.070850864	0.07383645	0.010355741
a31	0.019076282	0.0026540915	0.015510539	0.052086115	0.040733308	0.0028200818	0.04701588	0.04141273	0.06771656	0.07259738	0.06769002	0.071218535	0.067319326	0.06406868	0.075270504	0.07362548	0.06617304	0.07032229	0.07295342	0.009735774
a16	0.011679847	0.0027512517	0.004884108	0.025845444	0.02413997	0.0026077696	0.028132193	0.023790013	0.07006248	0.08283126	0.07447724	0.08583181	0.061651982	0.046245582	0.09579525	0.06846129	0.09869311	0.092997946	0.08941457	0.009706942
a8	0.01701635	0.0026918885	0.011986828	0.04670822	0.0334187	0.0025845643	0.044744708	0.03909772	0.06887173	0.076172344	0.061574295	0.067523	0.06742581	0.06487898	0.082316056	0.07398296	0.07097952	0.07718118	0.082230836	0.00861429
a31	0.009501442	0.0023919859	0.0063851853	0.029617978	0.021214467	0.0023195627	0.034702476	0.02924063	0.07071167	0.08149917	0.06908749	0.07635174	0.06774492	0.06091154	0.09566856	0.0824174	0.078327246	0.08456151	0.09029918	0.007045835
a0	0.009917284	0.0029508339	0.004512817	0.019647487	0.018669378	0.0028351112	0.024093993	0.019945638	0.06445279	0.077882595	0.077066325	0.09091674	0.060619667	0.04520156	0.09869915	0.07263829	0.102235585	0.09968283	0.099937156	0.008094852
a31	0.013087771	0.0021013722	0.0077902186	0.039421998	0.028383398	0.0021133376	0.041222055	0.035593037	0.06946058	0.079421595	0.06395844	0.07032977	0.06661045	0.06262934	0.08985163	0.07730705	0.07443051	0.08101066	0.087775685	0.0075010634
a24	0.010680024	0.0033213047	0.004831962	0.019974403	0.019670421	0.0032107793	0.024178356	0.02012883	0.06622962	0.08035017	0.081773676	0.099192284	0.062920265	0.04526445	0.09579678	0.07558365	0.095518656	0.09089679	0.092747875	0.007729736
a46	0.01582938	0.0023347898	0.0096746525	0.041793868	0.030787488	0.0022610596	0.041177757	0.03584183	0.069444634	0.07935682	0.058277592	0.063666806	0.064352944	0.06172594	0.09049817	0.06989936	0.07854592	0.08521748	0.090684585	0.008628865
