 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.040617373	0.05844413	0.08197096	0.08150592	0.10701684	0.04446387	0.17389703	0.33066267	0.081421204
a31	0.067420185	0.13000466	0.1408043	0.1380749	0.13301547	0.060925193	0.14786896	0.14829205	0.033594325
a46	0.06011101	0.09776413	0.1288879	0.1234985	0.14989291	0.059348553	0.1496032	0.21327129	0.017622449
a31	0.06260019	0.10609339	0.1347806	0.12878446	0.15253307	0.056967784	0.15246059	0.18436213	0.021417832
a24	0.0723176	0.122345276	0.14105414	0.1217245	0.13291955	0.06517395	0.13097726	0.19935201	0.014135784
a31	0.0769118	0.11864147	0.13773736	0.12049764	0.14176525	0.06536553	0.14110808	0.17787199	0.0201009
a37	0.07376481	0.14248613	0.16772866	0.12920848	0.13196488	0.05774974	0.13096142	0.15731621	0.008819731
a31	0.067768455	0.14753002	0.17175387	0.13078319	0.12998176	0.04704988	0.13344488	0.16344826	0.008239675
a18	0.06429556	0.15099777	0.18832885	0.13273174	0.13276182	0.044467874	0.13272193	0.14398552	0.009708917
a31	0.055214163	0.15272583	0.19275662	0.13585351	0.12930878	0.041006155	0.1383889	0.14563964	0.009106365
a41	0.052503943	0.16464134	0.20951416	0.13245192	0.12149711	0.038784306	0.1287927	0.13863894	0.013175565
a31	0.048638005	0.16310701	0.21650209	0.13246581	0.11815064	0.040232636	0.13434038	0.13423307	0.0123302825
a21	0.041798983	0.17310403	0.23234355	0.12502278	0.10267226	0.038670033	0.124309056	0.14158015	0.020499114
a31	0.048288282	0.1639435	0.2338162	0.121350996	0.10352573	0.047208894	0.12734243	0.13738929	0.017134633
a14	0.038469654	0.16562438	0.24289213	0.11022632	0.08797911	0.04307069	0.11942721	0.15894996	0.033360537
a31	0.04929406	0.16358437	0.23993011	0.10850272	0.09015958	0.058815017	0.12005735	0.14356977	0.026087064
a24	0.044287406	0.12951337	0.19949287	0.0899635	0.08075177	0.059281155	0.122035086	0.2121723	0.062502526
a31	0.052217137	0.12699376	0.1890686	0.10100891	0.092903286	0.07497517	0.138739	0.17863627	0.04545788
a10	0.056290586	0.08865124	0.11815915	0.07723033	0.08021371	0.076818384	0.124656655	0.26812115	0.10985877
a7	0.061240096	0.088902056	0.11100014	0.082806386	0.08798522	0.07822214	0.12497886	0.2532505	0.11161463
a20	0.06410381	0.07827763	0.09433352	0.082823284	0.09039551	0.07431112	0.11804328	0.2621142	0.13559766
a31	0.06371186	0.07394629	0.089808665	0.08134948	0.09101008	0.070718005	0.12309152	0.26514915	0.141215
a8	0.07596769	0.07630932	0.079516664	0.07729687	0.08141617	0.08830519	0.14368416	0.20659907	0.1709048
a31	0.07705663	0.07761776	0.08113444	0.08134491	0.08731946	0.08400889	0.12758863	0.20890546	0.17502388
a33	0.080322586	0.077189095	0.077747494	0.0780106	0.08114255	0.094459906	0.14706108	0.18585885	0.1782078
a7	0.07897325	0.075759955	0.0772699	0.07830456	0.083799176	0.09363607	0.14722717	0.19107433	0.17395557
a31	0.08045201	0.07601934	0.076648615	0.07760147	0.08209391	0.09718261	0.14983448	0.18473193	0.17543568
a23	0.08357472	0.07405862	0.07356391	0.07624817	0.0830213	0.10978821	0.15668213	0.17400885	0.16905406
</S>	0.08245122	0.07473716	0.074409835	0.076725304	0.08251467	0.10537925	0.15492627	0.1767747	0.17208165
