 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.028643921	0.023222232	0.054464508	0.048342902	0.06753792	0.07458852	0.089756	0.11037314	0.11643505	0.10801432	0.055565428	0.09919577	0.086129956	0.0377303
a31	0.07505658	0.0511557	0.080996245	0.08846749	0.07732103	0.084694155	0.07120357	0.06311643	0.10042887	0.10277813	0.04355646	0.066247515	0.06760356	0.027374355
a27	0.040946458	0.027525907	0.06678908	0.060384836	0.08060522	0.106192864	0.094796196	0.08224632	0.14040942	0.1364796	0.018499833	0.07471091	0.055510394	0.014903001
a17	0.05649521	0.04215651	0.097390205	0.081801064	0.08345789	0.09157777	0.08283836	0.06121075	0.12058078	0.106534995	0.025245046	0.07260881	0.06158331	0.016519375
a31	0.06400355	0.045740556	0.10347309	0.08588799	0.08198398	0.091377005	0.08190503	0.062417224	0.1277696	0.11169222	0.018366132	0.064994626	0.04631477	0.014074226
a24	0.04374189	0.027482383	0.06673392	0.059164867	0.0711765	0.10263582	0.10172619	0.08638958	0.16480447	0.14955646	0.01420327	0.05843445	0.040525116	0.013425084
a29	0.06733485	0.052850123	0.08884128	0.087972224	0.08611351	0.09131221	0.080569185	0.059931055	0.09936925	0.09782968	0.029894022	0.07070051	0.06892492	0.018357143
a38	0.075768024	0.057134286	0.09268758	0.09029271	0.08383673	0.0902986	0.07805515	0.06082062	0.10771397	0.101595215	0.022777613	0.06662761	0.056891493	0.015500399
a31	0.06893873	0.0500865	0.097664654	0.08815537	0.08250368	0.090787925	0.07913859	0.06233256	0.12019406	0.10776073	0.019550152	0.06665815	0.05204772	0.014181151
a37	0.046104472	0.023027806	0.06688515	0.06305099	0.07381264	0.10567548	0.10244081	0.09023532	0.17314218	0.1591219	0.01513636	0.04168552	0.028718699	0.010962612
a28	0.062183253	0.04083541	0.08560154	0.089208595	0.08623587	0.09720379	0.08228711	0.07238999	0.118073955	0.11862895	0.019834531	0.06667233	0.048715476	0.012129246
a39	0.072170556	0.045227688	0.084673546	0.09308346	0.08386592	0.093271	0.07964296	0.0722301	0.116376996	0.11815463	0.019500008	0.06434832	0.046007022	0.011447871
a18	0.0830153	0.05632428	0.087941654	0.09316726	0.08119337	0.08970806	0.07614065	0.0674452	0.11441504	0.111692116	0.018949423	0.062494196	0.045234323	0.01227914
a46	0.08139687	0.058298767	0.09160599	0.09117678	0.080953605	0.08880342	0.07552889	0.062872514	0.11282421	0.10572209	0.020460505	0.064511485	0.052331973	0.013512883
a31	0.059516825	0.034125645	0.081431456	0.08871529	0.08695303	0.09950989	0.08593948	0.0783037	0.12712514	0.12868722	0.01813844	0.060861517	0.04050607	0.010186299
a13	0.028469617	0.011567443	0.049704563	0.055498026	0.08219226	0.11340109	0.115865715	0.1081032	0.16699763	0.1830464	0.0140356645	0.034694012	0.026819466	0.0096049765
a39	0.05161975	0.026765142	0.065482	0.08020492	0.08494605	0.10140928	0.092467576	0.088333964	0.13369355	0.14291427	0.016449265	0.063267276	0.04311413	0.009332918
a31	0.0611839	0.03328942	0.07070631	0.08511608	0.08505816	0.09667155	0.08923604	0.08610873	0.1279915	0.13839242	0.015949676	0.06259966	0.038585935	0.0091106715
a13	0.01914695	0.008623043	0.03267768	0.035206977	0.060902145	0.110474214	0.12715998	0.11767215	0.19678046	0.20990987	0.011636749	0.035013676	0.025302654	0.009493544
a11	0.03692805	0.019823095	0.053521562	0.0635262	0.08118243	0.108423896	0.10500397	0.101448014	0.14796178	0.16371356	0.01293085	0.060209215	0.036065027	0.009262331
a28	0.042944036	0.022187484	0.060908154	0.07249607	0.08527246	0.10529398	0.10084852	0.097514905	0.14463603	0.1574735	0.0130451135	0.05640307	0.03214033	0.008836363
a24	0.035056207	0.017804293	0.053014472	0.061055087	0.07987048	0.10988098	0.107041135	0.102733076	0.15975401	0.16939971	0.012318624	0.05268497	0.030317511	0.009069419
a18	0.044579197	0.022331744	0.06470658	0.0744751	0.085069895	0.10449946	0.09825528	0.09371639	0.15023425	0.15494272	0.013247144	0.054369546	0.030987749	0.008584923
a31	0.05264504	0.026706258	0.0728595	0.081170626	0.083476484	0.098986454	0.091445826	0.086612	0.14812052	0.14545359	0.014114254	0.057253886	0.03277276	0.008382826
a13	0.012388073	0.006066308	0.02270066	0.022599254	0.040655028	0.09771547	0.13740152	0.11789815	0.2268649	0.24037294	0.01128674	0.03109885	0.022965059	0.0099870805
a39	0.02538237	0.014287107	0.040157504	0.042119298	0.06601207	0.11464981	0.12444965	0.11803458	0.17161976	0.19521727	0.01069442	0.04342695	0.024224246	0.009725014
a31	0.02695974	0.013683868	0.047156412	0.050044496	0.07436168	0.113631666	0.12047966	0.114581324	0.16920564	0.1878047	0.010907159	0.0382915	0.023654124	0.009238071
a39	0.008814404	0.0053301635	0.015745858	0.015083198	0.02638086	0.07864821	0.15137494	0.119620115	0.24358767	0.2661314	0.010826509	0.027316846	0.020245597	0.010894212
a17	0.019162219	0.0109277675	0.033048593	0.032070592	0.0535905	0.11107805	0.1409074	0.12737454	0.18504366	0.21695952	0.010054216	0.030497395	0.019186229	0.010099294
a31	0.018449064	0.009829121	0.03614849	0.03513451	0.058177326	0.11356209	0.13964859	0.12742028	0.18093334	0.2105735	0.010947307	0.02922247	0.019681867	0.010272057
a39	0.0077600833	0.0053362544	0.013184472	0.012987739	0.021929748	0.06442277	0.15745404	0.11589387	0.2551471	0.2748625	0.011828422	0.026586482	0.020192573	0.012413901
a31	0.01584588	0.009199872	0.027676	0.026496684	0.04444634	0.09911201	0.15110433	0.12656486	0.20192716	0.23393871	0.010271076	0.025002342	0.0175768	0.010837857
