 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.046769176	0.024909174	0.030496577	0.045985676	0.023770822	0.044738878	0.102333054	0.06780386	0.16041537	0.16629535	0.1683585	0.1181235
a18	0.08793002	0.0049780286	0.054023735	0.080386974	0.0046658083	0.037869185	0.11562978	0.049933065	0.1987502	0.16629936	0.13180415	0.06772969
a31	0.076281376	0.006040368	0.06332663	0.06491071	0.006716492	0.057015497	0.11957641	0.07595565	0.16019636	0.16507572	0.113694616	0.0912102
a20	0.089266896	0.0043310225	0.061391804	0.077018514	0.005060046	0.023030967	0.050349258	0.02399504	0.19636631	0.25276044	0.17401652	0.042413197
a15	0.09275668	0.0036090491	0.05753114	0.07294087	0.004122173	0.019812727	0.054488186	0.021817813	0.24192238	0.23634559	0.1495559	0.045097552
a31	0.09242189	0.0031670963	0.047948733	0.07237095	0.0035593307	0.011683968	0.04437427	0.018290978	0.25108665	0.21792357	0.19005731	0.04711529
a20	0.09833915	0.0070216935	0.04480847	0.120499015	0.007999649	0.013443161	0.026152952	0.02053392	0.20997804	0.203783	0.20922282	0.03821807
a11	0.09519126	0.00800375	0.039104372	0.118004166	0.008451534	0.014290747	0.027984403	0.018963775	0.24100143	0.20359401	0.18557458	0.039835975
a0	0.08243971	0.006277055	0.030348841	0.094642796	0.0066969926	0.010738056	0.028627388	0.019350596	0.25530666	0.18677947	0.22333845	0.055453945
a41	0.08099675	0.0044693444	0.029313907	0.09141931	0.0049920315	0.0099703465	0.035556402	0.02076111	0.26689115	0.1849902	0.21808158	0.05255786
a20	0.07650471	0.005064019	0.026082424	0.09810752	0.005853217	0.010067175	0.03559819	0.025607247	0.2744496	0.17707996	0.20554371	0.060042176
a31	0.08417708	0.0045013446	0.030318702	0.1011841	0.005066214	0.011068156	0.039049905	0.026099449	0.26197934	0.17424105	0.20641868	0.05589597
a30	0.046217624	0.023198156	0.02400273	0.09127179	0.02830526	0.021882785	0.030738343	0.039572835	0.20151487	0.19914772	0.20413993	0.090007976
a31	0.06471191	0.019336388	0.037379686	0.09928386	0.020470979	0.021187942	0.028865987	0.029213995	0.19222364	0.16611548	0.24988317	0.07132688
a20	0.058943726	0.04383134	0.043872975	0.09879377	0.052107632	0.04130508	0.046518497	0.07356606	0.11202017	0.15045795	0.18853244	0.09005033
a31	0.07199301	0.04407626	0.057457462	0.10659777	0.046071798	0.044631753	0.047358926	0.058201108	0.10152508	0.13290997	0.21123615	0.0779407
a37	0.06188055	0.057439048	0.053231306	0.08901161	0.06758165	0.053741757	0.05851458	0.094513245	0.09620724	0.11397662	0.15001531	0.103887066
a35	0.07275223	0.054308284	0.062922694	0.10078495	0.05752906	0.053984966	0.05620085	0.074669205	0.0904106	0.11081455	0.17782858	0.08779403
a11	0.043346707	0.04441749	0.036744777	0.065461725	0.05397156	0.03971198	0.04699823	0.06943345	0.11108631	0.17281078	0.20156868	0.1144484
a46	0.03656811	0.034312602	0.027093222	0.0618697	0.04065867	0.030837283	0.049084388	0.05210172	0.16629201	0.180576	0.19571675	0.1248896
a31	0.048122145	0.04582725	0.035281297	0.0700775	0.049443144	0.04254373	0.051844966	0.052944317	0.13296583	0.1798073	0.18518667	0.105955884
a46	0.06075504	0.070740156	0.04939546	0.070007436	0.07532213	0.06545917	0.0712845	0.07840219	0.090106	0.13787937	0.13990307	0.0907455
a18	0.0568994	0.06785978	0.045967225	0.07168069	0.074529566	0.061170872	0.06857574	0.07942014	0.092741154	0.14211851	0.14616904	0.09286785
a31	0.051416364	0.06015735	0.041463386	0.061635904	0.06467047	0.055222984	0.0625664	0.068116054	0.10479269	0.15924986	0.16251528	0.10819324
a1	0.07372089	0.07577583	0.06865331	0.076361835	0.07649875	0.07475142	0.076118596	0.07695839	0.08426756	0.116277546	0.11613157	0.08448431
a20	0.06353733	0.07125691	0.052277733	0.072657906	0.074672446	0.067067124	0.0718609	0.07686957	0.089359865	0.13443601	0.13553993	0.090464264
a31	0.057018194	0.0605205	0.049529985	0.0617426	0.061938707	0.058718883	0.064167365	0.06339845	0.10709402	0.15268366	0.15359382	0.109593794
a27	0.07540598	0.07615629	0.072956376	0.07662664	0.07644996	0.075737976	0.076456934	0.07666065	0.08329839	0.11339306	0.11302169	0.08383606
a31	0.060915515	0.06880543	0.05087907	0.06759192	0.07180457	0.06504782	0.069739215	0.073786095	0.09187903	0.14226069	0.14317621	0.0941145
a46	0.080208935	0.08151898	0.077014334	0.08164873	0.081935406	0.08091135	0.081590205	0.08217611	0.08368637	0.092765346	0.09282918	0.0837151
</S>	0.07334687	0.08024422	0.06325799	0.07863604	0.08256887	0.07713089	0.08033949	0.08394026	0.08633983	0.10321894	0.10379665	0.08718
