 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.06979043	0.090760835	0.07752116	0.18571682	0.18849844	0.23045304	0.059226487	0.098032795
a31	0.14221239	0.15031254	0.11708089	0.16681202	0.16221078	0.18637785	0.045218185	0.029775282
a29	0.089784354	0.10873778	0.08182641	0.2233773	0.2088805	0.2466007	0.023502013	0.017290965
a10	0.0998762	0.12295995	0.100544445	0.21715504	0.1910854	0.21849385	0.025080323	0.02480487
a24	0.107709534	0.13690013	0.10744945	0.2107895	0.1819785	0.21201727	0.020346334	0.02280929
a31	0.12070621	0.14527267	0.12588607	0.18331547	0.16674735	0.18232928	0.045154057	0.030588819
a24	0.10091757	0.109239444	0.075973324	0.23194169	0.19363788	0.26763073	0.010358193	0.010301162
a16	0.11561803	0.1345432	0.10492932	0.2030074	0.19115074	0.21254502	0.020757766	0.01744856
a31	0.12764257	0.14858852	0.117306456	0.18947043	0.17635013	0.19499403	0.027526066	0.018121766
a20	0.10471727	0.10235418	0.056112096	0.23250322	0.18635616	0.30068934	0.008267304	0.009000445
a31	0.10749731	0.09992984	0.06095803	0.23301241	0.19780271	0.28250903	0.00823959	0.010051087
a11	0.1121488	0.09657379	0.04529135	0.22703111	0.17360148	0.32752493	0.010296242	0.0075323153
a17	0.10233496	0.088288166	0.044159584	0.22408025	0.17180195	0.3529363	0.009111452	0.007287306
a11	0.0941632	0.07264399	0.03876069	0.22370738	0.1810156	0.37182537	0.007530577	0.010353243
a17	0.116067044	0.10403093	0.05772412	0.22334832	0.18916582	0.29029867	0.007681825	0.011683284
a31	0.11523564	0.10207568	0.054146517	0.22572123	0.18714358	0.29391193	0.008212548	0.0135528315
a20	0.075614475	0.053049445	0.02476703	0.20339972	0.13812569	0.48002446	0.010978913	0.014040372
a31	0.083783574	0.06430945	0.03690218	0.20354891	0.15216859	0.4397952	0.008710423	0.010781628
a20	0.07091167	0.047093645	0.027702989	0.14720291	0.09631215	0.5760326	0.017215291	0.017528856
a8	0.07418834	0.05207044	0.03346825	0.14424257	0.103724174	0.56604755	0.013359732	0.012898927
a31	0.054068647	0.045053963	0.033320513	0.12097808	0.098591834	0.6035184	0.017980054	0.026488442
a24	0.055856343	0.043050364	0.029766038	0.10825126	0.07653923	0.6360291	0.023279682	0.027227953
a31	0.061374344	0.04501472	0.029763145	0.123214215	0.08393787	0.62619966	0.015235571	0.015260561
a10	0.056682166	0.046310533	0.03498154	0.09249018	0.067435764	0.62965834	0.033602975	0.038838487
a31	0.056422707	0.05188564	0.038622204	0.09753154	0.07146015	0.6186751	0.03155591	0.033846706
a11	0.059893113	0.053666554	0.043267403	0.08722968	0.06703199	0.59096754	0.045426648	0.05251702
a46	0.072660245	0.06994515	0.06185458	0.10582517	0.08095747	0.46091932	0.068387344	0.07945069
a6	0.069461145	0.07423211	0.06829575	0.10301201	0.0875718	0.35241735	0.11501482	0.129995
a31	0.058746777	0.062967606	0.056677278	0.10189608	0.08342083	0.43942913	0.09019038	0.10667194
a26	0.068044975	0.06927427	0.06578897	0.09269046	0.083067045	0.3541291	0.12943217	0.13757302
a31	0.089550965	0.089535795	0.08838537	0.09943414	0.09675174	0.17269488	0.17441888	0.18922825
a8	0.08577034	0.08574899	0.084419414	0.097722985	0.09547924	0.19624524	0.17210153	0.18251222
</S>	0.08946043	0.08943883	0.088683	0.098990075	0.099967755	0.15678497	0.18368617	0.19298871
