 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.04109473	0.034056153	0.06874096	0.043806262	0.09821988	0.09024418	0.076478936	0.077950895	0.0872433	0.10073715	0.14714931	0.13427825
a11	0.015141074	0.004253366	0.059502557	0.019337442	0.085594654	0.09896931	0.1498791	0.099442706	0.1304223	0.106215075	0.17896968	0.052272737
a15	0.02128333	0.0054750955	0.071449555	0.023198662	0.07563891	0.099307254	0.12768002	0.08925026	0.14916745	0.10723205	0.1772342	0.05308315
a11	0.019006997	0.004490425	0.08913803	0.021446608	0.0728242	0.096907936	0.12883359	0.086080104	0.15038261	0.10715952	0.18179971	0.041930288
a13	0.02596284	0.005862263	0.12420496	0.032972816	0.074761435	0.098090105	0.1316002	0.08864972	0.12540624	0.092081144	0.15522715	0.045181103
a7	0.029961647	0.0063391416	0.13274838	0.040235717	0.07511978	0.098616995	0.1285157	0.08884117	0.11870457	0.08792184	0.14512086	0.047874194
a18	0.034117203	0.0068502547	0.12719387	0.046405975	0.07738157	0.0992193	0.12741959	0.08978106	0.11314171	0.08537714	0.13789932	0.055213034
a31	0.031516608	0.006337887	0.13267036	0.04317645	0.07750031	0.09790778	0.12938198	0.08910315	0.11366692	0.08666806	0.14213786	0.04993264
a11	0.0080858385	0.007208953	0.057580277	0.013034462	0.042325154	0.063801326	0.16447245	0.06241962	0.17146091	0.08663169	0.2791938	0.04378556
a39	0.0131083	0.0048983595	0.14660718	0.020739773	0.077142596	0.09228716	0.13517492	0.087289676	0.11318984	0.09540957	0.17496108	0.039191615
a31	0.016984237	0.004723622	0.18052118	0.028691512	0.07617873	0.08865213	0.12656352	0.084393345	0.105212264	0.09017441	0.1603832	0.037521835
a11	0.0076700626	0.00795331	0.0432917	0.011493763	0.039894294	0.058945633	0.15250489	0.05979065	0.17342766	0.0853379	0.31349736	0.046192802
a18	0.010147759	0.005412743	0.11945819	0.0151797	0.07516366	0.09243252	0.13715601	0.08755693	0.120703965	0.10037939	0.19667996	0.039729223
a15	0.013152194	0.0046301526	0.1558408	0.020509502	0.0794318	0.09214599	0.12867953	0.08825141	0.109917276	0.095932946	0.17265809	0.038850345
