 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.030525839	0.021513209	0.07043718	0.060303867	0.054050516	0.043414187	0.03980499	0.0287454	0.064201295	0.064296685	0.038598895	0.048046876	0.054258116	0.075446844	0.091977455	0.12137801	0.09300067
a8	0.027359331	0.034353808	0.0867805	0.011900472	0.07240362	0.057494935	0.059214164	0.04841686	0.09362283	0.09404719	0.05509519	0.048809025	0.041771617	0.06476804	0.06980589	0.09229809	0.04185838
a31	0.022687366	0.033374522	0.086953305	0.0070115426	0.066983774	0.049950104	0.05187161	0.043831885	0.10965908	0.103596896	0.049885187	0.03143308	0.0285723	0.07975549	0.08385367	0.11252281	0.038057353
a41	0.021207659	0.03565699	0.07660622	0.0058205607	0.058595758	0.046607584	0.050259735	0.04398582	0.10800873	0.095863186	0.051797953	0.029562922	0.02122075	0.0940227	0.09328257	0.13117565	0.036325224
a10	0.029944494	0.036853395	0.098895244	0.009954342	0.07981138	0.059224464	0.056031443	0.04701299	0.10951706	0.08831907	0.05072031	0.0402473	0.03390604	0.068136305	0.06785233	0.09475819	0.028815681
a20	0.036303103	0.039832175	0.09278626	0.0139412	0.07805763	0.06516409	0.067123	0.056500774	0.095378995	0.080337755	0.060993582	0.04928576	0.035363104	0.059025668	0.058812506	0.08285879	0.028235473
a31	0.038153637	0.040767893	0.086795166	0.015687607	0.074548796	0.0651096	0.069146484	0.059720356	0.08849577	0.07886056	0.064324915	0.054963294	0.038622104	0.05636797	0.05850444	0.07948867	0.030442715
a37	0.013815844	0.033495724	0.104185194	0.0046130144	0.05569273	0.038578	0.06359337	0.05423606	0.13875422	0.120688215	0.05676234	0.014846355	0.010843783	0.07546143	0.04946249	0.1378972	0.027074058
a31	0.0321046	0.04150992	0.08863832	0.010446829	0.07385537	0.062238403	0.07013526	0.058485717	0.092496224	0.09257872	0.06333225	0.0471278	0.030298304	0.061037295	0.060454212	0.08916323	0.026097525
a18	0.013263339	0.036681484	0.09891347	0.00459061	0.048343472	0.035792906	0.0658416	0.0582164	0.11954985	0.10843321	0.05734842	0.0125551	0.0077870307	0.0887542	0.055693723	0.16261606	0.025619097
a31	0.028372405	0.041059557	0.091460355	0.009083274	0.07000768	0.055903055	0.06581032	0.055978544	0.101675406	0.10285817	0.05837967	0.03700838	0.025270065	0.067427084	0.06531725	0.099140905	0.025247892
a46	0.013339957	0.03825803	0.09536496	0.0047198706	0.047841582	0.036376577	0.06589112	0.058474116	0.110537656	0.103776224	0.057528116	0.011676339	0.006926421	0.09615116	0.058428463	0.17172192	0.022987539
a20	0.019830378	0.03666861	0.08977679	0.006226926	0.054342423	0.04316009	0.06663321	0.057365675	0.11959098	0.116402104	0.056420464	0.01819536	0.011746193	0.08536671	0.06806327	0.13045266	0.019758224
a31	0.028542805	0.03922428	0.09378713	0.009788691	0.06750896	0.054358147	0.07004208	0.058347225	0.10150276	0.10537793	0.060453948	0.03623896	0.023839364	0.06720915	0.06393783	0.09646915	0.0233717
