 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.028323121	0.018976295	0.06130002	0.08285516	0.08432194	0.059903007	0.059094295	0.060973007	0.05923324	0.06661309	0.09170415	0.10769652	0.13394439	0.085061684
a27	0.029260615	0.0026289278	0.03675303	0.07009909	0.08369902	0.09561707	0.08990131	0.088804685	0.09626104	0.09918909	0.07096407	0.09811316	0.10047353	0.038235396
a20	0.038251568	0.0029062666	0.065057	0.078571364	0.08664339	0.10203678	0.09871731	0.089226715	0.087535694	0.08041472	0.061377726	0.087276705	0.08274528	0.039239433
a31	0.03718452	0.0020516585	0.06299226	0.08032573	0.08878159	0.10590575	0.10182483	0.09178678	0.090717345	0.08295691	0.05139192	0.090396404	0.08616377	0.027520576
a37	0.025029665	0.0017565335	0.023559978	0.05121146	0.07324274	0.10608776	0.104005925	0.10470827	0.10715688	0.09936162	0.029470991	0.121645726	0.12567185	0.027090637
a31	0.032998458	0.0019816177	0.046089366	0.075529486	0.08608179	0.09733537	0.092000455	0.08956722	0.095064	0.09645609	0.061672583	0.09622028	0.09877696	0.03022633
a27	0.023542527	0.0020862226	0.018581279	0.047692686	0.06504772	0.0955959	0.0941534	0.09936011	0.10381537	0.09693894	0.025135743	0.14537841	0.15429872	0.02837294
a37	0.029850772	0.0018231249	0.033313908	0.06581138	0.08286146	0.1003434	0.09219606	0.09104699	0.10055365	0.10421304	0.057289347	0.10363362	0.10974873	0.027314547
a31	0.035516545	0.0021330037	0.04872015	0.07773606	0.084292665	0.09635977	0.08852331	0.08585774	0.09405584	0.097491615	0.06414276	0.095538266	0.10021046	0.029421877
a22	0.01964005	0.002130167	0.014180414	0.042581428	0.06058639	0.09695269	0.09429591	0.09907481	0.1068548	0.10194074	0.022981843	0.1469722	0.16523103	0.02657746
a31	0.027891539	0.0020560252	0.02775601	0.060132314	0.07749965	0.10143119	0.08875615	0.08706634	0.10119107	0.11125405	0.067615755	0.10505002	0.11506291	0.02723693
a20	0.015324427	0.0026942147	0.010522526	0.031817034	0.04898045	0.089972936	0.08802679	0.092807844	0.1061651	0.1107664	0.019342013	0.17156701	0.18922086	0.022792444
a31	0.024927102	0.0018271426	0.020960964	0.052303597	0.07453916	0.10519079	0.09191975	0.09177923	0.10718012	0.11777056	0.04383786	0.113876164	0.13120121	0.022686308
a37	0.013431765	0.0027724793	0.009169502	0.02896078	0.04559714	0.09007938	0.087962374	0.09262737	0.10726919	0.114283785	0.018481668	0.16956341	0.19718419	0.022616923
a31	0.025162296	0.0018462846	0.021173554	0.05222049	0.07414598	0.105207875	0.09116393	0.09091088	0.10674286	0.119362175	0.04397024	0.113318145	0.13248006	0.02229526
a3	0.011383783	0.0029876563	0.007986977	0.024616072	0.039794706	0.08823265	0.087605804	0.09163189	0.10770816	0.119790494	0.01763246	0.17058839	0.20874923	0.021291688
a31	0.023515014	0.0019176545	0.018642025	0.04705988	0.070280015	0.10525946	0.0907349	0.09108777	0.10738691	0.124592595	0.04216914	0.11527336	0.14066657	0.021414721
a18	0.009659094	0.0033312344	0.007176427	0.020449784	0.03325209	0.084040254	0.08739601	0.09109089	0.10807655	0.12814279	0.01676819	0.17001754	0.22105652	0.01954265
a31	0.01942539	0.0020385254	0.014843781	0.038843557	0.06316204	0.10448248	0.09184503	0.093208954	0.108980425	0.13278301	0.03664393	0.11833535	0.15566318	0.019744346
a39	0.008633117	0.0036558954	0.006801046	0.017785093	0.028371412	0.07876665	0.0872038	0.09118893	0.10805922	0.13558206	0.015932042	0.16912353	0.23116462	0.017732607
a8	0.017162677	0.0021449146	0.012484323	0.03409981	0.0577689	0.10251252	0.09175428	0.09492445	0.110300586	0.13552606	0.030860271	0.1221935	0.16850655	0.019761166
a21	0.01169501	0.0025657073	0.009875243	0.021382023	0.03610471	0.08942533	0.094254404	0.100927636	0.11817585	0.14908925	0.02512407	0.13602804	0.18944041	0.015912244
a31	0.020773	0.0020632942	0.018576145	0.044300977	0.066770226	0.104185924	0.09288793	0.09246541	0.10591072	0.1368387	0.040067606	0.111015804	0.14543965	0.018704578
a28	0.0069430033	0.0039078537	0.0064174556	0.014421715	0.021101529	0.068115294	0.0841202	0.087485366	0.10591212	0.13740396	0.015151469	0.16600905	0.26658767	0.016423235
a37	0.011112389	0.002491512	0.00893294	0.023358792	0.04201953	0.09351387	0.09424546	0.10014399	0.11265781	0.14740135	0.022677053	0.12600844	0.19833678	0.017100075
a20	0.020910459	0.002053589	0.018083699	0.045621958	0.06772218	0.10303235	0.092036046	0.09157975	0.104146376	0.1361012	0.03692751	0.10911506	0.15321133	0.019458467
a31	0.025305947	0.001978767	0.023981554	0.05575498	0.071279556	0.101574846	0.08757675	0.08565891	0.09970546	0.124337204	0.042703472	0.106310405	0.15321887	0.020613275
a28	0.0060154796	0.004017605	0.0066673816	0.014183514	0.01993406	0.0602489	0.07942468	0.08572579	0.10342576	0.1396514	0.018280573	0.14565971	0.29475522	0.022009922
a20	0.009332382	0.002676313	0.008626421	0.021049233	0.034874484	0.084205434	0.09475263	0.10033731	0.11188021	0.15224072	0.021459268	0.121946886	0.22052985	0.016088873
a31	0.013500338	0.002354686	0.012744681	0.031980835	0.05204473	0.097202405	0.09880945	0.09975165	0.108509645	0.14962001	0.028369695	0.11097635	0.17762429	0.016511248
a20	0.0065182736	0.005952864	0.00768196	0.013175358	0.015249955	0.04220138	0.076877855	0.080961935	0.102946624	0.16174564	0.014633239	0.14223371	0.31038982	0.019431349
a17	0.0070887753	0.0033480523	0.0070253774	0.015942993	0.02539869	0.06898129	0.09720556	0.10785663	0.12073929	0.16211833	0.014364378	0.12571353	0.22883748	0.015379615
a13	0.008899962	0.0026746693	0.008933858	0.023222523	0.039096404	0.090018936	0.10246711	0.10481985	0.11423087	0.15790658	0.023095148	0.11179222	0.1967516	0.016090235
a31	0.011355508	0.0024508997	0.012739744	0.03213778	0.046998817	0.09085093	0.09292917	0.09253337	0.1021488	0.14209342	0.03161805	0.1092887	0.2140027	0.01885205
a13	0.006702548	0.0077542188	0.009655369	0.015729552	0.01711185	0.03606662	0.07068235	0.07693321	0.099930026	0.16826683	0.017320352	0.1385426	0.3069556	0.028348844
a28	0.006343051	0.0037942014	0.0073098624	0.016281135	0.023942254	0.06083304	0.096239455	0.10581247	0.1231736	0.16780274	0.015669646	0.11811469	0.2371273	0.017556544
a31	0.006424726	0.0035219614	0.008042504	0.01880401	0.027521113	0.06748696	0.10168628	0.10650632	0.121811174	0.16657783	0.019320002	0.111941576	0.22299491	0.017360596
a41	0.010495099	0.013747417	0.015340902	0.021194484	0.019727241	0.028175473	0.05932538	0.06386462	0.09511355	0.18956958	0.021123948	0.13307028	0.2971239	0.03212813
a8	0.0074106865	0.0073433574	0.009187526	0.015888568	0.01901737	0.039235167	0.081489086	0.095396146	0.13015279	0.18651742	0.014300634	0.12144666	0.24627988	0.026334694
a33	0.012284358	0.012477128	0.01691848	0.025500493	0.0278844	0.04256215	0.06515957	0.07677368	0.10484435	0.19574165	0.019977503	0.12230867	0.23552538	0.042042173
a31	0.013073865	0.009800234	0.016183639	0.02684425	0.036334123	0.05586589	0.077031106	0.08626734	0.11055639	0.20546125	0.020910595	0.10823223	0.19801669	0.035422448
a20	0.020182317	0.026441572	0.028164668	0.033636466	0.030034235	0.034470096	0.055459656	0.05590444	0.07939777	0.17594361	0.03517752	0.12074124	0.25091198	0.0535344
a33	0.014935089	0.015303511	0.016591262	0.022677831	0.023994494	0.037415806	0.0691899	0.07528231	0.11057653	0.20693769	0.020106819	0.12231456	0.22547063	0.039203588
a24	0.019840715	0.02809363	0.03247664	0.04514921	0.041013226	0.04185029	0.057142697	0.06356009	0.07421283	0.12412827	0.035834882	0.1429793	0.22225566	0.07146264
a31	0.016648008	0.019598613	0.021015918	0.024724675	0.027584845	0.038581487	0.06634473	0.07289264	0.10332359	0.19768217	0.031380698	0.10957734	0.20873675	0.061908502
a20	0.028854642	0.044380102	0.04631141	0.05312472	0.04894348	0.0360802	0.045717213	0.04673462	0.05301404	0.119935475	0.04939185	0.14929898	0.21004851	0.06816481
a31	0.038238447	0.055588506	0.058082268	0.058792636	0.048778627	0.040326755	0.0451668	0.04508445	0.04901071	0.07829332	0.069557525	0.121404886	0.20136532	0.090309724
a13	0.042606868	0.06772665	0.07012143	0.073720746	0.062481314	0.044856995	0.050689187	0.04846095	0.050767817	0.08655484	0.078247726	0.097341634	0.14536263	0.0810612
a3	0.04641999	0.072677284	0.07547012	0.07526434	0.062055223	0.044694763	0.04534365	0.04536617	0.046507347	0.06346998	0.08586606	0.10048372	0.1452057	0.091175616
a31	0.04501361	0.06433377	0.06699058	0.06679012	0.06213026	0.040692557	0.039005432	0.04100719	0.039697878	0.06313027	0.068092905	0.14223124	0.1705884	0.090295725
a10	0.05034745	0.077062115	0.07848512	0.079951316	0.071816064	0.045489408	0.04552287	0.045811776	0.0441718	0.063479245	0.08274388	0.1018309	0.1278121	0.085475944
</S>	0.053890243	0.08071475	0.08304582	0.08244512	0.07441538	0.046616152	0.04306354	0.04443175	0.042330865	0.056923836	0.08587472	0.10034559	0.117145166	0.08875707
