 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.062284183	0.060704917	0.17536104	0.16036274	0.1990431	0.21569252	0.12655157
a41	0.07977948	0.049598854	0.18737458	0.12998852	0.2468446	0.24533385	0.061080124
a31	0.03678952	0.012580731	0.20423815	0.10770139	0.29008234	0.30631697	0.042290848
a24	0.020172687	0.0072322786	0.12588802	0.05907377	0.36130434	0.4030021	0.023326762
a37	0.017941462	0.006431115	0.14055406	0.050907236	0.36188713	0.39881563	0.023463378
a31	0.010228188	0.004442594	0.11038913	0.040255036	0.36732256	0.4488573	0.01850521
a17	0.01086425	0.009850849	0.06482915	0.02810578	0.4084672	0.45634383	0.021538945
a5	0.019397745	0.020824613	0.05222838	0.044714272	0.38106617	0.44140726	0.040361542
a17	0.01992954	0.019241937	0.06989397	0.05490179	0.36903384	0.43018433	0.03681462
a20	0.017350981	0.021950457	0.058092955	0.05411761	0.38944983	0.42659554	0.032442585
a5	0.018872816	0.025733659	0.056361254	0.059053063	0.38513538	0.4161263	0.038717452
a20	0.030170312	0.03454708	0.083393626	0.0737381	0.3477304	0.38326818	0.0471524
a37	0.045811962	0.049538054	0.08656029	0.09390116	0.30969504	0.35541254	0.059080984
a39	0.06808828	0.07643346	0.10257519	0.11832149	0.25904432	0.2906237	0.084913515
a35	0.081341006	0.0846856	0.105101176	0.12384299	0.24027047	0.27141023	0.09334852
a7	0.09722729	0.10037555	0.114216015	0.12805668	0.21263489	0.24077882	0.1067108
a24	0.10727746	0.11504005	0.12386029	0.13423091	0.18788053	0.21092953	0.12078125
a37	0.11762044	0.12258484	0.12965022	0.1397903	0.17846924	0.18496768	0.12691727
a17	0.117616415	0.118506834	0.12559581	0.13962597	0.18285689	0.19086148	0.124936566
a31	0.120940045	0.121238254	0.12811716	0.14091578	0.18087089	0.18160315	0.12631479
a20	0.13557035	0.13584325	0.1375505	0.14197955	0.15500996	0.1564335	0.13761295
</S>	0.13604242	0.13685848	0.13852738	0.14224511	0.15368833	0.1543099	0.13832836
