 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.07366795	0.11112528	0.061297156	0.05640482	0.0644132	0.08411947	0.08811589	0.08300906	0.08947469	0.09190169	0.12114434	0.075326495
a31	0.06639291	0.1072968	0.10428645	0.07263487	0.08968501	0.06749006	0.08373995	0.086548075	0.06506068	0.11960417	0.11957428	0.017686794
a0	0.043092277	0.0872971	0.07512221	0.0688634	0.069941446	0.040201116	0.10561573	0.11168082	0.064082995	0.17193285	0.14759317	0.014576872
a37	0.044862323	0.10443736	0.08733565	0.07737959	0.0794348	0.043902893	0.098166175	0.10361036	0.06769796	0.1494344	0.13018227	0.013556198
a25	0.05896616	0.10811573	0.09759422	0.08520115	0.08778851	0.05880145	0.090411246	0.09506336	0.070491046	0.12712134	0.10420354	0.016242232
a31	0.06617787	0.10162363	0.09637113	0.08242433	0.08955193	0.069473766	0.087229945	0.08972329	0.0706278	0.11550786	0.10393753	0.027350923
a3	0.04248064	0.09219097	0.08364166	0.05424579	0.061237425	0.035017826	0.08076751	0.0849067	0.048985817	0.18393202	0.2207508	0.011842769
a20	0.035876118	0.09711539	0.078693636	0.048780728	0.05505045	0.031852774	0.08158958	0.08493064	0.04837881	0.1748075	0.24907982	0.013844602
a24	0.04359257	0.10714588	0.08936075	0.061945878	0.07011364	0.041385323	0.0852549	0.08845437	0.05838836	0.15465267	0.1828535	0.016852159
a18	0.04312539	0.11861556	0.097152725	0.061264176	0.07257237	0.043175086	0.07936851	0.08202546	0.057650503	0.13699602	0.1911513	0.016902892
a31	0.049443647	0.12229253	0.10351287	0.06627067	0.077865764	0.04758762	0.0772049	0.08011841	0.057006285	0.13673094	0.16490729	0.017059125
a28	0.03285505	0.1022589	0.079324946	0.044789728	0.04764798	0.027840188	0.0661973	0.06765006	0.04369133	0.15192841	0.3184546	0.0173615
a37	0.03292395	0.08538029	0.06212657	0.041270375	0.039611507	0.028043265	0.06455864	0.06387769	0.046398286	0.12676714	0.38826585	0.0207765
a31	0.035003155	0.07932882	0.051384933	0.035810843	0.0363843	0.03030781	0.06234419	0.06108097	0.04580126	0.12670627	0.408069	0.027778383
a20	0.040082887	0.09618972	0.062892675	0.043175332	0.04239172	0.03567976	0.061919015	0.060347527	0.051512223	0.105197586	0.36934936	0.03126219
a13	0.06593836	0.10236204	0.065950245	0.05222001	0.05521232	0.06108216	0.06645756	0.06550121	0.06353169	0.09266667	0.25064287	0.05843492
a20	0.060327955	0.09067691	0.050293397	0.04516106	0.04771446	0.060313657	0.06526701	0.06257593	0.06260293	0.108372435	0.28158394	0.065110296
a31	0.053964507	0.07307098	0.043423694	0.042565458	0.044919938	0.056021802	0.067586236	0.06469126	0.060408626	0.12304499	0.30501258	0.06528996
a44	0.06242169	0.085102625	0.04994184	0.044952944	0.049566824	0.06624414	0.06835599	0.06473924	0.06640907	0.08925895	0.28869304	0.06431368
a31	0.061494447	0.08194597	0.05173173	0.05082857	0.05313874	0.0623709	0.07009881	0.066854104	0.06827104	0.095802255	0.2636968	0.07376665
a23	0.07010738	0.091087766	0.054726295	0.053913772	0.05798356	0.07208114	0.07412287	0.070587315	0.07448298	0.09084684	0.20408404	0.08597612
</S>	0.07338267	0.09060675	0.05760537	0.059361383	0.06301963	0.072251916	0.07847295	0.075305395	0.07889593	0.096076116	0.16232605	0.092695855
