 	il	morto	vuole	pianto	</S>
a46	0.18623963	0.1930779	0.24229896	0.26821825	0.110165246
a23	0.1717063	0.26132622	0.2590087	0.2753256	0.032633178
a20	0.1863271	0.28148705	0.24008754	0.24386847	0.048229866
a31	0.23112707	0.30448294	0.21429853	0.21090375	0.039187692
a21	0.16159755	0.32678658	0.22513424	0.26783293	0.018648725
a11	0.20797186	0.30723125	0.2234738	0.22938402	0.03193909
a10	0.19516376	0.2947038	0.22743607	0.25983098	0.022865418
a27	0.16536571	0.27152288	0.22844249	0.3126789	0.021990037
a17	0.15439507	0.2735689	0.2214099	0.32658052	0.024045609
a31	0.12719946	0.25493118	0.22670421	0.36581698	0.025348146
a37	0.051721342	0.37157488	0.15196025	0.4038356	0.020907871
a31	0.0835186	0.36862978	0.15708128	0.36989552	0.020874863
a37	0.029431116	0.5149923	0.07878482	0.3443618	0.032429937
a17	0.03710497	0.44421348	0.086231336	0.39996877	0.03248144
a31	0.037737142	0.34843445	0.12426526	0.44812182	0.041441448
a10	0.04748079	0.4337373	0.10326116	0.3421178	0.07340297
a7	0.047126118	0.39497155	0.09046096	0.38625586	0.081185505
a31	0.04725661	0.39257416	0.116935626	0.35908413	0.08414952
a33	0.101210535	0.3343523	0.15271965	0.27420235	0.13751514
a29	0.093059145	0.2882563	0.16717944	0.3005665	0.15093865
a41	0.10633872	0.2812831	0.1764346	0.27662566	0.15931797
a31	0.12225063	0.31599948	0.16436939	0.25488394	0.14249663
a39	0.1668457	0.24944438	0.18376845	0.22393836	0.17600308
</S>	0.17922184	0.20404007	0.2004572	0.21819672	0.1980842
